ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2024-01-30 23:00:00+00:00,18982,2341.95,-0.025600525524770656,-0.013396524486571915,0.025439499091446383,flat_30d,0.010142766193104835,flat_30d,-1.09,stop,4.0,True,-1.05
2024-02-05 15:00:00+00:00,19118,2297.21,-0.02035581141329701,-0.01346325626138034,0.026991197843203585,flat_30d,0.008695728823718607,flat_30d,1.41,target,4.0,True,1.45
2024-02-13 19:00:00+00:00,19314,2612.16,-0.02137165931666829,-0.007809413838159807,0.06727800320082755,flat_30d,0.031960442117510146,flat_30d,1.4100000000000086,target,4.0,True,1.4500000000000086
2024-02-17 00:00:00+00:00,19381,2797.82,-0.03380715371226961,-0.011140407303470101,0.12792509175369937,bull_30d,0.1079063628675978,bull_30d,-1.0899999999999999,stop,14.0,True,-1.0499999999999998
2024-02-20 01:00:00+00:00,19454,2923.42,-0.029712689686704707,-0.015902190085704815,0.22799570211068687,bull_30d,0.1918398880381189,bull_30d,1.4099999999999964,target,4.0,True,1.4499999999999964
2024-02-22 13:00:00+00:00,19514,2946.15,-0.037528403056337534,-0.026400840702700545,0.3261541618525474,bull_30d,0.2831575445161236,bull_30d,1.4099999999999966,target,4.0,True,1.4499999999999966
2024-02-26 09:00:00+00:00,19606,3043.01,-0.02757498732173136,-0.021131019397175543,0.40212352061544165,bull_30d,0.37433825086468553,bull_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2024-02-27 16:00:00+00:00,19637,3240.0,-0.024459088841381815,-0.006064845065756219,0.43837765957446817,bull_30d,0.40212352061544165,bull_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2024-02-28 18:00:00+00:00,19663,3322.06,-0.04165867274380519,-0.010829464958328705,0.46213717127415266,bull_30d,0.43837765957446817,bull_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-02-29 18:00:00+00:00,19687,3375.09,-0.023096415759860656,-0.028124604061323,0.42750699203655085,bull_30d,0.46213717127415266,bull_30d,-1.09,stop,4.0,True,-1.05
2024-03-05 16:00:00+00:00,19805,3695.0,-0.024903206516765475,-0.017968909879046757,0.553498553738869,bull_30d,0.5812879560167636,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-03-08 15:00:00+00:00,19876,3904.01,-0.022791354459845592,-0.012807674996080487,0.6030063278085322,bull_30d,0.6324259826119223,bull_30d,-0.32066026982513185,tif,4.0,True,-0.28066026982513187
2024-03-12 04:00:00+00:00,19961,4040.53,-0.02267663315325852,-0.005403103522971131,0.5897929053110411,bull_30d,0.6287291933418695,bull_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-03-14 19:00:00+00:00,20024,3789.88,-0.022517096154971328,-0.01520631950940654,0.4711246085510994,bull_30d,0.5065372372609371,bull_30d,1.410000000000006,target,4.0,True,1.450000000000006
2024-03-19 09:00:00+00:00,20134,3293.91,-0.033659513922547735,-0.02696451307016745,0.0962067984935393,flat_30d,0.2640425051032671,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-03-26 16:00:00+00:00,20309,3564.54,-0.022904050952706645,-0.022613044658501114,0.15228361217755304,bull_30d,0.19989046183028947,bull_30d,1.4099999999999973,target,4.0,True,1.4499999999999973
2024-04-02 02:00:00+00:00,20463,3367.77,-0.04869869042308039,-0.039437656159085455,-0.06043066983220535,flat_30d,0.023971872691221696,flat_30d,-1.09,stop,4.0,True,-1.05
2024-04-09 07:00:00+00:00,20636,3644.11,-0.020798750734443483,-0.013769996671168183,-0.09604454269533802,flat_30d,-0.05387459539679906,flat_30d,-1.09,stop,4.0,True,-1.05
2024-04-12 18:00:00+00:00,20719,3212.26,-0.0648305818793442,-0.06731241053514858,-0.1921940949320987,bear_30d,-0.120413736327174,bear_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2024-04-13 19:00:00+00:00,20744,3083.37,-0.06486650124595661,-0.05797221000146646,-0.22639183112440442,bear_30d,-0.1921940949320987,bear_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-04-15 14:00:00+00:00,20787,3128.16,-0.029544667266192426,-0.04023268871441332,-0.12049932209735703,bear_30d,-0.1580347129506008,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-04-18 18:00:00+00:00,20863,3050.38,-0.02140057161698017,-0.00920190599309445,-0.031050300537804554,flat_30d,-0.15331083631574915,bear_30d,-1.09,stop,4.0,True,-1.05
2024-04-20 00:00:00+00:00,20893,3028.87,-0.02088705158942994,-0.015753814158285584,-0.0975205713043179,flat_30d,-0.13158508158508164,bear_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2024-04-29 02:00:00+00:00,21111,3220.63,-0.020949958942322544,-0.020900595248952714,-0.08361881744027633,flat_30d,-0.07122643389533256,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-05-01 07:00:00+00:00,21164,2868.49,-0.0306488373154874,-0.04476960834917898,-0.15283243785861766,bear_30d,-0.1743619117570483,bear_30d,1.410000000000004,target,4.0,True,1.450000000000004
2024-05-06 13:00:00+00:00,21290,3115.99,-0.027391202777235724,-0.026642468012795018,-0.08697791628766982,flat_30d,-0.05555388202406275,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-05-08 20:00:00+00:00,21345,2950.29,-0.021227748608410146,-0.021475668647845447,-0.1959838814366075,bear_30d,-0.13062537796695006,bear_30d,1.41,target,4.0,True,1.45
