ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2025-04-15 16:00:00+00:00,40459,84810.0,-0.020608320166835115,-0.011343726211806349,0.012928026595074416,flat_30d,0.002977359023236481,flat_30d,-1.09,stop,4.0,True,-1.05
2025-04-16 17:00:00+00:00,40484,83237.5,-0.03142251008165664,-0.005359319360466519,0.0003227616006593603,flat_30d,0.012928026595074416,flat_30d,0.6865129899384275,tif,4.0,True,0.7265129899384275
2025-04-21 18:00:00+00:00,40605,86750.2,-0.03490075134386017,-0.015922172385081645,0.04368598972136484,flat_30d,0.012950578403646329,flat_30d,1.4100000000000044,target,4.0,True,1.4500000000000044
2025-04-23 13:00:00+00:00,40648,92992.0,-0.03785233955850298,-0.00914330405614916,0.0705289298152143,flat_30d,0.08554556844040628,flat_30d,0.6367291810048219,tif,4.0,True,0.6767291810048219
2025-04-28 16:00:00+00:00,40771,93677.5,-0.027257707642548423,-0.01682607285630766,0.1496803450651114,bull_30d,0.11040781789222187,bull_30d,0.028758506578420606,tif,4.0,True,0.06875850657842061
2025-05-01 20:00:00+00:00,40847,96344.6,-0.02005148419305469,-0.006288529750614447,0.13278055095752062,bull_30d,0.140668343078741,bull_30d,-0.11200434689645705,tif,4.0,True,-0.07200434689645704
2025-05-05 01:00:00+00:00,40924,93880.0,-0.02228602758211462,-0.01822269863264403,0.13400937177044536,bull_30d,0.12364344459244014,bull_30d,1.4100000000000004,target,4.0,True,1.4500000000000004
2025-05-07 04:00:00+00:00,40975,96527.6,-0.024622173280443804,-0.008749265759974367,0.2255294414960829,bull_30d,0.23483735170302333,bull_30d,1.4100000000000072,target,4.0,True,1.4500000000000073
2025-05-11 03:00:00+00:00,41070,103947.8,-0.021903630136433705,-0.008025666865161152,0.2481988718887287,bull_30d,0.3171007614359944,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2025-05-18 20:00:00+00:00,41255,104002.6,-0.027363050618078866,-0.0168883023975982,0.26043993793013587,bull_30d,0.21391509156215038,bull_30d,1.410000000000007,target,4.0,True,1.450000000000007
2025-05-20 13:00:00+00:00,41296,104395.5,-0.03139084637988765,-0.008007548589770597,0.2544233651402181,bull_30d,0.24086357057106156,bull_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2025-05-21 20:00:00+00:00,41327,108192.4,-0.031969294063674325,-0.008327154038142659,0.2531669448700067,bull_30d,0.2544233651402181,bull_30d,1.41,target,4.0,True,1.45
2025-05-23 12:00:00+00:00,41367,108401.1,-0.029092501092298995,-0.02244476508251414,0.14567012808641477,bull_30d,0.19546940256881595,bull_30d,-0.5164716870954295,tif,4.0,True,-0.4764716870954295
2025-06-03 05:00:00+00:00,41624,105407.9,-0.020169557666278592,-0.009720732112894703,0.11779556872425201,bull_30d,0.10449535663176523,bull_30d,-0.473083241388925,tif,4.0,True,-0.433083241388925
2025-06-05 20:00:00+00:00,41687,100428.8,-0.02088495956466252,-0.02693568765454113,0.048137943716302756,flat_30d,0.10502055509854102,bull_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2025-06-11 18:00:00+00:00,41829,108749.8,-0.024513121237362157,-0.009846018253465316,0.05704438321070904,flat_30d,0.05921533697117498,flat_30d,-1.09,stop,4.0,True,-1.05
