asset,t,direction,entry,risk,R,R18,cost_R,kind,exit_bar_ts,exit_price,missing,max_consecutive_missing,in_on_R1,in_on_R2,z_R1,z_R2,entry_ts,entry_day
ETH,2023-03-14T07:15:00+00:00,long,1667.5,40.315940888689084,-1.0413608107176238,-1.074449459291723,0.04136081071762432,stop,2023-03-15T15:45:00+00:00,1627.184059111311,0,0,False,False,-0.8207463856863175,-0.6193921104962874,1678779000,2023-03-14
ETH,2023-03-14T13:45:00+00:00,long,1733.42,83.63011110970393,-1.0207272234485745,-1.0373090022074345,0.020727223448575145,stop,2023-03-15T14:30:00+00:00,1649.7898888902962,0,0,True,False,0.054062692835721404,-0.5367699771219485,1678802400,2023-03-14
ETH,2023-04-05T08:00:00+00:00,long,1904.16,27.64415502609009,-1.0688811069899937,-1.1239859925819864,0.06888110698999068,stop,2023-04-06T05:30:00+00:00,1876.51584497391,0,0,True,False,0.6810394614218639,-0.45318998674962085,1680682500,2023-04-05
ETH,2023-04-05T14:30:00+00:00,long,1899.32,49.95568610051471,-1.0380200963745818,-1.0684361734742485,0.038020096374583284,stop,2023-04-07T07:45:00+00:00,1849.3643138994853,0,0,True,True,1.4773153385208682,0.5408708047911779,1680705900,2023-04-05
ETH,2023-05-29T07:00:00+00:00,long,1901.62,24.15598755217333,-1.0787225111742125,-1.141700520113579,0.07872251117420824,stop,2023-05-29T16:15:00+00:00,1877.4640124478265,0,0,False,False,-1.3029208106787558,-1.0009086326945538,1685344500,2023-05-29
ETH,2023-05-29T19:45:00+00:00,long,1890.56,27.25792763529659,-1.06935817077861,-1.124844707401501,0.06935817077861389,stop,2023-05-31T05:00:00+00:00,1863.3020723647035,0,0,True,True,0.48622366123832694,0.8285264518567398,1685390400,2023-05-29
ETH,2023-06-06T10:15:00+00:00,short,1818.05,14.399203505520173,-1.1262604559552831,-1.227268820719516,0.1262604559552909,stop,2023-06-06T14:00:00+00:00,1832.44920350552,0,0,True,True,-0.6778294486375823,-0.48559518018800046,1686047400,2023-06-06
ETH,2023-06-15T04:30:00+00:00,short,1649.89,25.447414958877598,-1.064835269227389,-1.116703484609303,0.06483526922739233,stop,2023-06-15T21:00:00+00:00,1675.3374149588776,0,0,True,True,-1.0446384791412573,-0.2658770767145392,1686804300,2023-06-15
ETH,2023-06-15T12:30:00+00:00,short,1637.99,25.91854626903386,-1.0631976030984807,-1.1137556855772648,0.06319760309848033,stop,2023-06-15T18:45:00+00:00,1663.9085462690339,0,0,True,True,-1.1823724827983413,-0.2414328745292316,1686833100,2023-06-15
ETH,2023-07-14T14:00:00+00:00,long,1996.77,28.664338483924418,-1.0696604249604382,-1.1253887649287884,0.06966042496043759,stop,2023-07-14T17:15:00+00:00,1968.1056615160755,0,0,False,False,-1.4048841117012196,-0.9610236227730279,1689344100,2023-07-14
ETH,2023-08-16T11:45:00+00:00,short,1824.59,8.705638490132348,5.790412845414148,5.622743121745459,0.20958715458586216,target,2023-08-17T15:00:00+00:00,1772.3561690592057,0,0,True,False,-0.017041546251987935,1.000612712272173,1692187200,2023-08-16
ETH,2023-08-17T18:00:00+00:00,short,1739.76,40.664484395071256,5.957216720539289,5.922990096970722,0.042783279460709644,target,2023-08-17T21:30:00+00:00,1495.7730936295725,0,0,True,True,-0.6283977696190746,-0.47955939685160265,1692296100,2023-08-17
ETH,2023-09-22T09:30:00+00:00,short,1594.37,16.24417274522716,1.1829245047671542,1.1044042858551284,0.09815027364003227,tif,2023-09-25T09:30:00+00:00,1573.56,0,0,True,False,-1.345342890377263,0.1479393266102238,1695375900,2023-09-22
ETH,2023-09-30T06:45:00+00:00,long,1671.5,9.958509197708795,5.832153591786161,5.697876465215082,0.16784640821384897,target,2023-10-01T22:15:00+00:00,1731.2510551862529,0,0,False,True,-0.8821813192219419,0.3004491619517621,1696057200,2023-09-30
ETH,2023-10-06T07:00:00+00:00,short,1623.05,12.325880001706665,-1.1316782249847774,-1.2370208049725928,0.13167822498476942,stop,2023-10-06T08:15:00+00:00,1635.3758800017067,0,0,True,True,-0.2819800752075618,-0.45576997475650377,1696576500,2023-10-06
