t,direction,entry,atr,risk,dist_R,ret_30d,z_R1,z_R2,anchor,anchor_eod,okx_newest_R1,okx_newest_R2,atr_drop,in_off,in_on_R1,in_on_R2
2023-06-22T07:15:00+00:00,long,30051.9,108.47426914962992,542.3713457481496,inf,0.10444727838029544,-0.6732570728021944,-0.6206299236745023,True,True,2023-06-22T06:00:00+00:00,2023-06-22T05:00:00+00:00,False,True,False,False
2023-06-22T13:30:00+00:00,long,30187.2,115.82658375894277,579.1329187947139,inf,0.10941973325885068,2.1424566245517913,-0.027150253470244246,True,True,2023-06-22T12:00:00+00:00,2023-06-22T11:00:00+00:00,False,True,True,False
2023-06-24T04:00:00+00:00,long,30681.7,101.41537955617382,507.0768977808691,0.2926577815898215,0.15947138894557433,-0.4195809704796087,-0.3529325778135586,True,True,2023-06-24T03:00:00+00:00,2023-06-24T02:00:00+00:00,False,False,False,False
2023-08-09T05:30:00+00:00,long,29728.5,51.49705649356979,257.48528246784895,inf,-0.021989084413213233,-0.3182314477576616,-0.585079923530157,True,True,2023-08-09T04:00:00+00:00,2023-08-09T03:00:00+00:00,False,True,False,False
2023-08-17T03:15:00+00:00,short,28628.3,84.46768470151949,422.33842350759744,4.333965128718796,-0.040786581606668926,0.055994199564781154,0.677352961504307,True,True,2023-08-17T02:00:00+00:00,2023-08-17T01:00:00+00:00,False,True,False,False
2023-08-17T09:15:00+00:00,short,28566.3,47.46826353741401,237.34131768707005,7.450872933686157,-0.042863939743211676,0.5941748657357884,-0.4133438284786174,True,True,2023-08-17T08:00:00+00:00,2023-08-17T07:00:00+00:00,False,True,False,True
2023-08-17T16:30:00+00:00,short,28032.2,139.39577080306523,696.9788540153262,1.7709289067941474,-0.06075937491623551,-0.9771922757309635,-2.0802019262038853,True,True,2023-08-17T15:00:00+00:00,2023-08-17T14:00:00+00:00,False,False,False,False
2023-08-18T00:00:00+00:00,short,26766.6,370.9168866630004,1854.5844333150021,inf,-0.10466123664096605,-1.0659546710394867,-2.5444690298775443,True,True,2023-08-17T23:00:00+00:00,2023-08-17T22:00:00+00:00,False,True,True,True
2023-08-18T19:45:00+00:00,short,26053.4,150.4098776684493,752.0493883422465,inf,-0.12851766988342728,-0.24851304257690834,-0.26277695628240666,True,True,2023-08-18T18:00:00+00:00,2023-08-18T17:00:00+00:00,False,True,True,True
2023-09-13T10:15:00+00:00,long,26087.1,79.04870462171037,395.24352310855187,6.323443279584322,-0.11327180951409788,-1.6586985477855374,0.47030129035387774,False,False,2023-09-13T09:00:00+00:00,2023-09-13T08:00:00+00:00,False,True,False,True
2023-09-19T05:30:00+00:00,long,26809.1,42.28959473242651,211.44797366213254,8.405377309691822,0.024190190213134954,-0.8676924532530162,0.6499111403942877,True,True,2023-09-19T04:00:00+00:00,2023-09-19T03:00:00+00:00,False,True,False,True
2023-09-29T02:00:00+00:00,long,27015.0,78.2740390245995,391.37019512299753,4.015124349226826,-0.010091460733444801,1.3959527494630541,-0.4698613334535241,True,True,2023-09-29T01:00:00+00:00,2023-09-29T00:00:00+00:00,False,True,True,False
2023-09-29T08:15:00+00:00,long,27093.7,62.120040645066126,310.60020322533063,4.805856482061262,-0.007207662767859779,-0.41037027290775574,-0.5010163341015302,True,True,2023-09-29T07:00:00+00:00,2023-09-29T06:00:00+00:00,False,True,False,False
2023-10-02T08:30:00+00:00,long,28337.3,109.27188626510747,546.3594313255373,0.45592696989901677,0.09597459757578575,-0.22101362937713756,-0.3455711216634746,True,True,2023-10-02T07:00:00+00:00,2023-10-02T06:00:00+00:00,False,False,False,False
