date,nav,daily_ret,w_gold,w_ema,w_cash,w_tactical,idle,routed,gross,net_btc,n_active,turnover_cost
2022-04-15,1.8805054,-0.0026810531,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-16,1.8821136,0.00085524224,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-17,1.8881649,0.0032151492,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-18,1.8786493,-0.0050396155,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-19,1.8730726,-0.0029684824,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-20,1.8743451,0.00067937707,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-21,1.8816511,0.003897883,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-22,1.8882213,0.0034917209,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-23,1.8906113,0.0012657706,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-24,1.8904732,-7.3074403e-05,0,0.18,0.69,0.08,0.39,0.39,0.26,-0.18,1,0
2022-04-25,1.8822144,-0.0043686056,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-04-26,1.9017614,0.010385095,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-04-27,1.8918348,-0.0052196979,0,0.18,0.77,0,0.47,0.47,0.18,-0.18,0,0
2022-04-28,1.8851376,-0.0035400684,0,0.18,0.67,0.1,0.37,0.37,0.28,-0.28,1,0
2022-04-29,1.9004962,0.0081472064,0,0.18,0.67,0.1,0.37,0.37,0.28,-0.28,1,0
2022-04-30,1.9139448,0.0070763791,0,0.18,0.67,0.1,0.37,0.37,0.28,-0.28,1,0
2022-05-01,1.9021577,-0.0061585449,0,0.18,0.67,0.1,0.37,0.37,0.28,-0.28,1,0
2022-05-02,1.8962779,-0.0030910964,0,0.18,0.53,0.24,0.23,0.23,0.51,-0.13,3,0
2022-05-03,1.9074195,0.005875494,0,0.18,0.59,0.18,0.29,0.29,0.36,-0.28,2,0
2022-05-04,1.9037566,-0.0019203625,0,0.18,0.45,0.32,0.15,0.15,0.71,-0.18,5,0
2022-05-05,1.9460568,0.022219381,0,0.18,0.59,0.18,0.29,0.29,0.36,-0.28,2,0
