policy,censored,scenario,sessions,trades,days,mean_bp,median_bp,sd_bp,win_rate,profit_factor,payoff,mean_gross_bp,mean_funding_bp,mean_risk_bp,median_risk_bp,mean_R,total_return,ann_return,sharpe_daily_ann,max_drawdown,mar,exposure_days,long_trades,short_trades,long_mean_bp,short_mean_bp,best1_share,best5_share,best10_share,mean_bars_held,exit_reasons,flagged_trades
CORE_NY_R5_CLOSE,0,rt5,752,750,1096,7.12995349746258,-39.8665648709967,151.90067988177205,0.24933333333333332,1.155239891247716,3.478075180601412,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,0.2575983376424849,0.5679869722685522,0.16159501419353028,0.7417184620881313,-0.22468592176674607,0.7192040022929761,0.6843065693430657,357,393,6.102130968352266,8.063624344516985,0.15672082851099528,0.6798819093145715,1.2311645387546468,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,rt10,752,750,1096,2.130190484572779,-44.866668040657615,151.9007611673962,0.24933333333333332,1.0428760943168998,3.1397820379701313,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,0.12895630421079596,0.07777629072372272,0.025257564052569625,0.22167069527924457,-0.2894559834478302,0.08725873879584838,0.6843065693430657,357,393,1.0992325844338198,3.0667094930959564,0.5215617147803495,2.259910372150895,4.089366429108404,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,rt20,752,750,1096,-7.869335541206821,-54.86687437997945,151.90095237738475,0.248,0.8624013437540556,2.6150234294477817,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,-0.1283277626525819,-0.49107175342493725,-0.20143905160156672,-0.8185716692867251,-0.567145777300641,-0.3551803780684502,0.6843065693430657,357,393,-8.906564183403075,-6.927120209746098,-0.13956108001017506,-0.6032359267201313,-1.0899391063769155,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,rt30,752,750,1096,-17.868861566986414,-64.86708071930127,151.90118177223715,0.23733333333333334,0.7241006769600421,2.3268853214671017,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,-0.3856118295159596,-0.7598635716206416,-0.3781660335673488,-1.8554583539186345,-0.7598635716206416,-0.49767622464226574,0.6843065693430657,357,393,-18.91236095123997,-16.92094991258815,-0.060747022308879114,-0.26191328683449294,-0.47250148579733847,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,db,752,750,1096,0.5302663204480444,-46.466701054949105,151.90078919496523,0.24933333333333332,1.0104211411592658,3.042070066698752,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,0.08779085351265553,-0.04410320778550181,-0.014909133421928566,0.05518187708716708,-0.3276795926657957,-0.04549912095726562,0.6843065693430657,357,393,-0.5016948984200825,1.4676967406412273,2.0913682532762996,9.058323338780363,16.3873960214011,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,db_nonfee_x2,752,750,1096,-1.069657843676691,-48.066734069240596,151.90081820007,0.24933333333333332,0.9794632045712157,2.9488651560085266,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,0.04662540281451502,-0.15221634351218916,-0.05350826825139754,-0.11131268417703691,-0.37781647578940636,-0.14162502611776748,0.6843065693430657,357,393,-2.1026223812739873,-0.1313160118135006,-1.0348528749959498,-4.480505640337116,-8.103749227859161,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,db_plus5,752,750,1096,-4.469496692441758,-51.46680422461003,151.9008830816391,0.24933333333333332,0.9181973707469677,2.7644124049761647,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,-0.040851179919033476,-0.34311453356607857,-0.1306018218979147,-0.465052724738316,-0.4801281572642836,-0.27201450263210813,0.6843065693430657,357,393,-5.504593282338533,-3.5292181107798037,-0.2466934885099266,-1.0671977826751828,-1.9292256666723404,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_CLOSE,0,db_plus10,752,750,1096,-9.469259705331558,-56.46690739427095,151.90098651454247,0.24666666666666667,0.8378423718970525,2.5588158925504576,11.984994402252246,0.14472210810013064,61.81523466009231,48.553989833978136,-0.16949321335072237,-0.5486777463812789,-0.232755119715373,-0.9848092876938418,-0.6029046464740913,-0.3860562712139841,0.6843065693430657,357,393,-10.507491666256982,-8.526132962200828,-0.11576504897211617,-0.5001816700354473,-0.9035184954871497,151.70133333333334,"{""stop"": 543, ""time"": 207}",0
CORE_NY_R5_STOP,0,gross,752,751,1096,11.000080238270767,-30.72721943091647,147.55171635067586,0.22237017310252996,1.2873687176976558,4.501936114583419,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,0.4700605688078349,1.1080966569494248,0.28193203245613674,1.1782128622456278,-0.18161199455444565,1.552386631443641,0.6852189781021898,365,386,12.846775997055843,9.25385238346105,0.10239007900374723,0.45159372245600354,0.8189760181806875,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,rt5,752,751,1096,6.1160767376142395,-35.617913139872655,147.63444066587252,0.2210386151797603,1.1452157069576323,4.035850533555512,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,0.31828741165306274,0.46103440140390517,0.1345842088650817,0.6551187833927203,-0.2050370298703531,0.6563897699365847,0.6852189781021898,365,386,7.384060191302226,4.917076839696837,0.1835685353963892,0.8065462274759452,1.4658709513055415,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,rt10,752,751,1096,1.1157048713629372,-40.61025674748959,147.63224884096581,0.21837549933422104,1.0242448642241841,3.666047166460952,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,0.1647764867621412,0.0036824762100935438,0.0012248691208609497,0.1195408743113134,-0.28360445124783085,0.004318934753920997,0.6852189781021898,365,386,2.380848497302964,-0.08060969720729692,1.0005719818085657,4.3913379516234645,7.9756099074046105,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,rt20,752,751,1096,-8.885038861139668,-50.59494396272346,147.6278928962739,0.21571238348868177,0.8350251271895186,3.0359864192260893,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,-0.14224536301970153,-0.526605397736762,-0.2204573574812675,-0.9514705888510248,-0.5744399742132538,-0.38377788346502745,0.6852189781021898,365,386,-7.625574890695563,-10.075982771015568,-0.12420774087938598,-0.5438934223535363,-0.986435981099662,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,rt30,752,751,1096,-18.88578259364227,-60.57963117795734,147.62357389446606,0.20639147802929428,0.6941199580746755,2.669003193629075,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,-0.44926721280154447,-0.7768878280746161,-0.3932088672353343,-2.0184322735383295,-0.7768878280746161,-0.5061333863472097,0.6852189781021898,365,386,-17.63199827869409,-20.071355844823835,-0.05775975496242116,-0.25233750414112543,-0.4569901820916575,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,db,752,751,1096,-0.4844141258374781,-42.20780670192701,147.63154940738775,0.2170439414114514,0.989752054751397,3.5703939152995186,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,0.11565299079704648,-0.10998238426364326,-0.03805939529301694,-0.05190260160469151,-0.33893582881284656,-0.1122908587927202,0.6852189781021898,365,386,0.7798207552231988,-1.6798693890166199,-2.3003099746048195,-10.092045651839163,-18.325233688190377,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,db_nonfee_x2,752,751,1096,-2.0845331230378954,-43.80535665636443,147.63085091947727,0.21571238348868177,0.9570406764949779,3.4796108546638393,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,0.06652949483195161,-0.21079013297145455,-0.07580821689095962,-0.22334193520373288,-0.390001497780753,-0.19437929680356433,0.6852189781021898,365,386,-0.8212069868565625,-3.2791290808259412,-0.533578595830998,-2.340102801129373,-4.2482305471725885,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,db_plus5,752,751,1096,-5.484785992088781,-47.20015030954395,147.62936977264087,0.21571238348868177,0.8928547004054066,3.2462433243134843,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,-0.03785793409387502,-0.3887388535645394,-0.15119626865467684,-0.5875498366095393,-0.4887088879956032,-0.3093790032646943,0.6852189781021898,365,386,-4.223390938776066,-6.677555925920756,-0.20199993805752925,-0.8852246931971249,-1.6062704489650743,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R5_STOP,0,db_plus10,752,751,1096,-10.485157858340083,-52.19249391716089,147.62719937333824,0.21571238348868177,0.8097477207842513,2.944082762604469,11.000080238270767,0.11636836559477007,52.48046015473964,40.752362022237136,-0.19136885898479641,-0.5802668342035924,-0.25107367494987465,-1.122576224179447,-0.6096608979688133,-0.41182512407531524,0.6852189781021898,365,386,-9.226602632775329,-11.675242462824892,-0.10505804783300023,-0.4598697117387144,-0.8338546139477464,134.9440745672437,"{""stop"": 573, ""time"": 178}",2
CORE_NY_R15_STOP,0,gross,752,744,1096,13.029037996477511,-37.112604724631936,166.30210108458382,0.3346774193548387,1.264416781007678,2.513599624894782,13.029037996477511,0.09046436011640695,84.64437182903832,64.91944978081284,0.27111075774276183,1.3810444765824341,0.33497945057288603,1.2322756200903573,-0.23944028954249086,1.3990103804708307,0.6788321167883211,348,396,16.04630221095832,10.377502777691346,0.08398154793642872,0.37363465450069855,0.6973798925163133,190.05510752688173,"{""stop"": 460, ""time"": 284}",0
CORE_NY_R15_STOP,0,rt5,752,744,1096,8.119006851866278,-41.786873530022746,166.33794620876944,0.3293010752688172,1.1544796286369765,2.3513687130198013,13.029037996477511,0.09046436011640695,84.64437182903832,64.91944978081284,0.1799072802487102,0.6528115920209514,0.1821558809315591,0.7681865976992596,-0.3027903858377098,0.6015907025171908,0.6788321167883211,348,396,10.165379095961674,6.320679728267298,0.13432485070656033,0.5963739706994181,1.1106738258559639,190.05510752688173,"{""stop"": 460, ""time"": 284}",0
CORE_NY_R15_STOP,0,rt10,752,744,1096,3.118511347138643,-46.7960679498003,166.34164616403774,0.3239247311827957,1.055760525135679,2.2035167806773712,13.029037996477511,0.09046436011640695,84.64437182903832,64.91944978081284,0.08741443434528877,0.13944832308176625,0.04443392090059972,0.2951503185424134,-0.3717119632918453,0.11953858172090347,0.6788321167883211,348,396,5.161367520408931,1.3232741039617204,0.3476458419317463,1.5418240562889425,2.86982169106939,190.05510752688173,"{""stop"": 460, ""time"": 284}",0
CORE_NY_R15_STOP,0,rt20,752,744,1096,-6.882479662316632,-56.81445678935543,166.3490771876948,0.30913978494623656,0.8903454555337893,1.9897285397581206,13.029037996477511,0.09046436011640695,84.64437182903832,64.91944978081284,-0.09757125746155403,-0.4587540484858562,-0.18489672521796408,-0.6512181530135775,-0.5239302566835102,-0.3529033165375184,0.6788321167883211,348,396,-4.846655630696546,-8.671537144649433,-0.15564793425973142,-0.6888009799251547,-1.2805817309165357,190.05510752688173,"{""stop"": 460, ""time"": 284}",0
