date,daily_funding_pct,z60,expanding_p95,fires_next_day
2022-12-31,0.030000,0.7019,1.8462,0
2023-01-01,0.020691,0.4447,1.8459,0
2023-01-02,-0.003174,-0.1965,1.8456,0
2023-01-03,0.022299,0.4890,1.8453,0
2023-01-04,0.014808,0.2882,1.8450,0
2023-01-05,0.017117,0.3539,1.8447,0
2023-01-06,0.020836,0.4587,1.8444,0
2023-01-07,0.013179,0.2516,1.8442,0
2023-01-08,0.023109,0.4981,1.8434,0
2023-01-09,0.006035,-0.2570,1.8426,0
2023-01-10,0.015231,0.4441,1.8418,0
2023-01-11,0.005027,-0.4337,1.8411,0
2023-01-12,0.027549,1.4623,1.8403,0
2023-01-13,0.027160,1.3972,1.8395,0
2023-01-14,0.064593,4.2047,1.8479,1
2023-01-15,0.046038,2.6053,1.8552,1
2023-01-16,0.030000,1.2840,1.8547,0
2023-01-17,0.030000,1.2411,1.8543,0
2023-01-18,0.030000,1.2019,1.8539,0
2023-01-19,0.030000,1.1622,1.8534,0
2023-01-20,0.030000,1.1241,1.8530,0
2023-01-21,0.030000,1.0874,1.8526,0
2023-01-22,0.030000,1.0624,1.8521,0
2023-01-23,0.030000,1.0315,1.8517,0
2023-01-24,0.030000,0.9978,1.8513,0
2023-01-25,0.030000,0.9650,1.8508,0
2023-01-26,0.030000,0.9339,1.8504,0
2023-01-27,0.029541,0.8674,1.8500,0
2023-01-28,0.030000,0.8751,1.8497,0
2023-01-29,0.030000,0.8523,1.8494,0
2023-01-30,0.030000,0.8236,1.8491,0
2023-01-31,0.030000,0.7958,1.8488,0
2023-02-01,0.030000,0.7762,1.8485,0
2023-02-02,0.030000,0.7557,1.8482,0
2023-02-03,0.030000,0.7295,1.8479,0
2023-02-04,0.030000,0.7037,1.8476,0
2023-02-05,0.030000,0.6778,1.8473,0
2023-02-06,0.030000,0.6519,1.8471,0
2023-02-07,0.030000,0.6269,1.8468,0
2023-02-08,0.030000,0.6023,1.8465,0
2023-02-09,0.030000,0.5770,1.8462,0
2023-02-10,0.030000,0.5516,1.8459,0
2023-02-11,0.018497,-0.5177,1.8456,0
2023-02-12,0.017613,-0.5803,1.8453,0
2023-02-13,0.018397,-0.4962,1.8450,0
2023-02-14,0.028887,0.4493,1.8447,0
2023-02-15,0.014078,-0.9274,1.8444,0
2023-02-16,0.043171,1.7135,1.8442,0
2023-02-17,0.030000,0.4820,1.8434,0
2023-02-18,0.030000,0.4573,1.8426,0
2023-02-19,0.030000,0.4407,1.8418,0
2023-02-20,0.030000,0.4233,1.8411,0
2023-02-21,0.030000,0.4213,1.8403,0
2023-02-22,0.030000,0.4072,1.8395,0
2023-02-23,0.017137,-0.8451,1.8388,0
2023-02-24,0.015367,-1.0836,1.8380,0
2023-02-25,0.001745,-2.3636,1.8372,0
2023-02-26,0.016713,-0.9035,1.8364,0
2023-02-27,0.016166,-0.9303,1.8357,0
2023-02-28,0.011349,-1.3509,1.8349,0
2023-03-01,0.020185,-0.4907,1.8341,0
2023-03-02,0.025710,0.0291,1.8334,0
2023-03-03,0.005571,-1.9778,1.8326,0
2023-03-04,0.006446,-1.8131,1.8318,0
2023-03-05,0.006124,-1.7944,1.8310,0
2023-03-06,0.014928,-0.9575,1.8303,0
2023-03-07,0.008179,-1.5421,1.8295,0
2023-03-08,0.016733,-0.7623,1.8287,0
2023-03-09,0.030000,0.4565,1.8285,0
2023-03-10,-0.010016,-3.0383,1.8282,0
2023-03-11,-0.002273,-2.2467,1.8280,0
2023-03-12,0.005396,-1.6053,1.8277,0
2023-03-13,0.026011,0.1277,1.8275,0
2023-03-14,0.054853,2.3861,1.8395,1
2023-03-15,0.056253,2.5932,1.8479,1
2023-03-16,0.030000,0.4614,1.8476,0
2023-03-17,0.023311,-0.0952,1.8473,0
2023-03-18,0.030000,0.4716,1.8471,0
2023-03-19,0.030000,0.4716,1.8468,0
2023-03-20,0.029081,0.3953,1.8465,0
2023-03-21,0.009664,-1.2092,1.8462,0
2023-03-22,0.005608,-1.4893,1.8459,0
2023-03-23,0.009158,-1.1571,1.8456,0
2023-03-24,0.030000,0.5450,1.8453,0
2023-03-25,0.000407,-1.7851,1.8450,0
2023-03-26,0.000369,-1.7090,1.8447,0
2023-03-27,0.004918,-1.3071,1.8444,0
2023-03-28,0.007226,-1.0929,1.8442,0
2023-03-29,0.023173,0.1330,1.8434,0
2023-03-30,0.013748,-0.5684,1.8426,0
2023-03-31,0.013646,-0.5560,1.8418,0
2023-04-01,0.028840,0.6120,1.8411,0
2023-04-02,0.015934,-0.3625,1.8403,0
2023-04-03,0.006207,-1.0754,1.8395,0
2023-04-04,-0.008642,-2.0908,1.8388,0
2023-04-05,0.016542,-0.2106,1.8380,0
2023-04-06,0.002065,-1.2429,1.8372,0
2023-04-07,0.000586,-1.3040,1.8364,0
2023-04-08,0.003926,-1.0249,1.8357,0
2023-04-09,-0.000807,-1.3212,1.8349,0
2023-04-10,0.026167,0.6356,1.8341,0
2023-04-11,0.030000,0.9137,1.8334,0
2023-04-12,0.019524,0.1524,1.8326,0
2023-04-13,0.021092,0.2618,1.8318,0
2023-04-14,0.013307,-0.2962,1.8310,0
2023-04-15,0.013480,-0.2665,1.8303,0
2023-04-16,0.027144,0.7101,1.8295,0
2023-04-17,0.027376,0.7657,1.8287,0
2023-04-18,0.010945,-0.4370,1.8285,0
2023-04-19,0.016150,-0.0299,1.8282,0
2023-04-20,0.018145,0.1371,1.8280,0
2023-04-21,0.026297,0.7667,1.8277,0
2023-04-22,0.018948,0.2200,1.8275,0
2023-04-23,0.007513,-0.6391,1.8272,0
2023-04-24,0.011003,-0.3592,1.8269,0
2023-04-25,0.020213,0.3500,1.8267,0
2023-04-26,0.016032,0.0069,1.8264,0
2023-04-27,0.011552,-0.3374,1.8262,0
2023-04-28,0.024476,0.6620,1.8259,0
2023-04-29,0.014614,-0.1123,1.8257,0
2023-04-30,0.012711,-0.2513,1.8254,0
2023-05-01,-0.003369,-1.4509,1.8252,0
2023-05-02,0.008307,-0.5551,1.8249,0
2023-05-03,0.019704,0.3100,1.8247,0
2023-05-04,0.024306,0.6443,1.8244,0
2023-05-05,0.022188,0.4695,1.8241,0
2023-05-06,0.030000,1.0406,1.8239,0
2023-05-07,0.014414,-0.1574,1.8236,0
2023-05-08,0.005029,-0.8511,1.8235,0
2023-05-09,0.012329,-0.3270,1.8233,0
2023-05-10,0.012329,-0.3530,1.8231,0
2023-05-11,0.013729,-0.2518,1.8229,0
2023-05-12,0.010359,-0.5085,1.8228,0
2023-05-13,0.009869,-0.5339,1.8226,0
2023-05-14,0.008291,-0.6857,1.8224,0
2023-05-15,0.002641,-1.2271,1.8223,0
2023-05-16,0.017625,0.3313,1.8221,0
2023-05-17,0.019882,0.5950,1.8219,0
2023-05-18,0.028342,1.5014,1.8218,0
2023-05-19,0.011005,-0.3188,1.8216,0
2023-05-20,0.006919,-0.7558,1.8214,0
2023-05-21,0.017109,0.3300,1.8212,0
2023-05-22,0.007999,-0.6605,1.8211,0
2023-05-23,0.030000,1.7356,1.8209,0
2023-05-24,0.016429,0.2329,1.8207,0
2023-05-25,0.025820,1.2377,1.8206,0
2023-05-26,0.024536,1.0584,1.8204,0
2023-05-27,0.023072,0.8651,1.8202,0
2023-05-28,0.029880,1.5899,1.8190,0
2023-05-29,0.030000,1.5412,1.8178,0
2023-05-30,0.019084,0.3523,1.8166,0
2023-05-31,0.015073,-0.0568,1.8154,0
2023-06-01,0.021737,0.6619,1.8142,0
2023-06-02,0.023982,0.8774,1.8130,0
2023-06-03,0.022986,0.7559,1.8118,0
2023-06-04,0.024850,0.9499,1.8106,0
2023-06-05,0.027394,1.2106,1.8094,0
2023-06-06,-0.005916,-2.6063,1.8082,0
2023-06-07,0.024005,0.7751,1.8070,0
2023-06-08,0.012605,-0.5889,1.8058,0
2023-06-09,0.018908,0.1824,1.8046,0
2023-06-10,0.014973,-0.2683,1.8034,0
2023-06-11,0.013572,-0.4285,1.8022,0
2023-06-12,0.015349,-0.1981,1.8010,0
2023-06-13,0.022683,0.6862,1.7998,0
2023-06-14,0.008815,-1.0048,1.7986,0
2023-06-15,0.009615,-0.8771,1.7974,0
2023-06-16,0.004988,-1.3978,1.7962,0
2023-06-17,0.027411,1.3082,1.7934,0
2023-06-18,0.018644,0.2380,1.7906,0
2023-06-19,0.017127,0.0559,1.7879,0
2023-06-20,0.001305,-1.7856,1.7851,0
2023-06-21,0.018846,0.3104,1.7824,0
2023-06-22,0.029236,1.4934,1.7796,0
2023-06-23,0.030000,1.5210,1.7769,0
2023-06-24,0.030000,1.4754,1.7741,0
2023-06-25,0.030000,1.4235,1.7713,0
2023-06-26,0.030000,1.3712,1.7686,0
2023-06-27,0.030000,1.3463,1.7658,0
2023-06-28,0.023900,0.6586,1.7631,0
2023-06-29,0.025874,0.8475,1.7603,0
2023-06-30,0.030000,1.2808,1.7575,0
2023-07-01,0.030000,1.2382,1.7548,0
2023-07-02,0.030000,1.2036,1.7520,0
2023-07-03,0.030000,1.1819,1.7493,0
2023-07-04,0.030000,1.1551,1.7465,0
2023-07-05,0.030000,1.1551,1.7438,0
2023-07-06,0.019212,-0.0305,1.7410,0
2023-07-07,0.004261,-1.6603,1.7407,0
2023-07-08,0.008074,-1.2268,1.7405,0
2023-07-09,0.018681,-0.0905,1.7402,0
2023-07-10,0.005663,-1.4692,1.7399,0
2023-07-11,0.020229,0.0741,1.7397,0
2023-07-12,0.018170,-0.1647,1.7394,0
2023-07-13,0.005514,-1.5282,1.7391,0
2023-07-14,0.030000,1.0936,1.7388,0
2023-07-15,-0.001322,-2.2280,1.7386,0
2023-07-16,0.014348,-0.5619,1.7383,0
2023-07-17,0.015324,-0.4387,1.7380,0
2023-07-18,0.018258,-0.1417,1.7378,0
2023-07-19,0.022914,0.3313,1.7375,0
2023-07-20,0.017856,-0.2177,1.7372,0
2023-07-21,0.007371,-1.3498,1.7370,0
2023-07-22,0.003316,-1.7134,1.7367,0
2023-07-23,0.022280,0.2951,1.7364,0
2023-07-24,0.024338,0.5177,1.7362,0
2023-07-25,0.024080,0.4912,1.7359,0
2023-07-26,0.025219,0.6077,1.7356,0
2023-07-27,0.009842,-0.9960,1.7356,0
2023-07-28,0.021048,0.2179,1.7355,0
2023-07-29,0.022097,0.3253,1.7355,0
2023-07-30,0.018068,-0.1145,1.7354,0
2023-07-31,0.017970,-0.1184,1.7354,0
2023-08-01,0.023068,0.4343,1.7353,0
2023-08-02,0.030000,1.1592,1.7353,0
2023-08-03,0.030000,1.1407,1.7353,0
2023-08-04,0.028116,0.9383,1.7352,0
2023-08-05,0.024181,0.4986,1.7352,0
2023-08-06,0.030000,1.1341,1.7351,0
2023-08-07,0.027669,0.8447,1.7351,0
2023-08-08,0.025080,0.5423,1.7350,0
2023-08-09,0.026514,0.6801,1.7350,0
2023-08-10,0.028277,0.8483,1.7349,0
2023-08-11,0.027123,0.6972,1.7349,0
2023-08-12,0.029305,0.9211,1.7348,0
2023-08-13,0.024637,0.3819,1.7348,0
2023-08-14,0.030000,0.9514,1.7347,0
2023-08-15,0.030000,0.9260,1.7347,0
2023-08-16,0.030000,0.9174,1.7336,0
2023-08-17,0.030000,0.8907,1.7326,0
2023-08-18,0.015120,-0.8063,1.7315,0
2023-08-19,-0.005882,-3.0731,1.7305,0
2023-08-20,-0.007626,-2.9657,1.7294,0
2023-08-21,-0.003600,-2.3881,1.7283,0
2023-08-22,0.000812,-1.8677,1.7273,0
2023-08-23,0.002966,-1.5966,1.7262,0
2023-08-24,0.004584,-1.3932,1.7251,0
2023-08-25,0.007361,-1.0997,1.7241,0
2023-08-26,0.011250,-0.7167,1.7230,0
2023-08-27,0.005307,-1.2221,1.7220,0
2023-08-28,0.008553,-0.8970,1.7209,0
2023-08-29,-0.006341,-2.1279,1.7198,0
2023-08-30,0.014543,-0.2685,1.7188,0
2023-08-31,0.017873,0.0459,1.7177,0
2023-09-01,0.014805,-0.2092,1.7167,0
2023-09-02,0.004917,-1.0715,1.7156,0
2023-09-03,0.007964,-0.7666,1.7145,0
2023-09-04,0.003100,-1.1746,1.7135,0
2023-09-05,0.005394,-0.9700,1.7132,0
2023-09-06,0.001109,-1.3339,1.7130,0
2023-09-07,0.014637,-0.1126,1.7128,0
2023-09-08,-0.002704,-1.6320,1.7126,0
2023-09-09,-0.004011,-1.6723,1.7123,0
2023-09-10,0.005830,-0.8003,1.7121,0
2023-09-11,0.003361,-1.0066,1.7119,0
2023-09-12,0.004653,-0.8663,1.7116,0
2023-09-13,0.006701,-0.7097,1.7114,0
2023-09-14,-0.000859,-1.3281,1.7112,0
2023-09-15,0.004159,-0.8741,1.7110,0
2023-09-16,-0.008862,-1.8902,1.7107,0
2023-09-17,0.002688,-0.9021,1.7105,0
2023-09-18,-0.006703,-1.6100,1.7103,0
2023-09-19,-0.001260,-1.1466,1.7100,0
2023-09-20,-0.007382,-1.5957,1.7098,0
2023-09-21,0.011703,-0.0774,1.7096,0
2023-09-22,0.003108,-0.7323,1.7094,0
2023-09-23,0.008441,-0.2899,1.7091,0
2023-09-24,0.006216,-0.4461,1.7089,0
2023-09-25,0.012097,0.0251,1.7081,0
2023-09-26,0.000501,-0.8807,1.7072,0
2023-09-27,0.015396,0.3289,1.7064,0
2023-09-28,-0.005639,-1.3244,1.7056,0
2023-09-29,-0.005985,-1.3042,1.7047,0
2023-09-30,0.004032,-0.4916,1.7039,0
2023-10-01,-0.002587,-0.9873,1.7030,0
2023-10-02,0.005082,-0.3442,1.7022,0
2023-10-03,0.008339,-0.0499,1.7014,0
2023-10-04,0.009374,0.0587,1.7005,0
2023-10-05,-0.010377,-1.5806,1.6997,0
2023-10-06,-0.002819,-0.9035,1.6989,0
2023-10-07,0.007056,-0.0132,1.6980,0
2023-10-08,0.006451,-0.0384,1.6972,0
2023-10-09,0.015345,0.8204,1.6964,0
2023-10-10,0.012791,0.6202,1.6955,0
2023-10-11,0.020567,1.4285,1.6947,0
2023-10-12,0.019965,1.3939,1.6938,0
2023-10-13,0.006659,0.0913,1.6930,0
2023-10-14,0.004772,-0.0692,1.6922,0
2023-10-15,0.005007,0.0050,1.6921,0
2023-10-16,0.010183,0.7343,1.6921,0
2023-10-17,-0.000614,-0.6688,1.6921,0
2023-10-18,-0.002915,-0.9919,1.6920,0
2023-10-19,-0.012658,-2.2474,1.6920,0
2023-10-20,-0.004647,-1.1827,1.6920,0
2023-10-21,0.008616,0.5488,1.6919,0
2023-10-22,0.008261,0.4895,1.6919,0
2023-10-23,0.018488,1.7558,1.7014,1
2023-10-24,0.030000,2.9378,1.7112,1
2023-10-25,0.030000,2.7216,1.7230,1
2023-10-26,0.030000,2.5247,1.7351,1
2023-10-27,0.030000,2.3658,1.7375,1
2023-10-28,0.030000,2.2345,1.7454,1
2023-10-29,0.030000,2.1315,1.7659,1
2023-10-30,0.030000,2.0524,1.8010,1
2023-10-31,0.030000,1.9684,1.8207,1
2023-11-01,0.030000,1.8733,1.8241,1
2023-11-02,0.030000,1.7905,1.8239,0
2023-11-03,0.030000,1.7113,1.8236,0
2023-11-04,0.030000,1.6400,1.8235,0
2023-11-05,0.030000,1.5730,1.8233,0
2023-11-06,0.030000,1.5237,1.8231,0
2023-11-07,0.030000,1.4663,1.8229,0
2023-11-08,0.030000,1.4135,1.8228,0
2023-11-09,0.040027,2.0436,1.8272,1
2023-11-10,0.031682,1.3900,1.8269,0
2023-11-11,0.041255,1.9621,1.8380,1
2023-11-12,0.066138,3.2612,1.8473,1
2023-11-13,0.063852,2.8504,1.8543,1
2023-11-14,0.048228,1.8497,1.8539,0
2023-11-15,0.030000,0.7918,1.8534,0
2023-11-16,0.037213,1.1633,1.8530,0
2023-11-17,0.030000,0.7270,1.8526,0
2023-11-18,0.030000,0.7010,1.8521,0
2023-11-19,0.030000,0.6749,1.8517,0
2023-11-20,0.030000,0.6555,1.8513,0
2023-11-21,0.030000,0.6317,1.8508,0
2023-11-22,0.030000,0.6108,1.8504,0
2023-11-23,0.030000,0.5889,1.8500,0
2023-11-24,0.030000,0.5708,1.8500,0
2023-11-25,0.030000,0.5469,1.8499,0
2023-11-26,0.030000,0.5317,1.8499,0
2023-11-27,0.030000,0.5064,1.8499,0
2023-11-28,0.030000,0.4809,1.8499,0
2023-11-29,0.030000,0.4584,1.8499,0
2023-11-30,0.030000,0.4332,1.8499,0
2023-12-01,0.030000,0.4109,1.8499,0
2023-12-02,0.025464,0.1020,1.8498,0
2023-12-03,0.030000,0.3760,1.8498,0
2023-12-04,0.030000,0.3473,1.8498,0
2023-12-05,0.030000,0.3198,1.8498,0
2023-12-06,0.030000,0.2970,1.8498,0
2023-12-07,0.030000,0.2733,1.8498,0
2023-12-08,0.053530,1.8825,1.8521,1
2023-12-09,0.058855,2.1342,1.8616,1
2023-12-10,0.065030,2.3845,1.8734,1
2023-12-11,0.034730,0.3980,1.8734,0
2023-12-12,0.030000,0.0658,1.8733,0
2023-12-13,0.034672,0.3500,1.8733,0
2023-12-14,0.030000,0.0053,1.8726,0
2023-12-15,0.030000,-0.0179,1.8718,0
2023-12-16,0.030000,-0.0562,1.8711,0
2023-12-17,0.030000,-0.1022,1.8704,0
2023-12-18,0.038966,0.5907,1.8696,0
2023-12-19,0.030000,-0.2634,1.8689,0
2023-12-20,0.044143,1.0747,1.8682,0
2023-12-21,0.085307,4.3710,1.8738,1
2023-12-22,0.078427,3.3677,1.8764,1
2023-12-23,0.041351,0.4356,1.8762,0
2023-12-24,0.050519,1.1199,1.8760,0
2023-12-25,0.057908,1.6248,1.8758,0
2023-12-26,0.096707,3.8816,1.8797,1
2023-12-27,0.097867,3.4659,1.8844,1
2023-12-28,0.101052,3.2487,1.9071,1
2023-12-29,0.152164,4.6529,1.9633,1
2023-12-30,0.114455,2.7963,1.9707,1
2023-12-31,0.096025,1.9630,1.9699,0
2024-01-01,0.098223,1.9425,1.9692,0
2024-01-02,0.154755,3.5199,1.9835,1
2024-01-03,0.048282,0.0056,1.9828,0
2024-01-04,0.030000,-0.5979,1.9820,0
2024-01-05,0.030000,-0.5979,1.9813,0
2024-01-06,0.030000,-0.5979,1.9805,0
2024-01-07,0.030000,-0.5979,1.9798,0
2024-01-08,0.030000,-0.5910,1.9790,0
2024-01-09,0.030000,-0.5898,1.9782,0
2024-01-10,0.030000,-0.5821,1.9775,0
2024-01-11,0.030000,-0.5626,1.9767,0
2024-01-12,0.030000,-0.5441,1.9760,0
2024-01-13,0.030000,-0.5328,1.9752,0
2024-01-14,0.030000,-0.5328,1.9745,0
2024-01-15,0.030000,-0.5280,1.9737,0
2024-01-16,0.030000,-0.5280,1.9730,0
2024-01-17,0.030000,-0.5280,1.9722,0
2024-01-18,0.030000,-0.5280,1.9715,0
2024-01-19,0.030000,-0.5280,1.9707,0
2024-01-20,0.030000,-0.5280,1.9699,0
2024-01-21,0.030000,-0.5280,1.9692,0
2024-01-22,0.030000,-0.5280,1.9684,0
2024-01-23,0.030000,-0.5280,1.9682,0
2024-01-24,0.030000,-0.5280,1.9679,0
2024-01-25,0.030000,-0.5280,1.9676,0
2024-01-26,0.030000,-0.5280,1.9674,0
2024-01-27,0.027266,-0.6154,1.9671,0
2024-01-28,0.024725,-0.6944,1.9668,0
2024-01-29,0.029142,-0.5496,1.9665,0
2024-01-30,0.024641,-0.6923,1.9663,0
2024-01-31,0.022154,-0.7705,1.9660,0
2024-02-01,0.030000,-0.5153,1.9657,0
2024-02-02,0.030000,-0.5153,1.9655,0
2024-02-03,0.024697,-0.6837,1.9652,0
2024-02-04,0.027153,-0.6019,1.9649,0
2024-02-05,0.030000,-0.5096,1.9647,0
2024-02-06,0.026723,-0.5998,1.9644,0
2024-02-07,0.021206,-0.7555,1.9641,0
2024-02-08,0.019125,-0.7966,1.9639,0
2024-02-09,0.022961,-0.6647,1.9636,0
2024-02-10,0.028041,-0.5004,1.9633,0
2024-02-11,0.030000,-0.4347,1.9630,0
2024-02-12,0.030000,-0.4347,1.9630,0
2024-02-13,0.030000,-0.4347,1.9629,0
2024-02-14,0.032283,-0.3629,1.9629,0
2024-02-15,0.030000,-0.4361,1.9628,0
2024-02-16,0.030000,-0.4307,1.9628,0
2024-02-17,0.036041,-0.2408,1.9628,0
2024-02-18,0.049640,0.1920,1.9627,0
2024-02-19,0.055985,0.4168,1.9627,0
2024-02-20,0.041632,-0.0300,1.9626,0
2024-02-21,0.031242,-0.3656,1.9626,0
2024-02-22,0.036037,-0.2003,1.9625,0
2024-02-23,0.032991,-0.2871,1.9625,0
2024-02-24,0.030000,-0.3588,1.9624,0
2024-02-25,0.041512,0.0644,1.9624,0
2024-02-26,0.075555,1.3039,1.9623,0
2024-02-27,0.128748,3.4098,1.9641,1
2024-02-28,0.103949,2.5217,1.9707,1
2024-02-29,0.202459,4.9628,1.9846,1
2024-03-01,0.164156,3.4441,1.9965,1
2024-03-02,0.146996,3.0000,2.0436,1
2024-03-03,0.133854,2.4494,2.0520,1
2024-03-04,0.165524,2.9849,2.1069,1
2024-03-05,0.220077,3.7205,2.1231,1
2024-03-06,0.119510,1.4834,2.1225,0
2024-03-07,0.125512,1.5467,2.1219,0
2024-03-08,0.141229,1.7877,2.1213,0
2024-03-09,0.076822,0.4637,2.1207,0
2024-03-10,0.148940,1.8364,2.1201,0
2024-03-11,0.180313,2.2995,2.1264,1
2024-03-12,0.137705,1.4387,2.1263,0
2024-03-13,0.143046,1.4784,2.1261,0
2024-03-14,0.101404,0.6947,2.1260,0
2024-03-15,0.068149,0.0762,2.1258,0
2024-03-16,0.054015,-0.1905,2.1257,0
2024-03-17,0.055689,-0.1682,2.1256,0
2024-03-18,0.077973,0.2285,2.1254,0
2024-03-19,0.080006,0.2514,2.1253,0
2024-03-20,0.044235,-0.4173,2.1251,0
2024-03-21,0.049217,-0.3317,2.1250,0
2024-03-22,0.038264,-0.5394,2.1249,0
2024-03-23,0.030806,-0.6791,2.1243,0
2024-03-24,0.040851,-0.4958,2.1237,0
2024-03-25,0.070688,0.0503,2.1231,0
2024-03-26,0.067075,-0.0294,2.1225,0
2024-03-27,0.101939,0.6066,2.1219,0
2024-03-28,0.083524,0.2411,2.1213,0
2024-03-29,0.073876,0.0435,2.1207,0
2024-03-30,0.086251,0.2623,2.1201,0
2024-03-31,0.112541,0.7422,2.1195,0
2024-04-01,0.131121,1.0649,2.1189,0
2024-04-02,0.037382,-0.7440,2.1183,0
2024-04-03,0.030000,-0.8896,2.1177,0
2024-04-04,0.030000,-0.8913,2.1171,0
2024-04-05,0.030000,-0.8913,2.1165,0
2024-04-06,0.030000,-0.8932,2.1159,0
2024-04-07,0.030000,-0.8986,2.1153,0
2024-04-08,0.055189,-0.4251,2.1147,0
2024-04-09,0.060579,-0.3347,2.1141,0
2024-04-10,0.034386,-0.8562,2.1135,0
2024-04-11,0.053895,-0.4804,2.1129,0
2024-04-12,0.049102,-0.5852,2.1099,0
2024-04-13,0.030000,-0.9676,2.1069,0
2024-04-14,0.030000,-0.9661,2.1039,0
2024-04-15,0.021759,-1.1249,2.1008,0
2024-04-16,0.018991,-1.1718,2.0978,0
2024-04-17,0.016483,-1.2071,2.0948,0
2024-04-18,0.009585,-1.3136,2.0918,0
2024-04-19,0.009401,-1.2852,2.0887,0
2024-04-20,0.013438,-1.1884,2.0857,0
2024-04-21,0.009364,-1.2499,2.0827,0
2024-04-22,0.007804,-1.2590,2.0797,0
2024-04-23,0.002921,-1.3278,2.0766,0
2024-04-24,0.013762,-1.1159,2.0736,0
2024-04-25,0.012229,-1.1262,2.0706,0
2024-04-26,0.007956,-1.1699,2.0676,0
2024-04-27,0.020304,-0.9150,2.0645,0
2024-04-28,0.001707,-1.2100,2.0615,0
2024-04-29,0.014844,-0.9591,2.0585,0
2024-04-30,0.028894,-0.6701,2.0555,0
2024-05-01,0.028848,-0.6453,2.0524,0
2024-05-02,0.012680,-0.9330,2.0520,0
2024-05-03,0.002778,-1.1076,2.0515,0
2024-05-04,0.016423,-0.8392,2.0511,0
2024-05-05,0.011446,-0.9223,2.0507,0
2024-05-06,0.007317,-0.9881,2.0502,0
2024-05-07,0.016673,-0.7483,2.0498,0
2024-05-08,0.019736,-0.6518,2.0493,0
2024-05-09,0.016216,-0.7191,2.0489,0
2024-05-10,0.014613,-0.7697,2.0484,0
2024-05-11,0.017719,-0.6665,2.0480,0
2024-05-12,0.015434,-0.7326,2.0476,0
2024-05-13,0.027620,-0.3012,2.0471,0
2024-05-14,0.024258,-0.3951,2.0467,0
2024-05-15,0.011988,-0.7942,2.0462,0
2024-05-16,0.010794,-0.8086,2.0458,0
2024-05-17,0.005164,-0.9726,2.0453,0
2024-05-18,0.007848,-0.8516,2.0449,0
2024-05-19,0.013328,-0.6373,2.0445,0
2024-05-20,0.010638,-0.7093,2.0440,0
2024-05-21,0.030517,0.0002,2.0436,0
2024-05-22,0.035759,0.1832,2.0411,0
2024-05-23,0.030000,-0.0147,2.0386,0
2024-05-24,0.030000,0.0096,2.0361,0
2024-05-25,0.030000,0.0324,2.0337,0
2024-05-26,0.030000,0.0817,2.0312,0
2024-05-27,0.030000,0.1218,2.0287,0
2024-05-28,0.030000,0.1567,2.0262,0
2024-05-29,0.032558,0.3208,2.0237,0
2024-05-30,0.030000,0.3117,2.0213,0
2024-05-31,0.036867,1.0947,2.0188,0
2024-06-01,0.030250,0.6060,2.0163,0
2024-06-02,0.030000,0.5869,2.0138,0
2024-06-03,0.034135,0.8946,2.0114,0
2024-06-04,0.032008,0.7286,2.0089,0
2024-06-05,0.039613,1.2806,2.0064,0
2024-06-06,0.032208,0.7192,2.0039,0
2024-06-07,0.030166,0.6284,2.0014,0
2024-06-08,0.030000,0.7115,1.9990,0
2024-06-09,0.030000,0.7220,1.9965,0
2024-06-10,0.030000,0.8080,1.9940,0
2024-06-11,0.030000,0.8834,1.9935,0
2024-06-12,0.030000,0.8834,1.9930,0
2024-06-13,0.030000,0.8834,1.9924,0
2024-06-14,0.030000,0.8645,1.9919,0
2024-06-15,0.030000,0.8419,1.9914,0
2024-06-16,0.030000,0.8170,1.9909,0
2024-06-17,0.030000,0.7890,1.9903,0
2024-06-18,0.028236,0.5945,1.9898,0
2024-06-19,0.017094,-0.4961,1.9893,0
2024-06-20,0.016766,-0.5461,1.9888,0
2024-06-21,0.020672,-0.1852,1.9882,0
2024-06-22,0.024146,0.1326,1.9877,0
2024-06-23,0.016983,-0.6201,1.9872,0
2024-06-24,0.027022,0.4059,1.9867,0
2024-06-25,0.021148,-0.2416,1.9862,0
2024-06-26,0.030000,0.6925,1.9856,0
2024-06-27,0.030000,0.6720,1.9851,0
2024-06-28,0.030000,0.6472,1.9846,0
2024-06-29,0.030000,0.6444,1.9841,0
2024-06-30,0.030000,0.6414,1.9835,0
2024-07-01,0.030000,0.6160,1.9828,0
2024-07-02,0.030000,0.5953,1.9820,0
2024-07-03,0.030000,0.5718,1.9813,0
2024-07-04,0.030000,0.5463,1.9805,0
2024-07-05,0.021762,-0.5270,1.9798,0
2024-07-06,0.016491,-1.2086,1.9790,0
2024-07-07,0.028164,0.2853,1.9782,0
2024-07-08,0.026127,-0.0010,1.9775,0
2024-07-09,0.020861,-0.7205,1.9767,0
2024-07-10,0.024710,-0.2229,1.9760,0
2024-07-11,0.030000,0.4688,1.9752,0
2024-07-12,0.013441,-1.7342,1.9745,0
2024-07-13,0.025184,-0.1603,1.9737,0
2024-07-14,0.020789,-0.7918,1.9730,0
2024-07-15,0.007278,-2.5981,1.9722,0
2024-07-16,0.006469,-2.7336,1.9715,0
2024-07-17,0.000499,-3.3625,1.9707,0
2024-07-18,0.005362,-2.6139,1.9699,0
2024-07-19,0.013490,-1.6194,1.9692,0
2024-07-20,0.000489,-2.9581,1.9684,0
2024-07-21,-0.002473,-3.0037,1.9682,0
