date,side,exit_reason,risk_bp,gross_bp,mfe_bp,mae_bp,minutes_to_mfe,minutes_held,gave_back_bp,move_after_4h_bp,move_after_12h_bp,move_after_24h_bp
2023-03-08,1,stop,40.3482018045485,-40.3482018045485,85.68886952417228,-40.3482018045485,1,198,126.03707132872077,,,
2023-03-09,-1,stop,36.81247293200587,-36.81247293200587,3.0408300544578317,-36.81247293200587,0,12,39.8533029864637,,,
2023-03-10,-1,stop,189.96350179441075,-189.96350179441075,4.371651365887995,-189.96350179441075,0,93,194.33515316029874,,,
2023-03-13,1,time,115.70835276611811,800.0088835587529,889.9993337330939,-54.81155750993913,102,370,89.99045017434094,-86.65911564172542,-27.67228551757802,333.93297354920514
2023-03-14,-1,time,98.9731678756525,312.764485598457,639.0938216164203,-97.85242524839936,323,368,326.3293360179633,148.3631360697494,67.3991428251222,265.3454785764258
2023-03-15,-1,time,82.58276386641904,188.34665443218313,386.27162163249835,-51.35263484091235,190,366,197.92496720031522,36.98516568871201,-94.45504229750752,-227.827010842007
2023-03-16,1,stop,79.76385382810014,-79.76385382810014,93.47452637691416,-79.76385382810014,55,248,173.2383802050143,,,
2023-03-17,-1,stop,81.85146344510642,-81.85146344510642,111.19229793629849,-81.85146344510642,54,196,193.04376138140492,,,
2023-03-20,1,stop,133.0779527783313,-133.0779527783313,9.469966677110515,-133.0779527783313,57,114,142.54791945544181,,,
2023-03-21,-1,stop,77.64025249212254,-77.64025249212254,68.78653948863585,-77.64025249212254,36,142,146.4267919807584,,,
2023-03-22,1,stop,61.99052199397008,-61.99052199397008,149.98047404102888,-61.99052199397008,209,210,211.97099603499896,,,
2023-03-23,-1,stop,59.7578177954466,-59.7578177954466,9.709271438254529,-59.7578177954466,2,57,69.46708923370113,,,
2023-03-24,1,stop,108.40350870914341,-108.40350870914341,113.84336784542158,-108.40350870914341,18,207,222.246876554565,,,
2023-03-27,1,stop,82.18114363365707,-82.18114363365707,5.967659598945301,-82.18114363365707,1,28,88.14880323260238,,,
2023-03-28,1,stop,53.000259441829435,-53.000259441829435,13.157407064230386,-53.000259441829435,3,9,66.15766650605983,,,
2023-03-29,1,stop,36.74906193183889,-36.74906193183889,53.94551292195535,-36.74906193183889,27,35,90.69457485379424,,,
2023-03-30,-1,time,27.150654562292672,188.0901934922607,299.3938458516326,-8.418807616214625,258,368,111.30365235937188,-15.294167169456056,83.52158722586334,-171.00702970435955
2023-03-31,1,stop,126.12883384124956,-126.12883384124956,14.258953784215516,-126.12883384124956,4,213,140.38778762546508,,,
2023-04-03,1,stop,33.42276788720587,-33.42276788720587,55.18478218492068,-33.42276788720587,3,51,88.60755007212654,,,
2023-04-04,-1,time,69.51538557368984,-27.229528911352755,56.701489615404896,-55.34891170869743,86,367,83.93101852675765,5.659470714909131,-122.6930538005662,-20.71579846589216
2023-04-05,-1,time,78.90195079856916,16.409908189392205,177.0431043019418,-8.629348272008889,131,355,160.6331961125496,26.59536844487853,117.59255329683545,79.29097879443786
2023-04-06,-1,stop,67.60433446127423,-67.60433446127423,8.180268615516827,-67.60433446127423,0,14,75.78460307679106,,,
2023-04-10,-1,stop,16.62654788197684,-16.62654788197684,19.24992643904825,-16.62654788197684,7,45,35.876474321025086,,,
2023-04-11,1,stop,43.08519087202861,-43.08519087202861,20.11965902472576,-43.08519087202861,8,38,63.20484989675437,,,
2023-04-12,-1,stop,60.284502885996886,-60.284502885996886,28.07725742148835,-60.284502885996886,0,43,88.36176030748524,,,
2023-04-13,-1,stop,27.913236907797053,-27.913236907797053,4.939515794848136,-27.913236907797053,6,35,32.85275270264519,,,
2023-04-14,1,stop,37.201702881097525,-37.201702881097525,5.175040033327849,-37.201702881097525,11,16,42.37674291442537,,,
2023-04-17,1,stop,78.60813370170948,-78.60813370170948,2.138304155099316,-78.60813370170948,1,74,80.7464378568088,,,
2023-04-18,1,stop,31.371800273884585,-31.371800273884585,15.603602654588071,-31.371800273884585,2,16,46.975402928472654,,,
2023-04-19,1,stop,28.042930929783754,-28.042930929783754,60.65733721794996,-28.042930929783754,47,102,88.70026814773371,,,
2023-04-20,-1,time,64.17921374362555,207.10956482937203,244.82923309151354,-13.595813883766251,275,301,37.71966826214151,-48.35229194047151,-17.848863355098512,285.02403670172606
2023-04-21,-1,time,59.86150805499917,304.9950944844943,335.4235095053245,-29.042073682265045,348,369,30.428415020830187,7.4649148999701405,1.8484551180868098,-117.66127770905317
2023-04-24,1,stop,111.36597612296106,-111.36597612296106,5.960229017284664,-111.36597612296106,0,46,117.32620514024572,,,
2023-04-25,-1,stop,53.48944489598745,-53.48944489598745,41.66392080193868,-53.48944489598745,48,233,95.15336569792612,,,
2023-04-26,1,stop,72.08793857960286,-72.08793857960286,1.2388544948656939,-72.08793857960286,2,15,73.32679307446855,,,
2023-04-27,1,stop,43.880545485930796,-43.880545485930796,219.2301052994994,-43.880545485930796,81,104,263.1106507854302,,,
2023-05-01,-1,time,51.41966029306448,223.9775776563302,242.90872307843554,-32.80461933997438,328,368,18.931145422105345,-77.4807176273896,-74.17918206212404,-295.9440284353526
2023-05-02,-1,stop,63.987044952152495,-63.987044952152495,0.03582701285193154,-63.987044952152495,0,10,64.02287196500443,,,
2023-05-03,1,stop,58.520557989993826,-58.520557989993826,7.191683030096297,-58.520557989993826,0,45,65.71224102009012,,,
2023-05-04,1,stop,86.50955894306783,-86.50955894306783,19.33580305844721,-86.50955894306783,62,187,105.84536200151504,,,
2023-05-05,1,time,82.35709075717033,118.69009420555446,168.10434865985715,-34.9974830577243,148,370,49.41425445430269,-19.587632396300517,-67.97456347317488,-245.4617989802101
2023-05-08,-1,stop,27.003734559035024,-27.003734559035024,70.56162022407354,-27.003734559035024,50,68,97.56535478310856,,,
2023-05-09,-1,stop,33.8584102842658,-33.8584102842658,107.98479087452498,-33.8584102842658,124,191,141.84320115879078,,,
2023-05-10,1,stop,57.20560366965978,-57.20560366965978,4.356835449763304,-57.20560366965978,1,39,61.56243911942308,,,
2023-05-11,-1,time,74.63096891964653,164.73063571949658,217.03829419117486,-18.07125131502233,354,369,52.30765847167828,-45.78294704353648,197.02429172058103,141.63755594573544
2023-05-12,1,stop,49.34396668150479,-49.34396668150479,34.55586657512211,-49.34396668150479,1,33,83.89983325662689,,,
2023-05-15,-1,stop,37.89583036129145,-37.89583036129145,50.51558081944193,-37.89583036129145,16,48,88.41141118073338,,,
2023-05-16,1,stop,47.08382840232266,-47.08382840232266,0.7748905928290085,-47.08382840232266,0,4,47.85871899515167,,,
2023-05-17,-1,stop,32.06678893302116,-32.06678893302116,50.85680209727997,-32.06678893302116,48,52,82.92359103030113,,,
2023-05-18,1,stop,39.179036100420674,-39.179036100420674,40.68169323804288,-39.179036100420674,27,37,79.86072933846356,,,
2023-05-19,-1,stop,24.190547078526237,-24.190547078526237,63.26758466691477,-24.190547078526237,78,85,87.45813174544101,,,
2023-05-23,1,stop,59.10623761000071,-59.10623761000071,5.998405302005609,-59.10623761000071,0,190,65.10464291200633,,,
2023-05-24,-1,time,38.459367414906104,124.89886541103033,193.2376239486707,-4.289988146085934,78,371,68.33875853764036,-27.2075564001742,46.173819782865294,-81.43451182569156
2023-05-25,-1,stop,52.31296402056024,-52.31296402056024,1.9036740909956216,-52.31296402056024,0,49,54.21663811155586,,,
2023-05-26,1,time,50.80532647404963,61.52295641121047,125.33986168616497,-11.356927161482991,26,351,63.81690527495449,-24.63174599593106,-15.079893350180148,-12.63552161012592
2023-05-30,-1,time,35.22201357896536,5.565149953863112,115.57559807409959,-8.365677027419771,149,372,110.01044812023648,56.154158244141854,246.3027657000061,300.4821933153578
2023-05-31,1,stop,33.42046921015241,-33.42046921015241,4.522241708304112,-33.42046921015241,0,7,37.94271091845653,,,
2023-06-01,-1,stop,22.079082582471855,-22.079082582471855,0.9308213567652096,-22.079082582471855,1,11,23.009903939237066,,,
2023-06-02,-1,stop,34.58799593082401,-34.58799593082401,71.02561731249422,-34.58799593082401,1,300,105.61361324331823,,,
2023-06-05,1,stop,17.081557897883343,-17.081557897883343,20.89407191448062,-17.081557897883343,17,28,37.97562981236396,,,
2023-06-06,1,time,87.40884367249521,540.9614583454996,605.4376477092653,-27.99419091337431,365,372,64.47618936376568,57.70151729293477,-111.54847978694823,-235.20571252808122
2023-06-07,1,stop,66.37176386409573,-66.37176386409573,5.142786868750591,-66.37176386409573,0,17,71.51455073284632,,,
2023-06-08,1,time,69.81963261574239,21.950869345100365,125.35797674190133,-30.33829274374505,88,335,103.40710739680097,-15.225818151592959,-16.47259730544523,-47.755419711199785
2023-06-09,-1,stop,32.05405222593519,-32.05405222593519,10.63458004682194,-32.05405222593519,17,35,42.688632272757125,,,
2023-06-12,-1,stop,33.23238237792019,-33.23238237792019,25.631977540027588,-33.23238237792019,19,161,58.86435991794778,,,
2023-06-13,-1,time,38.252961147896926,56.07361774691595,126.43448604304638,-22.006974636289335,129,372,70.36086829613043,-10.292965449433607,2.7268677123508605,11.790822361851783
2023-06-14,1,stop,29.662174379729134,-29.662174379729134,11.34934039172537,-29.662174379729134,46,202,41.0115147714545,,,
2023-06-15,-1,stop,23.171267628141106,-23.171267628141106,45.06412049059137,-23.171267628141106,122,236,68.23538811873247,,,
2023-06-16,-1,stop,41.0933658525106,-41.0933658525106,141.47410686627907,-41.0933658525106,60,72,182.56747271878967,,,
2023-06-20,1,stop,40.66172784492842,-40.66172784492842,3.156389832711339,-40.66172784492842,0,9,43.81811767763976,,,
2023-06-21,1,time,48.534191891974636,333.4580440102835,579.3554631857519,-28.866517242680757,168,373,245.89741917546837,-40.19345028677685,-3.809968387559096,35.388084752919156
2023-06-22,1,stop,43.28518365662354,-43.28518365662354,21.923235658275345,-43.28518365662354,0,33,65.20841931489889,,,
2023-06-23,-1,stop,34.10945671363427,-34.10945671363427,39.938709569968175,-34.10945671363427,1,27,74.04816628360246,,,
2023-06-26,1,stop,54.23895253682392,-54.23895253682392,38.396072013093054,-54.23895253682392,3,36,92.63502454991698,,,
2023-06-27,1,stop,58.237492952514025,-58.237492952514025,102.26595013149853,-58.237492952514025,5,98,160.50344308401256,,,
2023-06-28,-1,stop,45.071265820679564,-45.071265820679564,8.615098042477241,-45.071265820679564,0,13,53.68636386315681,,,
2023-06-29,-1,time,36.701976686905596,26.36017525601644,88.83509557194706,-26.52329515240268,66,372,62.474920315930625,42.93315672885837,-61.23520910339542,68.93446821282556
2023-06-30,-1,time,500.8056262097068,-255.3345291055696,35.231368416074446,-380.0799208223132,0,372,290.56589752164405,-33.77887671723364,-29.691632634447636,-81.17064075151221
2023-07-05,1,time,63.22486317744333,17.18925967636797,69.74492719261826,-47.780873161703695,247,366,52.555667516250296,22.523857506965093,122.56403163877553,-41.29373876276893
2023-07-06,-1,time,67.50063353836892,29.71870896399294,171.10472636079152,-29.98199763698368,45,365,141.3860173967986,138.32528657326478,99.2927408021738,21.984604194846543
2023-07-07,1,stop,28.877411263840532,-28.877411263840532,47.22694344977758,-28.877411263840532,145,240,76.10435471361811,,,
2023-07-10,1,time,52.61856485831514,162.5372962102105,164.35059261823517,-35.60654764848425,309,309,1.8132964080246552,-140.9755534675168,-97.55534675172723,-85.3897763051613
2023-07-11,1,time,85.73834243572804,13.891118529900783,92.32351890863082,-45.60480423023779,52,333,78.43240037873004,14.022166817917995,54.122942951404255,-97.4344021413295
2023-07-12,1,stop,97.528772451293,-97.528772451293,23.34966942981905,-97.528772451293,3,108,120.87844188111204,,,
2023-07-13,-1,stop,65.04838445137048,-65.04838445137048,11.481056257175661,-65.04838445137048,0,79,76.52944070854615,,,
2023-07-14,1,stop,63.19873986707064,-63.19873986707064,41.65225965909888,-63.19873986707064,88,205,104.85099952616952,,,
2023-07-17,1,stop,36.504910818998404,-36.504910818998404,9.943871634857908,-36.504910818998404,1,95,46.44878245385631,,,
2023-07-18,1,stop,42.20765093168069,-42.20765093168069,51.04414565488802,-42.20765093168069,22,166,93.2517965865687,,,
2023-07-19,1,stop,44.83171477983214,-44.83171477983214,20.619928162830917,-44.83171477983214,0,4,65.45164294266306,,,
2023-07-20,1,stop,16.55601783159078,-16.55601783159078,2.181032289191182,-16.55601783159078,0,6,18.737050120781962,,,
2023-07-21,-1,stop,24.92577620477478,-24.92577620477478,14.257678179042891,-24.92577620477478,17,72,39.183454383817676,,,
2023-07-24,-1,time,28.114928341219226,20.297606802441447,115.20263320304464,-8.503051498319712,83,372,94.90502640060319,-19.543303846945072,-8.743056984159638,-28.18350133717367
2023-07-26,1,stop,28.629047393187534,-28.629047393187534,14.809304611016149,-28.629047393187534,7,10,43.43835200420368,,,
2023-07-27,-1,time,21.541618815279413,94.72875908043889,124.3230019638894,-10.736832090895623,294,374,29.594242883450505,-19.435025177191953,8.732170403037943,-51.27177096570379
2023-07-28,1,stop,32.72931830966708,-32.72931830966708,69.6179874878546,-32.72931830966708,60,205,102.34730579752168,,,
2023-07-31,-1,time,31.449326718640254,68.96363735484852,84.7734830725615,-2.862127242000169,365,366,15.809845717712989,-25.350269857710646,76.7322684402772,-39.89941667120923
2023-08-01,-1,stop,16.599092074713745,-16.599092074713745,106.38666528052119,-16.599092074713745,90,105,122.98575735523494,,,
2023-08-02,-1,time,53.73645919750418,50.971114092676366,131.37096251079655,-25.12708638460221,167,351,80.39984841812017,-9.695777898406497,36.80298793831549,-42.265398021924504
2023-08-03,1,stop,39.435926026000786,-39.435926026000786,69.32924722871152,-39.435926026000786,53,243,108.76517325471231,,,
2023-08-04,1,stop,31.645677651049937,-31.645677651049937,10.480283752829413,-31.645677651049937,0,14,42.12596140387935,,,
2023-08-07,-1,stop,15.498803147979128,-15.498803147979128,121.30396597151689,-15.498803147979128,137,247,136.80276911949602,,,
2023-08-08,-1,stop,52.81072296176287,-52.81072296176287,4.599643612798594,-52.81072296176287,0,56,57.410366574561465,,,
2023-08-09,-1,time,33.52445510201421,152.2164320066446,165.04347127145073,-28.433828553056873,363,367,12.827039264806132,-56.465765536458996,-33.39049124546222,-10.415689846880044
2023-08-10,1,stop,33.617015537331774,-33.617015537331774,24.344518774277326,-33.617015537331774,7,26,57.9615343116091,,,
2023-08-11,1,stop,15.857546935962242,-15.857546935962242,39.18545859550278,-15.857546935962242,24,81,55.04300553146502,,,
2023-08-14,1,stop,18.48560982086296,-18.48560982086296,106.38587604087941,-18.48560982086296,183,260,124.87148586174237,,,
2023-08-15,-1,stop,7.487322601504271,-7.487322601504271,20.317870877718654,-7.487322601504271,20,22,27.805193479222925,,,
2023-08-16,1,stop,22.513556180931616,-22.513556180931616,0.6863889079552475,-22.513556180931616,0,6,23.199945088886864,,,
2023-08-17,-1,time,40.91088328075735,180.8951104100944,247.5777377196938,-34.08066696710204,131,366,66.68262730959941,450.54782559711606,519.5189274447956,646.4060387561965
2023-08-18,1,stop,44.811401295394234,-44.811401295394234,0.037943608208926914,-44.811401295394234,0,9,44.84934490360316,,,
2023-08-21,1,stop,24.62969143830381,-24.62969143830381,48.91410682840932,-24.62969143830381,12,74,73.54379826671313,,,
2023-08-23,1,time,20.814829117589426,278.1231898049819,351.80536783162773,0.0,360,373,73.68217802664583,-75.69028770032826,-59.62541031087139,-227.53427302568093
2023-08-24,-1,time,31.92153162476466,97.85718633956319,170.52718086077826,-31.046447921104942,228,370,72.66999452121507,-52.733304924818334,21.534668533511347,24.426249467340632
2023-08-25,-1,stop,33.895063027220175,-33.895063027220175,53.06145871191137,-33.895063027220175,21,29,86.95652173913155,,,
2023-08-28,-1,stop,27.5647906762772,-27.5647906762772,6.479067627665027,-27.5647906762772,11,103,34.04385830394223,,,
2023-08-29,1,time,36.56573399769943,663.0893062476044,796.4737447297815,-23.380605596013798,161,374,133.38443848217707,-45.956305097739154,-150.5940973553091,-250.13415101571428
2023-08-30,-1,time,124.3474344111585,-30.27461289107785,24.145849793616282,-73.06519379444195,12,309,54.42046268469413,-45.411919336616776,-30.200772371831047,376.1066847822076
2023-08-31,-1,time,35.017545672252545,351.28243919898745,451.68574981458124,-30.036124528147916,327,373,100.4033106155938,81.43701085211848,63.983587139816116,188.74051223769126
2023-09-01,-1,time,42.34477439259657,112.91939838025426,238.33397608947166,-29.81102969533331,236,374,125.4145777092174,-61.0875433860385,-56.57539529502535,-71.11453914384798
2023-09-05,-1,stop,23.953027180465135,-23.953027180465135,41.60671929074153,-23.953027180465135,33,66,65.55974647120667,,,
2023-09-06,-1,stop,29.992716054672435,-29.992716054672435,135.12302856319366,-29.992716054672435,182,231,165.11574461786608,,,
2023-09-07,-1,stop,59.21756306260617,-59.21756306260617,5.8944311288429665,-59.21756306260617,0,59,65.11199419144913,,,
2023-09-08,-1,time,37.40957096986372,-13.385430771015724,54.93442686370846,-15.281055359975241,106,306,68.31985763472419,-6.3058532244972385,4.874463228751033,9.90367132190744
2023-09-11,-1,time,45.52725002925944,243.74829321577627,280.1076737018687,-3.2770257090474995,91,373,36.35938048609242,-55.4753637888662,-312.877930792338,-407.2484687707244
2023-09-12,1,stop,52.130873316247786,-52.130873316247786,81.30888592695622,-52.130873316247786,14,62,133.439759243204,,,
2023-09-13,-1,stop,40.562818694169735,-40.562818694169735,11.080013802093875,-40.562818694169735,9,35,51.64283249626361,,,
2023-09-14,-1,stop,76.72528357860686,-76.72528357860686,26.503728969252595,-76.72528357860686,4,69,103.22901254785945,,,
2023-09-15,-1,time,52.879968158298745,-2.4260343814565513,65.9199029586253,-20.886639752847195,50,362,68.34593734008185,-77.40565948332939,-37.56562612535719,-52.00811205246188
2023-09-18,-1,stop,40.06660613790999,-40.06660613790999,32.97224376670235,-40.06660613790999,14,98,73.03884990461233,,,
2023-09-19,-1,stop,40.34699150978328,-40.34699150978328,81.94905869324474,-40.34699150978328,9,70,122.29605020302802,,,
2023-09-20,1,stop,33.583673168121344,-33.583673168121344,74.3269425940625,-33.583673168121344,287,332,107.91061576218385,,,
2023-09-21,-1,stop,66.30424893094406,-66.30424893094406,6.937494313530355,-66.30424893094406,0,35,73.2417432444744,,,
2023-09-22,1,stop,27.15768359608271,-27.15768359608271,24.75368394165848,-27.15768359608271,90,200,51.911367537741185,,,
2023-09-25,-1,stop,16.817925840226433,-16.817925840226433,0.038309626059182554,-16.817925840226433,0,7,16.856235466285614,,,
2023-09-26,1,stop,36.15940620844486,-36.15940620844486,0.49533433162224755,-36.15940620844486,0,11,36.6547405400671,,,
2023-09-27,-1,time,37.69706563040371,150.5256958953345,228.7705505271968,-8.777227221406614,39,374,78.2448546318623,-37.88461322060473,-70.18030825322006,-311.29149021564274
2023-09-28,-1,stop,30.380206011049275,-30.380206011049275,2.645042811907227,-30.380206011049275,0,4,33.0252488229565,,,
2023-09-29,-1,stop,60.991493193811344,-60.991493193811344,92.13846073695831,-60.991493193811344,6,34,153.12995393076966,,,
2023-10-02,1,stop,93.76313945339822,-93.76313945339822,25.5781359495445,-93.76313945339822,0,9,119.34127540294273,,,
2023-10-03,1,stop,20.619454891311978,-20.619454891311978,8.131616013475778,-20.619454891311978,4,10,28.751070904787756,,,
2023-10-04,-1,stop,43.20481268799563,-43.20481268799563,40.25157232704455,-43.20481268799563,61,168,83.45638501504018,,,
2023-10-05,-1,stop,70.54218551734495,-70.54218551734495,1.0753381938619695,-70.54218551734495,0,34,71.61752371120691,,,
2023-10-06,1,time,125.70946104413824,80.96786182062148,115.78692895827767,-35.75719744395652,35,285,34.81906713765619,-8.226681147549593,-22.009980263181635,-32.25724976276049
2023-10-09,1,stop,40.39083215284483,-40.39083215284483,13.148814064146137,-40.39083215284483,6,94,53.53964621699097,,,
2023-10-10,1,stop,60.7599726398207,-60.7599726398207,50.09969001499015,-60.7599726398207,5,275,110.85966265481085,,,
2023-10-11,1,stop,28.009243050206564,-28.009243050206564,7.776250373148918,-28.009243050206564,8,26,35.78549342335548,,,
2023-10-12,-1,stop,31.97151424287965,-31.97151424287965,4.797601199400027,-31.97151424287965,0,17,36.76911544227968,,,
2023-10-13,-1,time,24.123518379735025,19.127302826590036,56.0023564240522,-18.19517305921234,126,374,36.87505359746217,-30.089148890952277,-34.078664295329084,-30.760282323463944
2023-10-16,-1,time,1030.3226153929013,-218.0930324410698,16.337229134126854,-340.173425970809,0,370,234.43026157519665,-10.197303459542134,17.88118705229813,-14.757365217859121
2023-10-17,-1,stop,30.4751498036327,-30.4751498036327,24.79875403112845,-30.4751498036327,2,8,55.27390383476115,,,
2023-10-18,-1,stop,33.20367751060872,-33.20367751060872,54.24328147100476,-33.20367751060872,46,177,87.44695898161348,,,
2023-10-19,-1,stop,51.03530264180751,-51.03530264180751,2.813800283490379,-51.03530264180751,0,12,53.84910292529789,,,
2023-10-20,1,stop,66.56702418748057,-66.56702418748057,26.82249580793069,-66.56702418748057,10,17,93.38951999541126,,,
2023-10-23,1,stop,66.41248332330504,-66.41248332330504,234.9124964030664,-66.41248332330504,199,295,301.32497972637145,,,
2023-10-24,-1,stop,55.22641080759845,-55.22641080759845,77.30532398911825,-55.22641080759845,35,79,132.5317347967167,,,
2023-10-25,1,time,68.22329731452244,61.70514788956806,184.04357020771252,-44.728989831687315,108,334,122.33842231814447,-70.74364842550395,-24.160607201831294,-196.9350212926223
2023-10-26,1,stop,54.82874388891076,-54.82874388891076,0.029117760960229448,-54.82874388891076,0,13,54.85786164987099,,,
2023-10-27,-1,time,21.882607281900235,126.2863721449345,230.45578512275563,-14.441934926341126,199,372,104.16941297782112,-54.95551708278731,-102.99765355174887,-120.89627878500394
2023-10-30,1,stop,44.458612994667526,-44.458612994667526,8.931930646860913,-44.458612994667526,14,18,53.39054364152844,,,
2023-10-31,-1,stop,41.768847863767924,-41.768847863767924,22.915868946951942,-41.768847863767924,15,23,64.68471681071986,,,
2023-11-01,-1,time,97.30043541364422,-33.120464441218736,108.56313497822931,-87.08272859216255,66,370,141.68359941944806,-253.526850507983,-207.98258345428158,-126.00870827285878
2023-11-03,1,stop,24.8824832544073,-24.8824832544073,118.4893980877938,-24.8824832544073,111,230,143.3718813422011,,,
2023-11-06,-1,time,55.17595537994136,4.051181832445713,65.76038115344565,-18.972083933640498,127,288,61.709199320999936,27.958860533786,33.46504429197122,-171.54757998944285
2023-11-07,1,stop,33.583053474554376,-33.583053474554376,2.037945980079378,-33.583053474554376,2,23,35.620999454633754,,,
2023-11-08,-1,stop,43.11616402296503,-43.11616402296503,51.22881067465409,-43.11616402296503,19,98,94.34497469761912,,,
2023-11-09,1,stop,59.50441249327689,-59.50441249327689,94.02544966101598,-59.50441249327689,4,37,153.52986215429286,,,
2023-11-13,-1,stop,79.39911232502679,-79.39911232502679,0.0,-79.39911232502679,0,67,79.39911232502679,,,
2023-11-14,1,stop,37.91885202106624,-37.91885202106624,9.922690248503816,-37.91885202106624,1,20,47.841542269570056,,,
2023-11-15,1,time,53.35189051264127,368.437330859042,460.33955219758974,-15.409086390298048,307,355,91.90222133854775,68.59528780196878,-60.366062453744725,-438.10959781732225
2023-11-16,1,stop,82.49397347786024,-82.49397347786024,48.59308596024558,-82.49397347786024,46,56,131.08705943810583,,,
2023-11-17,-1,stop,62.45211681698956,-62.45211681698956,79.48954106821171,-62.45211681698956,9,136,141.94165788520127,,,
2023-11-20,1,stop,53.99466752415022,-53.99466752415022,89.04430778300386,-53.99466752415022,68,155,143.0389753071541,,,
2023-11-21,-1,stop,72.72241050914073,-72.72241050914073,118.42974169218091,-72.72241050914073,15,59,191.15215220132166,,,
2023-11-22,-1,stop,35.21329548726849,-35.21329548726849,61.29417088321198,-35.21329548726849,23,44,96.50746637048047,,,
2023-11-27,1,stop,52.493438320210764,-52.493438320210764,39.95243628602152,-52.493438320210764,19,57,92.44587460623228,,,
2023-11-28,-1,stop,27.820843408013545,-27.820843408013545,17.11022034429337,-27.820843408013545,7,11,44.93106375230691,,,
2023-11-29,-1,time,51.427258295847274,51.929116491854266,81.22178698496803,-17.221660199738793,29,374,29.292670493113768,-25.568354406976066,2.6941861048664633,-15.187813826457434
2023-11-30,-1,stop,49.3494124626554,-49.3494124626554,21.575403507931437,-49.3494124626554,64,216,70.92481597058683,,,
2023-12-01,-1,stop,38.019632145677804,-38.019632145677804,0.02614830271329035,-38.019632145677804,0,9,38.04578044839109,,,
2023-12-04,1,stop,46.56298003072197,-46.56298003072197,4.800307219662058,-46.56298003072197,0,37,51.363287250384026,,,
2023-12-05,1,time,66.01721365742861,355.9774898325924,449.1629622623661,-49.25281377092663,148,359,93.18547242977365,84.62593398278668,7.968410101200484,-9.789085406223743
2023-12-06,-1,time,89.81163018472607,33.46012800947577,39.40505204655718,-61.65865658383188,25,333,5.944924037081414,-19.133088854975743,34.89510967359795,111.42746509350091
2023-12-07,-1,stop,35.88610543503797,-35.88610543503797,0.0,-35.88610543503797,0,5,35.88610543503797,,,
2023-12-08,1,stop,70.93746589544908,-70.93746589544908,22.554476335988277,-70.93746589544908,3,143,93.49194223143735,,,
2023-12-11,1,stop,57.07564542765082,-57.07564542765082,13.662987560740891,-57.07564542765082,0,58,70.73863298839171,,,
2023-12-12,-1,time,55.9089290697566,75.29903097604866,206.07396145074495,-10.921968071286642,194,374,130.7749304746963,-42.821813142928626,-8.949277802905236,-391.04975990916
2023-12-13,1,time,23.181539678786972,343.6705471422292,353.7536726216608,-7.719139123009306,293,373,10.083125479431601,-21.034654110199657,-27.282332337885666,11.554586374754907
2023-12-14,-1,stop,72.02474261746389,-72.02474261746389,63.31586851012347,-72.02474261746389,10,115,135.34061112758735,,,
2023-12-15,-1,stop,52.325747408699726,-52.325747408699726,1.1421718397522522,-52.325747408699726,0,9,53.46791924845198,,,
2023-12-18,1,stop,61.547816261454585,-61.547816261454585,0.4309065315844037,-61.547816261454585,0,17,61.97872279303899,,,
2023-12-19,-1,time,35.722997823313754,88.52172934023903,187.22322299782263,-31.102229227651087,195,374,98.7014936575836,-43.79175110710903,-129.42843203482767,-287.4258800570446
2023-12-20,-1,stop,69.16948801373438,-69.16948801373438,16.188119150020956,-69.16948801373438,3,16,85.35760716375533,,,
2023-12-21,-1,stop,80.670532177508,-80.670532177508,37.040013778059105,-80.670532177508,3,28,117.7105459555671,,,
2023-12-22,1,time,41.96932640491771,10.383454320824193,96.3850450751941,-28.35393597098984,243,369,86.00159075436991,39.127056348003215,-6.028363104584745,14.921917798799036
2023-12-26,-1,time,24.774384504068085,125.67497318840341,259.54563123164786,-16.883110800975647,173,374,133.87065804324445,-53.154870344265596,-136.96160204564328,-305.88637502517315
2023-12-27,1,stop,57.42892620186104,-57.42892620186104,5.722043070535669,-57.42892620186104,0,19,63.15096927239671,,,
2023-12-28,-1,time,52.13757000928835,19.443115401572847,74.27786064750902,-34.19549126115292,101,374,54.83474524593617,24.602928897770365,8.49023857101413,112.85919338042939
2023-12-29,-1,time,86.25624084462065,170.45653662035306,262.2965373679691,-1.355054704493621,150,344,91.84000074761605,-13.620636081369378,107.39976683713812,-56.28149626075025
2024-01-02,-1,time,85.84685239239326,110.27051355877298,124.10396934135541,-27.424219358453218,364,371,13.833455782582433,-75.65377971049058,-88.03108225280144,463.4318001804747
2024-01-03,1,stop,74.67579947448583,-74.67579947448583,282.8764570743887,-74.67579947448583,60,232,357.55225654887454,,,
2024-01-04,1,time,52.66510741152147,145.8754481708639,312.4259756268643,-15.22458563599542,350,372,166.55052745600037,20.88206005662141,-47.14562017188603,-37.92347690899549
2024-01-05,1,time,180.74283822202938,36.58244179806517,161.78938835162074,-160.19090462761037,364,370,125.20694655355558,26.100955664912803,-58.367491408149654,-30.919242318713493
2024-01-08,-1,stop,43.09029811360413,-43.09029811360413,53.06675989907643,-43.09029811360413,14,51,96.15705801268055,,,
2024-01-09,-1,stop,45.337886451253894,-45.337886451253894,27.812677856168722,-45.337886451253894,9,27,73.15056430742261,,,
2024-01-10,-1,stop,82.03288861860385,-82.03288861860385,55.84273478474103,-82.03288861860385,14,64,137.8756234033449,,,
