symbol,policy,scenario,year,mean_bp,trades
BTCUSDT,EXT_BUF10,gross,2024,14.28944253862886,242
BTCUSDT,EXT_BUF10,gross,2025,1.4969083743106644,239
BTCUSDT,EXT_BUF10,gross,2026,6.583441813113807,169
BTCUSDT,EXT_BUF10,db,2020,-4.005720018967656,242
BTCUSDT,EXT_BUF10,db,2021,-7.4678944023471105,241
BTCUSDT,EXT_BUF10,db,2022,10.143513119388661,232
BTCUSDT,EXT_BUF10,db,2023,3.380871001792807,235
BTCUSDT,EXT_BUF10,db,2024,2.7411559620527677,242
BTCUSDT,EXT_BUF10,db,2025,-10.079312967600748,239
BTCUSDT,EXT_BUF10,db,2026,-5.006480200059768,169
BTCUSDT,EXT_GATE,gross,2020,2.8845438549546962,190
BTCUSDT,EXT_GATE,gross,2021,12.428142849451008,198
BTCUSDT,EXT_GATE,gross,2022,26.836277887704224,189
BTCUSDT,EXT_GATE,gross,2023,8.121630457415225,197
BTCUSDT,EXT_GATE,gross,2024,12.503611130029388,208
BTCUSDT,EXT_GATE,gross,2025,3.583464964349391,195
BTCUSDT,EXT_GATE,gross,2026,2.134832035840658,146
BTCUSDT,EXT_GATE,db,2020,-8.783185291299509,190
BTCUSDT,EXT_GATE,db,2021,1.1557556605148296,198
BTCUSDT,EXT_GATE,db,2022,15.230124096837667,189
BTCUSDT,EXT_GATE,db,2023,-3.4049757525685154,197
BTCUSDT,EXT_GATE,db,2024,0.9936300117483191,208
BTCUSDT,EXT_GATE,db,2025,-7.982341501468003,195
BTCUSDT,EXT_GATE,db,2026,-9.458444638265984,146
BTCUSDT,EXT_RVOL10,gross,2020,22.816578088127994,79
BTCUSDT,EXT_RVOL10,gross,2021,6.567142613467313,92
BTCUSDT,EXT_RVOL10,gross,2022,19.777987052311754,105
BTCUSDT,EXT_RVOL10,gross,2023,12.67209814630578,76
BTCUSDT,EXT_RVOL10,gross,2024,12.63798548130398,96
BTCUSDT,EXT_RVOL10,gross,2025,-3.2857343941867243,92
BTCUSDT,EXT_RVOL10,gross,2026,13.613177027555201,70
BTCUSDT,EXT_RVOL10,db,2020,11.244440192382013,79
BTCUSDT,EXT_RVOL10,db,2021,-4.541928993819027,92
BTCUSDT,EXT_RVOL10,db,2022,8.211771355819918,105
BTCUSDT,EXT_RVOL10,db,2023,1.20332714055963,76
BTCUSDT,EXT_RVOL10,db,2024,1.39117780028036,96
BTCUSDT,EXT_RVOL10,db,2025,-14.843028247297227,92
BTCUSDT,EXT_RVOL10,db,2026,2.0186246227726246,70
BTCUSDT,EXT_RVOL15,gross,2020,37.666273069807325,49
BTCUSDT,EXT_RVOL15,gross,2021,4.133127726051721,48
BTCUSDT,EXT_RVOL15,gross,2022,7.3978114688282846,41
BTCUSDT,EXT_RVOL15,gross,2023,-17.134136763642225,34
BTCUSDT,EXT_RVOL15,gross,2024,9.775261095063348,42
BTCUSDT,EXT_RVOL15,gross,2025,-8.53511317579895,40
BTCUSDT,EXT_RVOL15,gross,2026,56.7744140097526,22
BTCUSDT,EXT_RVOL15,db,2020,26.060864486921403,49
BTCUSDT,EXT_RVOL15,db,2021,-7.154312028212683,48
BTCUSDT,EXT_RVOL15,db,2022,-4.1853826830276635,41
BTCUSDT,EXT_RVOL15,db,2023,-28.718152071587184,34
BTCUSDT,EXT_RVOL15,db,2024,-1.2671016460518125,42
BTCUSDT,EXT_RVOL15,db,2025,-20.13175516091301,40
BTCUSDT,EXT_RVOL15,db,2026,45.26004113340746,22
BTCUSDT,EXT_RVOL20,gross,2020,36.82028621212248,30
BTCUSDT,EXT_RVOL20,gross,2021,-7.26916879032542,27
BTCUSDT,EXT_RVOL20,gross,2022,0.9996869194097519,18
BTCUSDT,EXT_RVOL20,gross,2023,-49.6403631856929,19
BTCUSDT,EXT_RVOL20,gross,2024,94.3822893355293,20
BTCUSDT,EXT_RVOL20,gross,2025,-29.756041667793852,17
BTCUSDT,EXT_RVOL20,gross,2026,51.6603316609017,8
BTCUSDT,EXT_RVOL20,db,2020,25.303591184132156,30
BTCUSDT,EXT_RVOL20,db,2021,-19.770851345592874,27
BTCUSDT,EXT_RVOL20,db,2022,-10.504363690588155,18
BTCUSDT,EXT_RVOL20,db,2023,-61.17853545765447,19
BTCUSDT,EXT_RVOL20,db,2024,82.6137249655001,20
BTCUSDT,EXT_RVOL20,db,2025,-41.591163817788235,17
BTCUSDT,EXT_RVOL20,db,2026,40.11511085489985,8
BTCUSDT,EXT_WIDTH,gross,2020,18.027357720519774,112
BTCUSDT,EXT_WIDTH,gross,2021,13.05388818183267,140
BTCUSDT,EXT_WIDTH,gross,2022,26.42691430840168,129
BTCUSDT,EXT_WIDTH,gross,2023,6.340201892937106,139
BTCUSDT,EXT_WIDTH,gross,2024,-5.074298150023807,136
BTCUSDT,EXT_WIDTH,gross,2025,4.080236757548876,133
BTCUSDT,EXT_WIDTH,gross,2026,7.058490752247164,94
BTCUSDT,EXT_WIDTH,db,2020,6.198789192715604,112
BTCUSDT,EXT_WIDTH,db,2021,1.9972913493613436,140
BTCUSDT,EXT_WIDTH,db,2022,14.896980773012718,129
BTCUSDT,EXT_WIDTH,db,2023,-5.1606711234346045,139
BTCUSDT,EXT_WIDTH,db,2024,-16.661419157923014,136
BTCUSDT,EXT_WIDTH,db,2025,-7.4642221895272005,133
BTCUSDT,EXT_WIDTH,db,2026,-4.554590664201083,94
BTCUSDT,EXT_DL60,gross,2020,1.8969893063945649,227
BTCUSDT,EXT_DL60,gross,2021,-1.4053011544384357,234
BTCUSDT,EXT_DL60,gross,2022,24.673831048547985,222
BTCUSDT,EXT_DL60,gross,2023,3.6943816621108474,230
BTCUSDT,EXT_DL60,gross,2024,7.576867603900905,239
BTCUSDT,EXT_DL60,gross,2025,-1.815353619587292,239
BTCUSDT,EXT_DL60,gross,2026,8.843611357781565,165
BTCUSDT,EXT_DL60,db,2020,-9.82075597275445,227
BTCUSDT,EXT_DL60,db,2021,-12.62291075819056,234
BTCUSDT,EXT_DL60,db,2022,13.130609039074734,222
BTCUSDT,EXT_DL60,db,2023,-7.813122045972545,230
BTCUSDT,EXT_DL60,db,2024,-3.933785532545448,239
BTCUSDT,EXT_DL60,db,2025,-13.397587244757375,239
BTCUSDT,EXT_DL60,db,2026,-2.736400967889841,165
BTCUSDT,EXT_DL180,gross,2020,11.195211067699713,250
BTCUSDT,EXT_DL180,gross,2021,5.074460996132071,249
BTCUSDT,EXT_DL180,gross,2022,23.859707499360884,245
BTCUSDT,EXT_DL180,gross,2023,3.05683779475801,245
BTCUSDT,EXT_DL180,gross,2024,5.811698226836218,248
BTCUSDT,EXT_DL180,gross,2025,-1.6777679411235615,245
BTCUSDT,EXT_DL180,gross,2026,8.0469052506374,174
BTCUSDT,EXT_DL180,db,2020,-0.47666805613678637,250
BTCUSDT,EXT_DL180,db,2021,-6.104094596449394,249
BTCUSDT,EXT_DL180,db,2022,12.325910762245499,245
BTCUSDT,EXT_DL180,db,2023,-8.461649133207462,245
BTCUSDT,EXT_DL180,db,2024,-5.703410910754738,248
BTCUSDT,EXT_DL180,db,2025,-13.251489433212448,245
BTCUSDT,EXT_DL180,db,2026,-3.5458382527875076,174
BTCUSDT,EXT_STOPMID,gross,2020,1.3823728885502535,246
BTCUSDT,EXT_STOPMID,gross,2021,2.850492987475514,246
BTCUSDT,EXT_STOPMID,gross,2022,17.811046221528795,243
BTCUSDT,EXT_STOPMID,gross,2023,0.5503422480387302,242
BTCUSDT,EXT_STOPMID,gross,2024,-0.08451240267840517,248
BTCUSDT,EXT_STOPMID,gross,2025,5.986158569144164,243
BTCUSDT,EXT_STOPMID,gross,2026,6.5366110243805355,173
BTCUSDT,EXT_STOPMID,db,2020,-10.351705979766765,246
BTCUSDT,EXT_STOPMID,db,2021,-8.430675283961314,246
BTCUSDT,EXT_STOPMID,db,2022,6.268824037158629,243
BTCUSDT,EXT_STOPMID,db,2023,-11.043523342665516,242
BTCUSDT,EXT_STOPMID,db,2024,-11.653997004265879,248
BTCUSDT,EXT_STOPMID,db,2025,-5.571017706108193,243
BTCUSDT,EXT_STOPMID,db,2026,-5.068911916434805,173
BTCUSDT,EXT_TGT1R,gross,2020,5.51944959866291,246
BTCUSDT,EXT_TGT1R,gross,2021,2.5914863236623575,246
BTCUSDT,EXT_TGT1R,gross,2022,2.110044609270994,243
BTCUSDT,EXT_TGT1R,gross,2023,-5.768579936775728,242
BTCUSDT,EXT_TGT1R,gross,2024,4.253608768584228,248
BTCUSDT,EXT_TGT1R,gross,2025,-7.343363707694757,243
BTCUSDT,EXT_TGT1R,gross,2026,-2.1849436925163577,173
BTCUSDT,EXT_TGT1R,db,2020,-6.0443331685904935,246
BTCUSDT,EXT_TGT1R,db,2021,-9.043543191942188,246
BTCUSDT,EXT_TGT1R,db,2022,-9.44743373128488,243
BTCUSDT,EXT_TGT1R,db,2023,-17.357012298413967,242
BTCUSDT,EXT_TGT1R,db,2024,-7.250464113085522,248
BTCUSDT,EXT_TGT1R,db,2025,-18.941637186477895,243
BTCUSDT,EXT_TGT1R,db,2026,-13.778091085851884,173
BTCUSDT,EXT_TGT2R,gross,2020,16.427800693477845,246
BTCUSDT,EXT_TGT2R,gross,2021,3.3971010841598366,246
BTCUSDT,EXT_TGT2R,gross,2022,-0.22063321658384386,243
BTCUSDT,EXT_TGT2R,gross,2023,-6.0505091631286785,242
BTCUSDT,EXT_TGT2R,gross,2024,8.133417954608245,248
BTCUSDT,EXT_TGT2R,gross,2025,-1.9067964393483159,243
BTCUSDT,EXT_TGT2R,gross,2026,3.157876959344535,173
BTCUSDT,EXT_TGT2R,db,2020,4.8504629027171555,246
BTCUSDT,EXT_TGT2R,db,2021,-7.943247127766526,246
BTCUSDT,EXT_TGT2R,db,2022,-11.758977232029757,243
BTCUSDT,EXT_TGT2R,db,2023,-17.59011543396642,242
BTCUSDT,EXT_TGT2R,db,2024,-3.3678812161012655,248
BTCUSDT,EXT_TGT2R,db,2025,-13.493547224996565,243
BTCUSDT,EXT_TGT2R,db,2026,-8.421348083378891,173
BTCUSDT,EXT_TGT3R,gross,2020,13.724242981836554,246
BTCUSDT,EXT_TGT3R,gross,2021,4.204009422221205,246
BTCUSDT,EXT_TGT3R,gross,2022,7.098576288790784,243
BTCUSDT,EXT_TGT3R,gross,2023,-3.748079751458038,242
BTCUSDT,EXT_TGT3R,gross,2024,9.581739208194952,248
BTCUSDT,EXT_TGT3R,gross,2025,-3.5276505072802564,243
BTCUSDT,EXT_TGT3R,gross,2026,4.876480470533603,173
BTCUSDT,EXT_TGT3R,db,2020,2.068444788321246,246
BTCUSDT,EXT_TGT3R,db,2021,-6.9320496533262705,246
BTCUSDT,EXT_TGT3R,db,2022,-4.437594213444738,243
BTCUSDT,EXT_TGT3R,db,2023,-15.278738799067018,242
BTCUSDT,EXT_TGT3R,db,2024,-1.9280678881486895,248
BTCUSDT,EXT_TGT3R,db,2025,-15.121982272654346,243
BTCUSDT,EXT_TGT3R,db,2026,-6.700443332948726,173
BTCUSDT,EXT_TX60,gross,2020,11.319351536033768,246
BTCUSDT,EXT_TX60,gross,2021,-9.505391952839252,246
BTCUSDT,EXT_TX60,gross,2022,2.196466716107132,243
BTCUSDT,EXT_TX60,gross,2023,-1.5522070431102455,242
BTCUSDT,EXT_TX60,gross,2024,0.30133965357690395,248
BTCUSDT,EXT_TX60,gross,2025,0.06693253641846794,243
BTCUSDT,EXT_TX60,gross,2026,-4.611714496695367,173
BTCUSDT,EXT_TX60,db,2020,-0.2954138372523858,246
BTCUSDT,EXT_TX60,db,2021,-21.185015648503125,246
BTCUSDT,EXT_TX60,db,2022,-9.389691832025767,243
BTCUSDT,EXT_TX60,db,2023,-13.136995724847349,242
BTCUSDT,EXT_TX60,db,2024,-11.263104403239527,248
BTCUSDT,EXT_TX60,db,2025,-11.545241432545525,243
BTCUSDT,EXT_TX60,db,2026,-16.21294214650425,173
BTCUSDT,INT_RVOL10_TGT2R,gross,2020,42.13141694904448,79
BTCUSDT,INT_RVOL10_TGT2R,gross,2021,14.052662677494155,92
BTCUSDT,INT_RVOL10_TGT2R,gross,2022,-1.856365164041775,105
BTCUSDT,INT_RVOL10_TGT2R,gross,2023,-18.218031689690356,76
BTCUSDT,INT_RVOL10_TGT2R,gross,2024,10.271671263068072,96
BTCUSDT,INT_RVOL10_TGT2R,gross,2025,-1.462989877172857,92
BTCUSDT,INT_RVOL10_TGT2R,gross,2026,4.403886112946049,70
BTCUSDT,INT_RVOL10_TGT2R,db,2020,30.75702174013281,79
BTCUSDT,INT_RVOL10_TGT2R,db,2021,2.663687340169013,92
BTCUSDT,INT_RVOL10_TGT2R,db,2022,-13.394819856243036,105
BTCUSDT,INT_RVOL10_TGT2R,db,2023,-29.68355142616663,76
BTCUSDT,INT_RVOL10_TGT2R,db,2024,-0.9933465392766415,96
BTCUSDT,INT_RVOL10_TGT2R,db,2025,-13.010665655638732,92
BTCUSDT,INT_RVOL10_TGT2R,db,2026,-7.1583597106564785,70
BTCUSDT,INT_RVOL10_GATE,gross,2020,11.340554190485845,60
BTCUSDT,INT_RVOL10_GATE,gross,2021,7.035007448899019,74
BTCUSDT,INT_RVOL10_GATE,gross,2022,26.61631173986883,81
BTCUSDT,INT_RVOL10_GATE,gross,2023,8.377419553296765,59
BTCUSDT,INT_RVOL10_GATE,gross,2024,15.954520028467007,80
BTCUSDT,INT_RVOL10_GATE,gross,2025,17.373004689848514,65
BTCUSDT,INT_RVOL10_GATE,gross,2026,10.197131844914423,60
BTCUSDT,INT_RVOL10_GATE,db,2020,-0.22357458544214903,60
BTCUSDT,INT_RVOL10_GATE,db,2021,-3.9416042315089643,74
BTCUSDT,INT_RVOL10_GATE,db,2022,14.99872522258133,81
BTCUSDT,INT_RVOL10_GATE,db,2023,-3.150404813101763,59
BTCUSDT,INT_RVOL10_GATE,db,2024,4.800085234847865,80
BTCUSDT,INT_RVOL10_GATE,db,2025,5.820487575505299,65
BTCUSDT,INT_RVOL10_GATE,db,2026,-1.3746160417607354,60
BTCUSDT,X_REENTER1M,gross,2020,1.0031473619321372,246
BTCUSDT,X_REENTER1M,gross,2021,-6.153048531039094,246
BTCUSDT,X_REENTER1M,gross,2022,10.62516364945933,243
BTCUSDT,X_REENTER1M,gross,2023,-2.7251976423647495,242
BTCUSDT,X_REENTER1M,gross,2024,2.949280231272378,248
BTCUSDT,X_REENTER1M,gross,2025,2.5137027889234655,243
BTCUSDT,X_REENTER1M,gross,2026,6.094894233819817,173
BTCUSDT,X_REENTER1M,db,2020,-10.678012753782543,246
BTCUSDT,X_REENTER1M,db,2021,-17.601430231442684,246
BTCUSDT,X_REENTER1M,db,2022,-0.9451986045844321,243
BTCUSDT,X_REENTER1M,db,2023,-14.322608821712011,242
BTCUSDT,X_REENTER1M,db,2024,-8.671134770935632,248
BTCUSDT,X_REENTER1M,db,2025,-9.084645152976192,243
BTCUSDT,X_REENTER1M,db,2026,-5.496026076464088,173
BTCUSDT,X_REENTER15M,gross,2020,-2.891742446654165,246
BTCUSDT,X_REENTER15M,gross,2021,-2.422363425236498,246
BTCUSDT,X_REENTER15M,gross,2022,17.900315428804788,243
BTCUSDT,X_REENTER15M,gross,2023,-3.926290611171874,242
BTCUSDT,X_REENTER15M,gross,2024,2.3189899709021082,248
BTCUSDT,X_REENTER15M,gross,2025,2.3597553340878688,243
BTCUSDT,X_REENTER15M,gross,2026,9.512619112717102,173
BTCUSDT,X_REENTER15M,db,2020,-14.689105782129232,246
BTCUSDT,X_REENTER15M,db,2021,-13.738767549444688,246
BTCUSDT,X_REENTER15M,db,2022,6.3484627458633485,243
BTCUSDT,X_REENTER15M,db,2023,-15.491016489547896,242
BTCUSDT,X_REENTER15M,db,2024,-9.291352846725188,248
BTCUSDT,X_REENTER15M,db,2025,-9.225584493161035,243
BTCUSDT,X_REENTER15M,db,2026,-2.0834077032043328,173
BTCUSDT,X_NOTIME,gross,2020,86.26743752934658,132
BTCUSDT,X_NOTIME,gross,2021,-27.206052206227223,177
BTCUSDT,X_NOTIME,gross,2022,62.51273085720789,119
BTCUSDT,X_NOTIME,gross,2023,-22.496471752225492,171
BTCUSDT,X_NOTIME,gross,2024,53.02363221246673,133
BTCUSDT,X_NOTIME,gross,2025,-4.544345656350965,136
BTCUSDT,X_NOTIME,gross,2026,47.1228458509179,80
BTCUSDT,X_NOTIME,db,2020,69.01905932352398,132
BTCUSDT,X_NOTIME,db,2021,-42.14430306120482,177
BTCUSDT,X_NOTIME,db,2022,50.62424497248079,119
BTCUSDT,X_NOTIME,db,2023,-33.72990427932719,171
BTCUSDT,X_NOTIME,db,2024,39.538890958204846,133
BTCUSDT,X_NOTIME,db,2025,-16.633909847086596,136
BTCUSDT,X_NOTIME,db,2026,35.25179804277286,80
BTCUSDT,X_TRAIL,gross,2020,8.157406398886467,246
BTCUSDT,X_TRAIL,gross,2021,-9.225577285576566,246
BTCUSDT,X_TRAIL,gross,2022,7.104409941692007,243
BTCUSDT,X_TRAIL,gross,2023,-4.132140561768204,242
BTCUSDT,X_TRAIL,gross,2024,-1.0410557441802584,248
BTCUSDT,X_TRAIL,gross,2025,-1.1517045806193853,243
BTCUSDT,X_TRAIL,gross,2026,4.7434656113168066,173
BTCUSDT,X_TRAIL,db,2020,-3.401926246359266,246
BTCUSDT,X_TRAIL,db,2021,-20.7537283407107,246
BTCUSDT,X_TRAIL,db,2022,-4.452376212442981,243
BTCUSDT,X_TRAIL,db,2023,-15.720610598237519,242
BTCUSDT,X_TRAIL,db,2024,-12.6297812270408,248
BTCUSDT,X_TRAIL,db,2025,-12.739064190030575,243
BTCUSDT,X_TRAIL,db,2026,-6.849758400059922,173
BTCUSDT,X_TRAIL_NOTIME,gross,2020,7.442970998646971,246
BTCUSDT,X_TRAIL_NOTIME,gross,2021,-10.10274471095704,246
BTCUSDT,X_TRAIL_NOTIME,gross,2022,5.139096426651401,243
BTCUSDT,X_TRAIL_NOTIME,gross,2023,-6.891538389326886,238
BTCUSDT,X_TRAIL_NOTIME,gross,2024,-2.499424325770827,248
BTCUSDT,X_TRAIL_NOTIME,gross,2025,2.1264998503663497,239
BTCUSDT,X_TRAIL_NOTIME,gross,2026,6.634597471469841,172
BTCUSDT,X_TRAIL_NOTIME,db,2020,-4.1177578101663235,246
BTCUSDT,X_TRAIL_NOTIME,db,2021,-21.6658015022197,246
BTCUSDT,X_TRAIL_NOTIME,db,2022,-6.433639814450404,243
BTCUSDT,X_TRAIL_NOTIME,db,2023,-18.475438094766314,238
BTCUSDT,X_TRAIL_NOTIME,db,2024,-14.083162851437395,248
BTCUSDT,X_TRAIL_NOTIME,db,2025,-9.481778108641937,239
BTCUSDT,X_TRAIL_NOTIME,db,2026,-4.953942241523167,172
BTCUSDT,X_VWAP,gross,2020,3.9551923995928018,246
BTCUSDT,X_VWAP,gross,2021,-2.6768686389627128,246
BTCUSDT,X_VWAP,gross,2022,12.716567816032425,243
BTCUSDT,X_VWAP,gross,2023,-3.998343101925203,242
BTCUSDT,X_VWAP,gross,2024,-0.4477229401359283,248
BTCUSDT,X_VWAP,gross,2025,-1.7433706016518031,243
BTCUSDT,X_VWAP,gross,2026,0.1720216109473952,173
BTCUSDT,X_VWAP,db,2020,-7.653581679701827,246
BTCUSDT,X_VWAP,db,2021,-14.206181646641129,246
BTCUSDT,X_VWAP,db,2022,1.1283442277829285,243
BTCUSDT,X_VWAP,db,2023,-15.574887254098902,242
BTCUSDT,X_VWAP,db,2024,-12.046354717282371,248
BTCUSDT,X_VWAP,db,2025,-13.328526817157728,243
BTCUSDT,X_VWAP,db,2026,-11.429314362502828,173
BTCUSDT,CTL_MOMENTUM,gross,2020,6.635984767996165,251
BTCUSDT,CTL_MOMENTUM,gross,2021,6.06744329151791,251
BTCUSDT,CTL_MOMENTUM,gross,2022,19.26948105913965,250
BTCUSDT,CTL_MOMENTUM,gross,2023,2.06630685721027,248
BTCUSDT,CTL_MOMENTUM,gross,2024,16.84452754298392,249
BTCUSDT,CTL_MOMENTUM,gross,2025,3.350645028706091,247
BTCUSDT,CTL_MOMENTUM,gross,2026,8.70623814499402,174
BTCUSDT,CTL_MOMENTUM,db,2020,-5.064956301432155,251
BTCUSDT,CTL_MOMENTUM,db,2021,-5.268097171848007,251
BTCUSDT,CTL_MOMENTUM,db,2022,7.676550644051861,250
BTCUSDT,CTL_MOMENTUM,db,2023,-9.471954846884715,248
BTCUSDT,CTL_MOMENTUM,db,2024,5.330189449396651,249
BTCUSDT,CTL_MOMENTUM,db,2025,-8.221937300017016,247
BTCUSDT,CTL_MOMENTUM,db,2026,-2.8829229415691113,174
BTCUSDT,CTL_CLOCK_LONG,gross,2020,17.938519622769817,251
BTCUSDT,CTL_CLOCK_LONG,gross,2021,-7.641998515669162,251
BTCUSDT,CTL_CLOCK_LONG,gross,2022,11.064996211573336,250
BTCUSDT,CTL_CLOCK_LONG,gross,2023,3.4226020769582255,248
BTCUSDT,CTL_CLOCK_LONG,gross,2024,3.4653522724917365,249
BTCUSDT,CTL_CLOCK_LONG,gross,2025,-6.706274238558725,247
BTCUSDT,CTL_CLOCK_LONG,gross,2026,7.7819398787800145,174
BTCUSDT,CTL_CLOCK_LONG,db,2020,5.8036097806499845,251
BTCUSDT,CTL_CLOCK_LONG,db,2021,-19.929380687145503,251
BTCUSDT,CTL_CLOCK_LONG,db,2022,-0.6187018805864062,250
BTCUSDT,CTL_CLOCK_LONG,db,2023,-8.329743120711735,248
BTCUSDT,CTL_CLOCK_LONG,db,2024,-8.424986226168478,249
BTCUSDT,CTL_CLOCK_LONG,db,2025,-18.433455609864247,247
BTCUSDT,CTL_CLOCK_LONG,db,2026,-3.8766141467212862,174
BTCUSDT,CTL_CLOCK_SHORT,gross,2020,-3.4703889806614456,251
BTCUSDT,CTL_CLOCK_SHORT,gross,2021,10.629222024465768,251
BTCUSDT,CTL_CLOCK_SHORT,gross,2022,13.17120528364037,250
BTCUSDT,CTL_CLOCK_SHORT,gross,2023,3.5012209804829357,248
BTCUSDT,CTL_CLOCK_SHORT,gross,2024,8.598153173162599,249
BTCUSDT,CTL_CLOCK_SHORT,gross,2025,9.504644737191148,247
BTCUSDT,CTL_CLOCK_SHORT,gross,2026,2.457806842144495,174
BTCUSDT,CTL_CLOCK_SHORT,db,2020,-14.605579852954829,251
BTCUSDT,CTL_CLOCK_SHORT,db,2021,-0.026823601719593308,251
BTCUSDT,CTL_CLOCK_SHORT,db,2022,1.713646469021565,250
BTCUSDT,CTL_CLOCK_SHORT,db,2023,-7.865968319889893,248
BTCUSDT,CTL_CLOCK_SHORT,db,2024,-2.6137685905804053,249
BTCUSDT,CTL_CLOCK_SHORT,db,2025,-1.9322169213105058,247
BTCUSDT,CTL_CLOCK_SHORT,db,2026,-9.078440590869205,174
BTCUSDT,CTL_FADE,gross,2020,1.313992392119424,245
BTCUSDT,CTL_FADE,gross,2021,-0.7697271748863604,245
BTCUSDT,CTL_FADE,gross,2022,2.748438248049744,243
BTCUSDT,CTL_FADE,gross,2023,2.911663478012872,242
BTCUSDT,CTL_FADE,gross,2024,-3.994132169629989,248
BTCUSDT,CTL_FADE,gross,2025,1.2205993190992372,242
BTCUSDT,CTL_FADE,gross,2026,2.11453969392542,172
BTCUSDT,CTL_FADE,db,2020,-10.287614298989578,245
BTCUSDT,CTL_FADE,db,2021,-12.38813566404318,245
BTCUSDT,CTL_FADE,db,2022,-8.872803060550737,243
BTCUSDT,CTL_FADE,db,2023,-8.691198927989745,242
BTCUSDT,CTL_FADE,db,2024,-15.60590296130218,248
BTCUSDT,CTL_FADE,db,2025,-10.395396347833081,242
BTCUSDT,CTL_FADE,db,2026,-9.489695394302801,172
BTCUSDT,CTL_PLACEBO_M120,gross,2020,4.006482525376603,248
BTCUSDT,CTL_PLACEBO_M120,gross,2021,-10.192466760545939,248
BTCUSDT,CTL_PLACEBO_M120,gross,2022,-20.494226393469027,249
BTCUSDT,CTL_PLACEBO_M120,gross,2023,-3.1654137956346653,246
BTCUSDT,CTL_PLACEBO_M120,gross,2024,5.444756416940161,249
BTCUSDT,CTL_PLACEBO_M120,gross,2025,-7.566798629182099,245
BTCUSDT,CTL_PLACEBO_M120,gross,2026,9.246088732837649,172
BTCUSDT,CTL_PLACEBO_M120,db,2020,-7.582506620568379,248
BTCUSDT,CTL_PLACEBO_M120,db,2021,-21.967407537608736,248
BTCUSDT,CTL_PLACEBO_M120,db,2022,-32.04958243335112,249
BTCUSDT,CTL_PLACEBO_M120,db,2023,-14.709160416280987,246
BTCUSDT,CTL_PLACEBO_M120,db,2024,-6.177749819240242,249
BTCUSDT,CTL_PLACEBO_M120,db,2025,-19.151378559697104,245
BTCUSDT,CTL_PLACEBO_M120,db,2026,-2.3345266428896223,172
BTCUSDT,CTL_PLACEBO_M60,gross,2020,-7.650376584623251,249
BTCUSDT,CTL_PLACEBO_M60,gross,2021,-14.539304258226231,247
BTCUSDT,CTL_PLACEBO_M60,gross,2022,10.774924253725317,235
BTCUSDT,CTL_PLACEBO_M60,gross,2023,-1.1045495993804042,242
BTCUSDT,CTL_PLACEBO_M60,gross,2024,-4.12928789602434,247
BTCUSDT,CTL_PLACEBO_M60,gross,2025,4.41778415609056,244
BTCUSDT,CTL_PLACEBO_M60,gross,2026,9.532033666636988,172
BTCUSDT,CTL_PLACEBO_M60,db,2020,-19.2685871478993,249
BTCUSDT,CTL_PLACEBO_M60,db,2021,-26.186102437332025,247
BTCUSDT,CTL_PLACEBO_M60,db,2022,-0.7804819954223621,235
BTCUSDT,CTL_PLACEBO_M60,db,2023,-12.625871216751667,242
BTCUSDT,CTL_PLACEBO_M60,db,2024,-15.674300604847124,247
BTCUSDT,CTL_PLACEBO_M60,db,2025,-7.1529136870354915,244
BTCUSDT,CTL_PLACEBO_M60,db,2026,-2.005349017715496,172
BTCUSDT,CTL_PLACEBO_P60,gross,2020,-2.154425469944228,247
BTCUSDT,CTL_PLACEBO_P60,gross,2021,6.34169828418868,248
BTCUSDT,CTL_PLACEBO_P60,gross,2022,17.44941449330907,246
BTCUSDT,CTL_PLACEBO_P60,gross,2023,8.319882038931988,236
BTCUSDT,CTL_PLACEBO_P60,gross,2024,3.7953566687894944,245
BTCUSDT,CTL_PLACEBO_P60,gross,2025,13.769572964282995,243
BTCUSDT,CTL_PLACEBO_P60,gross,2026,-5.823185440981584,171
BTCUSDT,CTL_PLACEBO_P60,db,2020,-13.994526606734862,247
BTCUSDT,CTL_PLACEBO_P60,db,2021,-4.780941894591451,248
BTCUSDT,CTL_PLACEBO_P60,db,2022,5.9141326114781725,246
BTCUSDT,CTL_PLACEBO_P60,db,2023,-3.1976032941404595,236
BTCUSDT,CTL_PLACEBO_P60,db,2024,-7.7167617426114035,245
BTCUSDT,CTL_PLACEBO_P60,db,2025,2.1812638375598916,243
BTCUSDT,CTL_PLACEBO_P60,db,2026,-17.461702383666285,171
BTCUSDT,CTL_PLACEBO_P120,gross,2020,-13.926991843283034,249
BTCUSDT,CTL_PLACEBO_P120,gross,2021,2.335854684591064,245
BTCUSDT,CTL_PLACEBO_P120,gross,2022,8.817550553702079,248
BTCUSDT,CTL_PLACEBO_P120,gross,2023,14.738054663263,241
BTCUSDT,CTL_PLACEBO_P120,gross,2024,0.6839595064449211,247
BTCUSDT,CTL_PLACEBO_P120,gross,2025,8.012645939278906,245
BTCUSDT,CTL_PLACEBO_P120,gross,2026,-15.60405793950417,170
BTCUSDT,CTL_PLACEBO_P120,db,2020,-25.486363145250685,249
BTCUSDT,CTL_PLACEBO_P120,db,2021,-9.499870788725552,245
BTCUSDT,CTL_PLACEBO_P120,db,2022,-2.721052636879976,248
BTCUSDT,CTL_PLACEBO_P120,db,2023,3.1645666282046174,241
BTCUSDT,CTL_PLACEBO_P120,db,2024,-10.925708647818658,247
