position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
BTCUSDT-2026-06-03-long,BTCUSDT,1,loss,9.117781575037135,1.9314338781575193,0.06261437184596998,1.192827043090634,0.37230081906180196
DEXEUSDT-2026-06-03-short,DEXEUSDT,-1,win,2.227285408723143,0.9253231656281878,0.05838938053097351,3.0679810285501747,0.07446016381236038
PHAUSDT-2026-06-03-long,PHAUSDT,1,win,26.025789473684203,11.088947368421044,0.0065636007827788116,0.5295789473684168,0.5956813104988831
BTCUSDT-2026-06-04-long-a,BTCUSDT,1,win,15.730519969379081,0.6287592659218519,0.17863328857343824,4.4277452249893425,0.07446016381236038
BTCUSDT-2026-06-04-long-b,BTCUSDT,1,win,6.626023740575855,0.31117089132403075,0.13233758658403252,3.5309676740359097,0.22338049143708116
DEXEUSDT-2026-06-05-short,DEXEUSDT,-1,loss,6.763208919049932,4.022055259331075,0.026584269662921184,1.4335918565196228,0.0
BTCUSDT-2026-06-05-long,BTCUSDT,1,win,2.1172150882825065,9.761934189406096,0.14154637114553636,3.8645794542536147,0.37230081906180196
BTCUSDT-2026-06-08-short,BTCUSDT,-1,win,0.5169795478668611,2.322701709361088,0.0011780429644523626,0.03545363813506643,1.340282948622487
BEATUSDT-2026-06-09-short,BEATUSDT,-1,loss,69.6915,22.154785714285705,0.09567040813566656,8.421957142857142,0.07446016381236038
BTCUSDT-2026-06-09-long,BTCUSDT,1,win,1.1271221498371333,3.483903908794786,0.08574029621357467,2.525889576547236,0.8190618019359642
BEATUSDT-2026-06-09-short-2,BEATUSDT,-1,unknown,8.358000000000008,30.639446808510634,0.1415286757038581,12.128706382978717,0.07446016381236038
ALLOUSDT-2026-06-10-short,ALLOUSDT,-1,loss,33.93908235294117,15.060352941176502,0.07123738088698273,7.933162352941189,0.14892032762472077
BTCUSDT-2026-06-10-long-a,BTCUSDT,1,win,0.23190671031096516,3.0265875613747877,0.0957018535328394,2.6745613747954162,1.2658227848101267
