position_id,symbol,side,side_sign,outcome,risk_dist_pct,is_btc,new_low_1d,new_high_1d,new_low_3d,new_high_3d,new_low_7d,new_high_7d,recovery_atr,min_since_4h_close,entry_vs_ema200_atr,stop_vs_ema200_atr,atr14_1h_pct,range_position,entry_vs_pdl_pct,entry_vs_pdh_pct,btc_ret_4h_pct,btc_ret_24h_pct,rs_24h_pct
FILUSDT-2026-05-23-long,FILUSDT,long,1,win,6.5969,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5694185516591694,193.9,-1.3179386590056816,-3.574627604221827,1.4011258355882419,0.7187499999999996,0.42060988433228225,-7.9961464354528005,1.088130977389845,-1.6084009038947356,-5.176259863066912
BTCUSDT-2026-05-24-long,BTCUSDT,long,1,win,3.5888,True,0.0,0.0,0.0,0.0,0.0,0.0,0.6229131384272533,56.05,-0.8924435821556532,-4.344354181001299,0.5126387220659646,0.4083376488866051,3.4378385954320274,-0.868430909114384,,,
WLDUSDT-2026-05-25-long,WLDUSDT,long,1,win,7.3768,False,0.0,0.0,0.0,0.0,0.0,0.0,2.5642912397039868,68.76666666666667,2.8275612621028423,1.1279348571848586,2.0382224981574795,0.87709497206704,6.368754398311049,-3.4802043422732973,0.08441382163217881,0.8093676229513624,0.1863177404737959
TAOUSDT-2026-05-26-long,TAOUSDT,long,1,loss,3.1197,False,0.0,1.0,0.0,0.0,0.0,0.0,2.990027988057112,102.81666666666666,-0.2583062900349424,-1.3698217851705152,1.5813689736005472,0.21978021978021897,2.0774907749077474,-3.266076861209229,-0.047166062324366376,-0.831340408754222,4.996035155559719
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,1,loss,8.7012,False,0.0,1.0,0.0,1.0,0.0,1.0,3.5793197330731514,226.5,5.59964820846654,3.05978723265516,2.2872736863659626,0.9605911330049262,18.366311516996454,2.3694602896007138,0.31201594139165234,-0.6671740790658798,14.832602508981674
BTCUSDT-2026-05-27-long,BTCUSDT,long,1,loss,3.1621,True,1.0,0.0,1.0,0.0,0.0,0.0,0.7362563195638381,18.5,-1.8378864466150673,-4.830350398786606,0.569952450517136,0.09090909090906477,0.34214158421601315,-2.7883976223502227,,,
BTCUSDT-2026-05-28-long,BTCUSDT,long,1,loss,1.5603,True,1.0,0.0,1.0,0.0,1.0,0.0,0.6431243375309617,44.2,-4.688085585745892,-6.001282613501157,0.6560529544362792,0.24944661115210326,-1.4402371648025911,-3.958085758743627,,,
ETHUSDT-2026-05-28-long,ETHUSDT,long,1,win,1.9228,False,0.0,0.0,0.0,0.0,0.0,0.0,1.528293123619658,228.7,-6.344029910623474,-7.54952470749073,0.8454556343022749,0.36116843943483085,-1.2785628457084977,-5.169297103419334,-0.5147515781898981,-2.670908404854888,-0.6744540700439727
ADAUSDT-2026-05-28-long,ADAUSDT,long,1,win,3.5425,False,0.0,0.0,0.0,0.0,0.0,0.0,2.1072860749293434,83.3,-4.219322724960676,-6.195394282411123,1.1342067852966704,0.6190476190476191,-0.5095541401273795,-3.738701725554641,-0.11088963420027298,-2.4695146657739198,-0.2287003612082339
NEARUSDT-2026-05-29-long,NEARUSDT,long,1,not_taken,6.5625,False,0.0,1.0,0.0,0.0,0.0,0.0,2.0676891423428607,10.383333333333333,5.342541634394798,4.096062434041877,2.758211997736705,0.791878172588833,12.825033054208898,2.114080574391701,0.44630457632377496,1.2020724535693805,9.57116820672601
XPLUSDT-2026-05-30-long,XPLUSDT,long,1,win,7.8431,False,0.0,0.0,0.0,0.0,0.0,0.0,1.507271453156668,106.9,-0.23789256229680597,-1.756369787817575,2.6740379650152355,0.9729729729729759,4.318181818181832,-8.383233532934122,-0.13258320821417646,-0.13679722975401543,-7.720345627388836
SOLUSDT-2026-05-31-long,SOLUSDT,long,1,loss,5.6718,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6772487449988254,24.183333333333334,-2.873152881886252,-7.1773796839871515,0.42855842852735265,0.2765957446808421,1.1003790194400187,-0.5292914711897001,0.10875851411220605,0.4699060323864135,0.05269970412304925
RAYUSDT-2026-06-01-long,RAYUSDT,long,1,win,3.6974,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16291045794475156,117.2,-3.2491524366285502,-5.2524565294206615,0.8762799925558029,0.02000000000000222,0.07142857142857943,-3.2458563535911553,-0.9366633871098151,-2.2992985718365055,0.6279893796359515
BNBUSDT-2026-06-01-long,BNBUSDT,long,1,win,3.6202,False,1.0,0.0,0.0,0.0,0.0,0.0,0.2946880428915533,170.95,1.2926436323291894,-0.12486406527142556,1.7506588810991535,0.03310441979221688,-3.6476285429426025,-9.38935694290039,-1.5873952717170514,-2.901233731937547,-2.7014150927151976
BTCUSDT-2026-06-01-long,BTCUSDT,long,1,breakeven,2.1183,True,1.0,0.0,1.0,0.0,1.0,0.0,2.1962252858315408,97.01666666666667,-6.391820291112476,-8.407884091517051,0.6725970674335472,0.25266112995671963,-2.4894771934273914,-3.6836363636363716,,,
