position_id,symbol,side,side_sign,outcome,risk_dist_pct,is_btc,new_low_1d,new_high_1d,new_low_3d,new_high_3d,new_low_7d,new_high_7d,recovery_atr,min_since_4h_close,entry_vs_ema200_atr,stop_vs_ema200_atr,atr14_1h_pct,range_position,entry_vs_pdl_pct,entry_vs_pdh_pct,btc_ret_4h_pct,btc_ret_24h_pct,rs_24h_pct,control_time_utc
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,1.206617944322116,214.0,0.8522652493873216,-0.30767314355489306,1.70238190252772,0.3425925925925936,5.106237148732009,-7.814848211602038,0.33053632491166773,0.6917728668480505,-1.3407021335579805,2026-06-19 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5088986656658665,214.0,-0.6009104136685558,-2.0975576778869174,1.9013829019995185,0.51877133105802,6.3212054391767625,-2.4941017863161536,0.5447882873039545,-1.7010626094901893,1.1483855801292187,2026-06-25 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2975414336026393,214.0,0.2684523727607149,-1.2332751435799223,1.3502014568860543,0.21111111111111233,1.4950730547060835,-3.3333333333333255,-0.6305702711124961,-0.7324981049374291,0.10315063888906018,2026-06-21 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24168509159650955,214.0,4.494980776016298,2.7328287405617218,1.3792051927217328,0.18238993710691792,4.1666666666666705,-6.3962558502340086,-0.42043147247702306,-0.4894879311070244,-2.8215935108155454,2026-07-12 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.247280856426668,214.0,0.2735561499267646,-2.120697432888916,0.923284178089263,0.3674698795180721,1.5063731170336052,-3.1509121061359835,-0.33824984468118213,-0.23277687843518136,1.4938832126283663,2026-05-17 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,1.0,0.0,0.0,0.0,0.0,0.9912704049045454,214.0,4.254261981675746,1.86464972080503,1.1125519404802757,0.9237288135593211,4.826589595375717,1.5397536394176852,-0.14889029958998767,0.7363553811954082,2.3832782765035088,2026-07-20 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.29897982416560526,214.0,-7.925383091163986,-9.63762005408027,1.2172408284177998,0.3486238532110075,-0.8817635270541179,-5.140007671653254,-0.11027250749318096,-2.7118243110042184,-0.4646462772310733,2026-06-09 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,1.0,0.0,1.0,0.0,1.0,0.0,0.960585013540965,214.0,-5.557076026234672,-7.2645100297786245,1.2683617196099626,0.10684931506849349,-7.37847222222222,-11.403265983946856,-0.06868044515102589,-1.0093278969159458,-6.955019429133514,2026-08-14 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4534153750747685,214.0,2.3693478567294055,0.6583630429301136,1.3753325123933409,0.29015544041451025,4.8104575163398735,-4.456625357483303,-0.11026762418309133,-0.44762951382976146,-0.19737172655723834,2026-08-06 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.05091257408060376,214.0,-0.7898998401335977,-2.6177499540970386,1.3621021693139417,0.015037593984960749,0.768693221523403,-3.0913978494623686,0.0847775377682991,2.1788580981400907,-0.7899692092512067,2026-06-29 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,1.0,0.0,0.0,0.0,0.0,0.2559825406508049,214.0,2.7022065122800476,0.4813914521616351,1.2249973116014683,0.5942028985507248,3.003875968992247,-0.993480285625583,0.8661074789912071,0.8005700196650478,-0.5496289908068386,2026-07-06 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,2.2392620025332057,214.0,4.444271433219949,2.5974230787522403,1.6308167194483236,0.7608069164265128,8.789115646258514,1.3691683569979785,-0.8802115236994923,0.25456986633121126,2.971236585281689,2026-07-29 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.30908190453818735,214.0,-5.116331187933655,-7.461160816427765,0.7435232634731636,0.586956521739128,3.4646739130434736,-1.4877102199223888,-0.21308651150221403,0.5491071732485642,0.5457833377003452,2026-05-30 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,2.761527089046692,214.0,1.2924759874784997,0.22337125057809207,2.411046923483763,0.5403422982885079,-0.6331117442228559,-15.799356223175975,0.27040608772643804,-2.1976089740497584,-2.7376161955986134,2026-06-18 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.16413266607199392,214.0,4.957226147989953,2.5087662580253083,1.1339650846517473,0.170068027210884,2.956474130851358,-2.816537467700258,0.4868720360874379,-1.2960926351762936,0.8204055315822134,2026-07-23 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3629399565925517,214.0,0.1508824174595613,-2.0025228086148408,0.7887995086596128,0.24698795180722857,-0.7388462631429453,-7.026883151450631,-0.07225063938618437,-1.1718715418344017,-2.0190274592754798,2026-05-16 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2795182300894789,214.0,4.3990432122403,2.570982084877887,1.2872094700858256,0.4383561643835591,4.198950262434373,-4.2929292929292995,0.053342423639857195,0.9520685476615443,2.6062136609273923,2026-08-02 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5804729286640196,214.0,5.464153194217076,2.993737292589076,1.2331335380526123,0.5483870967741923,4.1988950276243004,0.855614973262021,0.23276470722208842,-0.3884040126027499,2.218328662764202,2026-07-22 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.13815723875282504,214.0,2.785010197999221,0.9571138323133231,1.355878165209307,0.3312499999999993,15.423423423423422,-2.6147765278200152,0.5935973187606525,1.797217023354225,-0.3447383369001633,2026-07-03 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5169182185255456,214.0,1.7574506471173175,-0.5628875347849843,0.982998979510145,0.18716577540107,-0.17752979964494336,-4.326689353427319,0.18961457041573038,-1.62776360838357,-0.5558592204005564,2026-08-10 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5645842395706004,214.0,2.479750074636941,0.7902512449028405,1.8409477379861987,0.778210116731517,16.942909760589316,10.204790003471018,-0.46733135169721995,1.6522103089849915,10.374673313229366,2026-07-02 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,1.3006182388839784,214.0,-0.350240075118805,-2.2186041715789395,1.5123757086538503,0.6410256410256405,2.490364660539568,-6.110809342748508,0.9768850478286017,1.1214731057804128,-2.122617270540139,2026-05-23 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,1.0,1.0,1.0,1.0,0.0,0.0,4.3028216845024945,214.0,-7.114285998782663,-9.920740232581572,1.0535241819121677,0.8731343283582096,4.030632809351072,-0.07742934572203732,2.5167793126478655,1.514902178739197,-0.4168629630529219,2026-06-14 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.9380318884945525,214.0,-5.674195994861006,-8.011179454259516,1.075743530681088,0.4964028776978405,1.0537049626104587,-3.1596091205211723,-0.13082393896188815,-3.438787313054237,1.984241858508784,2026-06-01 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,1.546482906267525,214.0,-0.4261115176822464,-2.5103353861413344,1.121420911960543,0.19770773638968608,-3.922071263778508,-8.317025440313108,0.45633558265261165,-0.5405743309240152,-4.177842716260161,2026-08-11 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.35182095203979186,214.0,-0.3047142292245188,-1.8734518961227002,1.2649987484794012,0.1111111111111099,5.4132082280765035,-4.072249589490973,-0.5508954735718885,0.3279590051243675,-1.5048251786280664,2026-06-27 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,1.0,0.0,1.0,0.0,1.0,1.7876843275504009,214.0,3.538130886861672,1.9167052921892869,2.7157825110620295,0.907441016333938,27.929687499999993,14.99297752808989,-0.11728530105252766,-0.6419827716487858,18.141084460473788,2026-06-16 23:34:00+00:00
UNIUSDT-2026-05-07-long,UNIUSDT,long,1,win,5.1475,False,0.0,0.0,0.0,0.0,0.0,0.0,1.179216377923315,214.0,-7.162235246719311,-9.601213422973336,0.8294413011339328,0.7352941176470583,3.2727272727272707,-0.19523623584536876,0.4533495938255916,1.4659088761050265,0.3711518267703662,2026-06-13 23:34:00+00:00
