fire_ts,fire_dt,entry_ts,entry_dt,exit_ts,exit_dt,date,year,z,premium_bp,entry_px,exit_px,sl_px,atr,risk_frac,gross_ret,net_ret,R,reason,bars_held,hours_held
1632506400,2021-09-24 18:00,1632506400,2021-09-24 18:00,1632639600,2021-09-26 07:00,2021-09-24,2021,2.4421147461672175,9.283055375453063,42152.07,40763.9763225853,40763.9763225853,694.046838707348,0.03293061710645992,-0.03293061710645996,-0.034730617106459964,-1.0546603786434037,SL,37,37
1633118400,2021-10-01 20:00,1633118400,2021-10-01 20:00,1633291200,2021-10-03 20:00,2021-10-01,2021,2.1222487191946,10.336778094264746,48090.42,48425.02,46966.64283065633,561.8885846718317,0.02336800488212961,0.00695772671563273,0.00515772671563273,0.22071746140283618,TIME,48,48
1634886000,2021-10-22 07:00,1634886000,2021-10-22 07:00,1634911200,2021-10-22 14:00,2021-10-22,2021,2.667182589504288,6.940046863462692,63371.33,61820.20646086814,61820.20646086814,775.5617695659297,0.02447673954660348,-0.024476739546603524,-0.026276739546603523,-1.0735392063380362,SL,7,7
1635321600,2021-10-27 08:00,1635321600,2021-10-27 08:00,1635494400,2021-10-29 08:00,2021-10-27,2021,3.0023606521050015,6.514475373662362,59221.96,60950.03,57797.67920059972,712.1403997001413,0.024049876083133394,0.02917954758673978,0.02737954758673978,1.1384485929198422,TIME,48,48
1635544800,2021-10-29 22:00,1635544800,2021-10-29 22:00,1635602400,2021-10-30 14:00,2021-10-29,2021,2.172707588792416,6.764618557363075,62309.5,61027.25440509506,61027.25440509506,641.1227974524699,0.020578653253595997,-0.020578653253596,-0.022378653253596,-1.087469280803663,SL,16,16
1635717600,2021-10-31 22:00,1635717600,2021-10-31 22:00,1635732000,2021-11-01 02:00,2021-10-31,2021,2.444783853993265,9.003397988323123,61365.72,60410.976131486175,60410.976131486175,477.37193425691413,0.015558260678988665,-0.015558260678988625,-0.017358260678988626,-1.1156941664071003,SL,4,4
1635897600,2021-11-03 00:00,1635897600,2021-11-03 00:00,1635940800,2021-11-03 12:00,2021-11-03,2021,2.0406091461531246,9.735541673190884,63489.02,62379.50887064373,62379.50887064373,554.7555646781319,0.017475637982067825,-0.01747563798206786,-0.01927563798206786,-1.1030005314739901,SL,12,12
1637085600,2021-11-16 18:00,1637085600,2021-11-16 18:00,1637247600,2021-11-18 15:00,2021-11-16,2021,3.7295494578655424,16.694488030970277,59900.01,58344.35670848673,58344.35670848673,777.8266457566344,0.025970835255507783,-0.025970835255507807,-0.027770835255507807,-1.069308514042431,SL,45,45
1637323200,2021-11-19 12:00,1637323200,2021-11-19 12:00,1637496000,2021-11-21 12:00,2021-11-19,2021,2.150994720008833,11.21027547634476,56876.39,59058.0,55426.50334941177,724.9433252941155,0.02549188952724023,0.038357040592766185,0.03655704059276618,1.4340655506804196,TIME,48,48
1637712000,2021-11-24 00:00,1637712000,2021-11-24 00:00,1637719200,2021-11-24 02:00,2021-11-24,2021,2.3030855712492695,14.218902217261697,57493.89,56270.39529643172,56270.39529643172,611.7473517841399,0.021280430034709426,-0.021280430034709395,-0.023080430034709394,-1.0845847568429812,SL,2,2
1637935200,2021-11-26 14:00,1637935200,2021-11-26 14:00,1638108000,2021-11-28 14:00,2021-11-26,2021,2.3800148725309467,14.784602126940582,54644.69,54365.0,53258.46925155234,693.1103742238286,0.02536789482102757,-0.005118338122148782,-0.006918338122148782,-0.27272023047076566,TIME,48,48
