fid,shape,PR_reached,PR_first_hours,PR_fwd24_pct,PR_pct_from_entry,PR_minutes_before_top,PR_pct_below_top,OR_reached,OR_first_hours,OR_fwd24_pct,OR_pct_from_entry,OR_minutes_before_top,OR_pct_below_top,PR_at_top,OR_at_top
BTC:1678816800,spike_reversal,True,55.38333333333333,6.117890734286013,3.482583085738966,575.0,-4.083765752409185,True,60.65,5.312067640276719,4.0496175116865984,259.0,-3.558191252779841,2.2812425328554378,2.74829480702402
BTC:1678903200,spike_reversal,True,14.716666666666667,5.051846842495089,1.7359788684808697,66.0,-0.8683160415003943,True,15.65,7.005291940739888,1.9182177447427229,10.0,-0.6907422186751777,1.9174852652259193,1.1074376115509785
BTC:1679104800,spike_reversal,True,2.8666666666666667,-1.5645598858176402,0.9343841642228901,2299.0,-3.0358840722611524,True,9.816666666666666,-0.8253580249607984,0.7738269794721253,1882.0,-3.1901257175053765,4.622625215889487,2.000471790082305
BTC:1679277600,spike_reversal,True,4.7,-2.3456527141690664,2.7123019924735203,82.0,-1.110128075497141,True,4.983333333333333,-2.4055239008111795,2.71777181364683,65.0,-1.104861813279412,1.5135853514471336,1.6669553857553154
BTC:1679428800,spike_reversal,True,16.466666666666665,-3.5521785754599855,1.036424549148185,272.0,-1.7372616984402067,False,,,,,,2.278439869989159,-0.9085544567122498
BTC:1679515200,spike_reversal,True,18.266666666666666,-2.7199760114921756,5.075654881846492,0.0,-0.33568474823643113,True,162.4,0.11203455455697231,3.990108078402632,-8648.0,-1.3653264760051464,1.0326475849731687,-0.004163583255177213
BTC:1679655600,spike_reversal,True,116.18333333333334,1.4516739338772178,2.6100934742220083,-6837.0,0.06263269639066316,True,3.9,-1.0240211300282076,1.6641024152345585,-100.0,-0.8598726114649735,0.8340126493323933,0.8206425659733257
BTC:1679774400,spike_reversal,True,4.683333333333334,0.81589344496793,0.996657084128838,737.0,-2.032859236028084,True,12.4,0.8825474613207707,1.2014746867387904,274.0,-1.8341853839904387,2.9234467455621536,1.7745296199049292
BTC:1679925600,spike_reversal,True,39.46666666666667,2.050536305104367,3.916385103776032,1212.0,-4.101450069899403,True,41.65,0.3195470280724866,5.9681431700887355,1081.0,-2.2079986842465815,2.288018194975708,1.8741726145483515
BTC:1680195600,spike_reversal,True,20.583333333333332,-0.5659702497422647,2.467787255754472,686.0,-1.1367536479079732,True,22.15,-0.18839143240755307,2.2306382183639784,592.0,-1.3655604205884408,1.4048042704626327,0.9841088604813835
BTC:1680462000,spike_reversal,True,1.1666666666666667,-2.786924887804665,0.6690842960295207,800.0,-1.4695164681149286,False,,,,,,3.1195467422096237,-0.16400477122496832
BTC:1680552000,spike_reversal,True,2.066666666666667,0.7514200838644847,1.466848995077874,1653.0,-2.8690972222222166,True,146.23333333333332,4.895585999103869,2.809646962382084,-6997.0,-1.5836805555555555,3.259695489801763,0.29794294435386226
BTC:1680706800,spike_reversal,True,120.66666666666667,5.39243779703662,2.1456439251969384,569.0,-6.149355547538615,True,44.733333333333334,0.1382779027612635,-0.3573098601101665,5125.0,-8.449050539503467,4.452466452466464,4.2418833047599325
BTC:1681419600,spike_reversal,True,2.5,0.23964418262925058,0.5128052628622592,383.0,-2.057052706139928,False,,,,,,4.47225806451611,-2.315029151744777
BTC:1687442400,spike_reversal,True,4.733333333333333,2.015936571913457,1.4602124067609523,1209.0,-4.223492063492074,True,9.483333333333333,1.8670034960490245,0.9076723366761463,924.0,-4.745079365079363,3.6399629543876046,2.3525353843997534
BTC:1688648400,spike_reversal,False,,,,,,False,,,,,,0.9158134243458466,-0.9094921669757078
BTC:1689033600,spike_reversal,True,30.45,-1.2528592222915358,1.2234588365301224,2165.0,-3.367032967032968,True,36.65,0.02750329057226164,0.4479437998263558,1793.0,-4.107378335949763,3.5212187159956305,1.4664785557056976
BTC:1689289200,no_spike,False,,,,,,False,,,,,,,
BTC:1697968800,spike_reversal,True,13.8,11.768710645872638,0.7714009377290276,323.0,-2.8357534688609243,True,15.983333333333333,13.823716333916192,1.631153219302095,192.0,-2.0067763794772597,5.813120176405803,1.967104891107308
BTC:1698274800,spike_reversal,True,1.5,-2.219253877001115,0.7225764547940328,9352.0,-1.452807171834658,True,20.066666666666666,-1.1308860611036087,-1.1067713996584239,8238.0,-3.242645181423587,2.1219312602291436,4.664034066887204
BTC:1698426000,spike_reversal,True,11.316666666666666,-0.40942706549953467,1.668000630781541,3311.0,-2.0594355684730115,True,41.31666666666667,0.9060373280369127,1.868244017245324,1511.0,-1.8665336704100421,2.134897886062334,1.6404785488961295
BTC:1698807600,spike_reversal,True,8.85,2.1764088244796254,0.6889340691257573,31.0,-1.6505432778234908,True,8.983333333333333,1.5264720577509383,1.1484170781295377,23.0,-1.2017362194672199,2.602981029810294,2.983095169140136
BTC:1698930000,spike_reversal,True,124.25,0.05844172343794085,1.3984552580200038,162.0,-1.3969272055609716,True,71.98333333333333,0.5835498084016288,-0.26594983310145315,3298.0,-3.0154474871734838,2.094758064516119,1.9363653125720626
BTC:1699034400,spike_reversal,True,4.533333333333333,1.065744941312019,0.5805817985867989,1706.0,-1.789250353606786,True,33.15,-0.7863785170013182,2.1238748330537627,-11.0,-0.2823196605374889,3.9555330975239875,0.45778512112508063
BTC:1699545600,spike_reversal,True,10.183333333333334,0.4773502455834411,1.5181476398579807,1178.0,-1.7511312217194597,False,,,,,,2.017857142857143,-0.2886395826809176
BTC:1699909200,spike_reversal,True,8.45,-3.135329706534229,0.6097961867192581,2144.0,-2.19671650932719,True,15.233333333333333,-1.0344733092184644,-0.032873109796183186,1737.0,-2.8214585302850703,4.3530326594089725,0.9730017141215606
BTC:1699995600,spike_reversal,True,13.4,3.7818044942141027,1.5081151089646916,407.0,-3.7830712488182816,True,4.65,5.663748738790031,-0.315501726409706,932.0,-5.511630693847113,3.327500950931892,2.3009968266233467
BTC:1700161200,spike_reversal,True,5.583333333333333,0.06039642013946356,1.3621248591265234,55.0,-0.7125062010390537,True,103.56666666666666,-3.2310465949248135,4.493481557747692,-5824.0,2.3547593996849026,1.3976572133168939,-1.5389808662604607
BTC:1700344800,spike_reversal,True,19.366666666666667,1.8345152377193141,0.5945111097723332,301.0,-2.114942896275329,True,20.9,1.6999680782569637,1.2268124236665345,209.0,-1.4996722464706402,5.056823947234928,0.759429257058774
BTC:1700607600,spike_reversal,True,18.3,0.7490606330927463,3.514564736827386,193.0,-2.3416050686378087,True,26.983333333333334,0.07925012248963803,4.513809217337772,-328.0,-1.3988912354804706,1.6963843882193304,-0.023879844561546775
BTC:1701702000,spike_reversal,True,0.95,2.6165849159032195,0.8473672990833458,322.0,-1.9071630537229045,True,21.316666666666666,5.0069182690013925,1.543574736923703,-900.0,-1.2299717247879371,3.4364810827437777,0.2438768422253105
BTC:1702256400,no_spike,False,,,,,,False,,,,,,,
BTC:1702558800,spike_reversal,True,3.5166666666666666,-2.3336005483717392,1.1084302250456535,17.0,-0.9518965433911508,True,95.48333333333333,4.347097970496727,-3.2010092870383255,-5501.0,-5.1735208894801215,2.5169516951694995,-0.46930927442046627
BTC:1703102400,spike_reversal,True,0.2,0.12348135088597889,0.5740345938636482,2003.0,-1.6920690585378928,True,14.233333333333333,-0.9238791588732087,1.439226157210971,1161.0,-0.846371729161044,3.516789516789466,1.5470566664387648
