fid,n_false_tops,PR_top,PR_false,PR_diff,OR_top,OR_false,OR_diff,premium_bp_top,premium_bp_false,premium_bp_diff,top_position_lsr_chg_pct_top,top_position_lsr_chg_pct_false,top_position_lsr_chg_pct_diff,account_lsr_chg_pct_top,account_lsr_chg_pct_false,account_lsr_chg_pct_diff,taker_buy_share_60_top,taker_buy_share_60_false,taker_buy_share_60_diff,volume_ratio_60_top,volume_ratio_60_false,volume_ratio_60_diff,book_z_top,book_z_false,book_z_diff,stall_min_top,stall_min_false,stall_min_diff,hours_since_entry_top,hours_since_entry_false,hours_since_entry_diff
BTC:1698426000,4,2.134897886062334,1.6703690433536262,0.464528842708708,1.6404785488961295,1.6943550062502397,-0.053876457354110174,3.7672999999999996,5.70075,-1.9334500000000006,-4.508699294282447,-3.6948769485866504,-0.8138223456957969,-4.713743912505997,-6.517431814152186,1.8036879016461889,0.5914924281342848,0.5699778354332284,0.02151459270105638,1.2031467132715763,0.732948993385921,0.4701977198856553,-2.262264503156545,-1.3455633446913162,-0.9167011584652287,0.0,0.0,0.0,66.5,38.4125,28.0875
BTC:1699034400,1,3.9555330975239875,3.5896917635169086,0.36584133400707897,0.45778512112508063,-0.11264653827460039,0.570431659399681,6.6171999999999995,1.5726,5.044599999999999,0.9318450218704477,1.9797888272304442,-1.0479438053599965,-18.193753583304062,-14.236411021025209,-3.9573425622788534,0.5968446940747123,0.588365145648904,0.008479548425808336,1.0136505720056113,2.0352846143994805,-1.0216340423938692,-0.8945703217434189,-2.2242532281083602,1.3296829063649414,0.0,0.0,0.0,32.96666666666667,28.133333333333333,4.833333333333336
BTC:1699545600,5,2.017857142857143,1.7191353383458654,0.2987218045112774,-0.2886395826809176,-0.18033298662549027,-0.10830659605542733,7.133900000000001,4.59512,2.538780000000001,-1.5841466757373746,1.5746958728649798,-3.1588425486023546,5.9736716688197244,10.655044832746773,-4.681373163927049,0.5582834559659317,0.5063126570603647,0.051970798905566995,0.720348934372761,1.7369703888699355,-1.0166214544971743,-0.7843779781470658,-1.2312603459834488,0.446882367836383,0.0,0.0,0.0,29.816666666666666,21.663333333333334,8.153333333333332
BTC:1699995600,2,3.327500950931892,1.592715861544306,1.734785089387586,2.3009968266233467,1.8896273045938998,0.4113695220294469,7.3293,3.01485,4.31445,-5.661598497905751,-3.066836898762293,-2.594761599143458,-19.59186018244069,-14.466891990830355,-5.124968191610336,0.6618230457568623,0.5177561853065046,0.14406686045035777,1.5755221763028937,1.3676774097935267,0.207844766509367,-1.6308307278939074,-1.4806903812833625,-0.15014034661054487,0.0,0.0,0.0,20.183333333333334,16.366666666666667,3.8166666666666664
BTC:1700607600,4,1.6963843882193304,0.8434232580413434,0.8529611301779869,-0.023879844561546775,-0.05292473891610511,0.029044894354558332,5.7014000000000005,-0.16329999999999995,5.8647,-4.708756490487809,-5.163467518158002,0.4547110276701929,-20.981066952112815,4.317869995601626,-25.29893694771444,0.5593745641907305,0.5434954239704853,0.01587914022024517,2.7472813729512313,1.5251928292584234,1.222088543692808,-2.2872819291070154,-1.3600018752943814,-0.927280053812634,0.0,0.0,0.0,21.516666666666666,10.266666666666666,11.25
BTC:1707829200,4,4.704391648668113,3.4533837293016614,1.2510079193664518,-0.38192997205513296,-0.8956097102496076,0.5136797381944747,10.707699999999999,9.986675000000002,0.7210249999999974,1.1477563709920702,-1.3880811130599024,2.5358374840519726,-12.339863934701034,-4.810622561166269,-7.529241373534765,0.5786132236725897,0.559688808885227,0.01892441478736273,1.9265958369237264,2.402903954763371,-0.47630811783964444,-2.042082040522304,-1.400805875240147,-0.6412761652821568,0.0,0.0,0.0,48.56666666666667,25.21666666666667,23.35
BTC:1707933600,1,2.8592481845365056,2.0493378897906687,0.809910294745837,0.08582259926768918,-0.7957565904594015,0.8815791897270907,10.707699999999999,9.2055,1.5021999999999984,2.1113130705512795,0.0775383988440792,2.0337746717072003,1.5913174011805475,4.525397688342081,-2.9340802871615335,0.5786132236725897,0.5789397122089088,-0.0003264885363191139,1.9265958369237264,2.0356233256929928,-0.10902748876926638,-2.042082040522304,-1.531060371215895,-0.5110216693064089,0.0,0.0,0.0,19.566666666666666,5.616666666666666,13.95
BTC:1708639200,2,20.48663906661616,10.588633797515827,9.898005269100333,-0.3640104655602713,1.056634221497118,-1.4206446870573894,43.1282,12.72575,30.40245,0.8922550898946779,-4.214860844416229,5.107115934310907,-21.872368236179128,-15.32122020366412,-6.551148032515007,0.5968713540962506,0.5545337533538783,0.04233760074237225,6.1628816992531865,8.361448260175406,-2.1985665609222194,-0.815886658228241,-0.5921178308264745,-0.2237688274017665,0.0,0.0,0.0,99.13333333333334,91.17500000000001,7.958333333333329
BTC:1709247600,1,3.044096133751303,2.7312434691744913,0.3128526645768117,0.9035986428163483,0.9135031858668844,-0.009904543050536119,9.4841,8.8092,0.6748999999999992,-3.2631126960382617,-2.639211035284472,-0.6239016607537895,-2.5533673946096513,-0.9020959053718913,-1.65127148923776,0.5296584994733763,0.5740303876234154,-0.04437188815003912,1.0349135153228792,0.7094036215672721,0.3255098937556071,-0.28081574032147144,-0.4888763098520253,0.20806056953055385,0.0,0.0,0.0,13.366666666666667,12.683333333333334,0.6833333333333336
BTC:1710115200,5,3.84569466023385,3.3354321694332953,0.5102624908005549,1.7053925337166203,2.0403118497568102,-0.33491931604019,10.690199999999999,16.92982,-6.23962,3.3239511072276073,1.0680878733905752,2.255863233837032,-22.514687804137733,-18.24498868527502,-4.2696991188627145,0.5269444783521834,0.5224894365714114,0.00445504178077194,0.7721929284490617,1.4706333340687157,-0.6984404056196539,-1.560275838779704,-1.4692792494169864,-0.0909965893627176,0.0,0.0,0.0,18.3,10.873333333333333,7.426666666666668
