variant,n,net_exp_r,gross_exp_r,wr_pct,total_r,max_dd_r,mar_like,trades_per_day,med_cost_r,med_risk_pct,split
A_sweepfade_1_2.5_1.5_skip_up30d,15417,-0.04141675793611411,0.014872369416072785,42.82285788415386,-638.5221571010712,-1105.6345388102422,-0.577516471028642,26.719237435008665,0.049816150211440854,3.613286037479888,IS
A_sweepfade_1_2.5_1.5_skip_up30d,14255,0.01174097162806279,0.07254991810182897,45.84356366187303,167.36755055803508,-463.631596279008,0.3609925464556028,40.38243626062323,0.051140758443276556,3.5196975070217107,OOS
A_sweepfade_1_2.5_1.5_skip_up30d,29672,-0.015878761342108253,0.04258177412473598,44.27406308978161,-471.15460654303604,-1225.7952716087088,-0.384366474121492,31.836909871244636,0.050447669547954585,3.568053827298808,ALL
A_sweepfade_3_1.5_1.0_None,11747,-0.11030221695805761,-0.019700414579806872,48.991231803864814,-1295.7201426063027,-1412.1781610942153,-0.9175330551793295,20.358752166377815,0.07937946656669251,2.2675889343344076,IS
A_sweepfade_3_1.5_1.0_None,7556,-0.06820719979105591,0.03224666278858256,51.60137638962414,-515.3736016212184,-608.856579195001,-0.8464614151047181,21.28450704225352,0.08450118048092745,2.130147756928136,OOS
A_sweepfade_3_1.5_1.0_None,19303,-0.09382446999054661,0.000633840022874088,50.012951354711696,-1811.0937442275213,-1844.0240465483964,-0.9821421513550687,20.689174705251876,0.08111492141628014,2.2190738381689803,ALL
A_sweepfade_3_1.5_1.0_skip_up30d,8021,-0.11336753886371573,-0.017018364538614265,49.133524498192244,-909.3210292258639,-1026.7344331493994,-0.8856438431081128,13.901213171577123,0.08532937744974779,2.109472790962358,IS
A_sweepfade_3_1.5_1.0_skip_up30d,6813,-0.06285966378361002,0.037051889194174285,51.82738881549977,-428.26288935773505,-505.6116723681507,-0.8470193881242208,19.30028328611898,0.08416995060305878,2.1385304222034165,OOS
A_sweepfade_3_1.5_1.0_skip_up30d,14834,-0.09017014416769577,0.007815169146264284,50.37076985304031,-1337.583918583599,-1354.4872081399672,-0.9875205247751432,15.933404940923738,0.08486783055822048,2.120944989779268,ALL
A_sweepfade_3_1.5_1.5_None,11747,-0.11128567715294813,-0.02068387477469736,39.30365199625436,-1307.2728495156816,-1477.8936517673244,-0.8845513667051702,20.358752166377815,0.07937946656669251,2.2675889343344076,IS
A_sweepfade_3_1.5_1.5_None,7556,-0.05720571008117071,0.04324815249846777,41.97988353626258,-432.2463453733259,-646.7478358105502,-0.668338294215711,21.28450704225352,0.08450118048092745,2.130147756928136,OOS
A_sweepfade_3_1.5_1.5_None,19303,-0.09011652048329313,0.0043417895301275785,40.35124073978138,-1739.5191948890074,-1779.493310424541,-0.9775362372528409,20.689174705251876,0.08111492141628014,2.2190738381689803,ALL
A_sweepfade_3_1.5_1.5_skip_up30d,8021,-0.1077365285302704,-0.011387354205168926,39.68333125545443,-864.1546953412989,-1035.5208337911747,-0.8345121287203054,13.901213171577123,0.08532937744974779,2.109472790962358,IS
A_sweepfade_3_1.5_1.5_skip_up30d,6813,-0.04530640800136063,0.05460514497642365,42.40422721268164,-308.67255771327,-500.73113109080305,-0.6164437130977883,19.30028328611898,0.08416995060305878,2.1385304222034165,OOS
A_sweepfade_3_1.5_1.5_skip_up30d,14834,-0.07906345241031203,0.018921860903648013,40.932991775650535,-1172.8272530545687,-1200.0653368940539,-0.977302832602447,15.933404940923738,0.08486783055822048,2.120944989779268,ALL
A_sweepfade_3_2.5_1.0_None,11747,-0.06200693359389,-0.007645852166939543,49.63820549927641,-728.3954489274258,-878.2718278121636,-0.8293508067336166,20.358752166377815,0.0476276799400155,3.7793148905573464,IS
A_sweepfade_3_2.5_1.0_None,7556,-0.028981171014165922,0.03129114653361716,51.56167284277395,-218.98172818303772,-345.76512207398275,-0.6333250932584883,21.28450704225352,0.05070070828855647,3.5502462615468935,OOS
A_sweepfade_3_2.5_1.0_None,19303,-0.049079271466117375,0.007595714541935055,50.39113091229343,-947.3771771104637,-969.968261962138,-0.9767094597446158,20.689174705251876,0.04866895284976808,3.6984563969483006,ALL
A_sweepfade_3_2.5_1.0_skip_up30d,8021,-0.05436713014346097,0.0034423744515999217,50.20571001122055,-436.07875088070045,-586.5275202050166,-0.7434923952558479,13.901213171577123,0.05119762646984868,3.5157879849372637,IS
A_sweepfade_3_2.5_1.0_skip_up30d,6813,-0.01776996292618114,0.04217696886048944,52.062233964479674,-121.0667574160721,-224.44863086064353,-0.5393962839151398,19.30028328611898,0.05050197036183526,3.5642173703390276,OOS
A_sweepfade_3_2.5_1.0_skip_up30d,14834,-0.03755868331513904,0.021232504673236986,51.05837939867871,-557.1455082967725,-614.7166340837622,-0.9063452612230029,15.933404940923738,0.050920698334932284,3.53490831629878,ALL
A_sweepfade_3_2.5_1.5_None,11747,-0.06209066456744178,-0.007729583140491321,41.87452115433728,-729.3790366737386,-966.8956795802608,-0.7543513246334593,20.358752166377815,0.0476276799400155,3.7793148905573464,IS
