asset,slot,trigger,delivery,delivery_utc,entry_ts,entry_utc,exit_ts,exit_utc,direction,hold_days,entry_dtd,entry_basis,entry_basis_ann,exit_basis,Q0,P0,Q1,P1,gross,fees,funding,net,net_ann,gross_ann,funding_ann,funding_settlements_found,funding_settlements_expected,funding_incomplete
BTC,NEXT_QUARTER,0.05,1711699200,2024-03-29 08:00,1695978000,2023-09-29 09:00,1711695600,2024-03-29 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.02499361558020494,0.05013603674893411,-0.0006814056424968909,27694.2,27018.9,69808.0,69855.6,0.026755345332341623,0.0035970505831103418,-0.1602614776749608,-0.1371031829257295,-0.2750856350044413,0.05368227785417146,-0.32155074311329745,545,545,False
BTC,NEXT_QUARTER,0.05,1719561600,2024-06-28 08:00,1703840400,2023-12-29 09:00,1719558000,2024-06-28 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06547081001334808,0.13133141646826862,0.02846314045327703,45498.8,42703.0,63063.2,61317.9,0.02460014518886278,0.0024890862468679013,-0.11498669603529034,-0.09287563709329547,-0.18634690355869638,0.04935805585305496,-0.23071082392788445,545,545,False
BTC,NEXT_QUARTER,0.05,1727424000,2024-09-27 08:00,1711702800,2024-03-29 09:00,1727420400,2024-09-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.11032587751406472,0.2213086070582109,0.01670413164035457,77503.3,69802.3,66532.0,65438.9,0.0946659350766379,0.002000482075805525,-0.031847730901331334,0.06081772209950104,0.1220254799797593,0.18993898105161428,-0.06389970744289108,545,545,False
BTC,NEXT_QUARTER,0.05,1735286400,2024-12-27 08:00,1719565200,2024-06-28 09:00,1735282800,2024-12-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.05741245762243591,0.11516673431933559,0.0003208013934350362,65062.8,61530.2,95104.9,95074.4,0.05691676607584578,0.002574120513178894,-0.05297788248318714,0.0013647630794797472,0.002738278647788041,0.11419855034915463,-0.10629552234372866,545,545,False
BTC,NEXT_QUARTER,0.05,1743148800,2025-03-28 08:00,1727427600,2024-09-27 09:00,1743145200,2025-03-28 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.040218340744257584,0.08067613119296918,0.0008934536032243139,68356.7,65713.8,85251.2,85175.1,0.03906028870648179,0.0023168406027348903,-0.06132189442165877,-0.024578446317911874,-0.04931451895210903,0.07837107857736611,-0.12303705797840836,545,545,False
BTC,NEXT_QUARTER,0.05,1751011200,2025-06-27 08:00,1735290000,2024-12-27 09:00,1751007600,2025-06-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.06538727109596902,0.13116384126418332,0.011567457958431726,103069.4,96743.6,108052.5,106816.9,0.052615366804625655,0.002143203271327509,-0.022654772997552315,0.027817390535745827,0.055813179361688836,0.10556816610364654,-0.04545483542339861,545,545,False
BTC,NEXT_QUARTER,0.05,1758873600,2025-09-26 08:00,1743152400,2025-03-28 09:00,1758870000,2025-09-26 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.029542205080187903,0.05926029688629403,-0.00234583867622578,87633.5,85118.9,109001.0,109257.3,0.032553287225281446,0.0022968500532784147,-0.03410155656849419,-0.003845119396491157,-0.0077148982852181715,0.06531534495956608,-0.06842181299587931,545,545,False
BTC,NEXT_QUARTER,0.05,1766736000,2025-12-26 08:00,1751014800,2025-06-27 09:00,1766732400,2025-12-26 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.0329429591583163,0.06608205226170157,0.012273698732373595,110568.9,107042.6,89518.4,88433.0,0.022803070926901946,0.0018476891443219802,-0.02967221165061385,-0.008716829868033887,-0.017489562447085855,0.04575238234531861,-0.05953471691694396,545,545,False
BTC,NEXT_QUARTER,0.05,1774598400,2026-03-27 08:00,1758877200,2025-09-26 09:00,1774594800,2026-03-27 07:00,short_qtr_long_perp,181.91666666666666,181.95833333333334,0.036556871875642015,0.07333139400747057,0.011069798267780259,113526.3,109522.5,69260.0,68501.7,0.029633180396722136,0.0016471980643246822,-0.014266791138030994,0.013719191194366459,0.027526366207661516,0.059456404094202,-0.028625077959036075,545,545,False
BTC,NEXT_QUARTER,0.05,1782460800,2026-06-26 08:00,1766757600,2025-12-26 14:00,1782457200,2026-06-26 07:00,short_qtr_long_perp,181.70833333333334,181.75,0.02517276436726352,0.05055328194801202,0.007650724901225024,89543.1,87344.4,60953.8,60491.0,0.01987419914728373,0.0017077929437949084,-0.005874303806448946,0.012292102397039872,0.024691313230467613,0.03992157407250756,-0.011799793933614484,545,545,False
ETH,CURRENT_QUARTER,0.08,1616745600,2021-03-26 08:00,1612422000,2021-02-04 07:00,1616742000,2021-03-26 07:00,short_qtr_long_perp,50.0,50.041666666666664,0.051113661353217314,0.3728190453407025,-0.001422789157365348,1749.4,1664.33,1628.28,1630.6,0.052507615677179466,0.002004593440002884,-0.11849709074378277,-0.06799406850660619,-0.4963567000982252,0.3833055944434101,-0.8650287624296142,150,150,False
ETH,CURRENT_QUARTER,0.08,1624608000,2021-06-25 08:00,1616749200,2021-03-26 09:00,1624604400,2021-06-25 07:00,short_qtr_long_perp,90.91666666666667,90.95833333333333,0.06651398799970369,0.2669090860638591,0.002053726303652961,1727.71,1619.96,1946.8,1942.81,0.0640509642213388,0.0022337835502111167,-0.1394709649193806,-0.07765378424825292,-0.3117539642597138,0.25714319274927944,-0.5599292633793648,272,272,False
ETH,CURRENT_QUARTER,0.08,1632470400,2021-09-24 08:00,1624611600,2021-06-25 09:00,1632466800,2021-09-24 07:00,short_qtr_long_perp,90.91666666666667,90.95833333333333,0.02140608604407133,0.0858989068923797,0.012530053334543052,1946.8,1906.0,3124.85,3086.18,0.001117523609653663,0.002640039349422875,-0.06056095493677862,-0.06208347067654783,-0.24924436440263933,0.004486483419141195,-0.24313197307341003,272,272,False
ETH,CURRENT_QUARTER,0.08,1640937600,2021-12-31 08:00,1632477600,2021-09-24 10:00,1640934000,2021-12-31 07:00,short_qtr_long_perp,97.875,97.91666666666667,0.021585578080489706,0.08046368680216588,-0.006295701657428808,2894.06,2832.91,3695.0,3718.41,0.02984916569887499,0.0023192371095446026,-0.06693471276531908,-0.039404784175988694,-0.14695015299346997,0.11131489634829497,-0.2496160424964645,293,293,False
ETH,CURRENT_QUARTER,0.08,1648195200,2022-03-25 08:00,1640941200,2021-12-31 09:00,1648191600,2022-03-25 07:00,short_qtr_long_perp,83.91666666666667,83.95833333333333,0.02433136194482213,0.10577803009262624,0.0032800406648315584,3886.6,3794.28,3138.27,3128.01,0.02162729160736686,0.0018379191836132283,-0.008161851021484975,0.011627521402268658,0.05057452208732544,0.09406905386322428,-0.035500404641612894,251,251,False
ETH,CURRENT_QUARTER,0.08,1656057600,2022-06-24 08:00,1655370000,2022-06-16 09:00,1656054000,2022-06-24 07:00,short_qtr_long_perp,7.916666666666667,7.958333333333333,0.0018720112143230149,0.08585768710717073,0.0024826865281588127,1129.24,1127.13,1150.8,1147.95,-0.0006565347386725658,0.002020671972177122,0.0010311579194059244,-0.0016460487914437634,-0.0758915127002493,-0.030269706898798293,0.04754180723155736,23,23,False
ETH,CURRENT_QUARTER,0.08,1664524800,2022-09-30 08:00,1660042800,2022-08-09 11:00,1664521200,2022-09-30 07:00,long_qtr_short_perp,51.833333333333336,51.875,-0.012197556964998815,-0.08582377430794347,-0.0008434913075608987,1682.03,1702.8,1338.54,1339.67,0.011533944092083552,0.0017803147756636128,-0.015512853239957719,-0.00575922392353778,-0.04055530672844932,0.08121973492496135,-0.10923841992124567,155,155,False
