cell,entry_date,entry_ts,exit_ts,side,p_entry,p_exit,gross,net,note
WKND_FADE,2020-01-05,2020-01-05T22:00:00+00:00,2020-01-06T22:00:00+00:00,-1,7367.62,7578.42,-0.028611681927135146,-0.030411681927135146,gap=0.006917
WKND_FADE,2020-01-12,2020-01-12T22:00:00+00:00,2020-01-13T22:00:00+00:00,-1,8102.21,8136.0,-0.004170467070095718,-0.0059704670700957176,gap=0.003494
WKND_FADE,2020-01-19,2020-01-19T22:00:00+00:00,2020-01-20T22:00:00+00:00,1,8722.15,8692.44,-0.0034062702430018854,-0.005206270243001885,gap=-0.017747
WKND_FADE,2020-01-26,2020-01-26T22:00:00+00:00,2020-01-27T22:00:00+00:00,-1,8600.88,8964.73,-0.04230381077285128,-0.04410381077285128,gap=0.013462
WKND_FADE,2020-02-02,2020-02-02T22:00:00+00:00,2020-02-03T22:00:00+00:00,-1,9440.62,9286.47,0.01632837673796861,0.014528376737968609,gap=0.012833
WKND_FADE,2020-02-09,2020-02-09T22:00:00+00:00,2020-02-10T22:00:00+00:00,-1,10084.88,9870.41,0.02126649003260317,0.01946649003260317,gap=0.035345
WKND_FADE,2020-02-16,2020-02-16T22:00:00+00:00,2020-02-17T22:00:00+00:00,1,9759.49,9631.95,-0.013068305823357496,-0.014868305823357495,gap=-0.057423
WKND_FADE,2020-02-23,2020-02-23T22:00:00+00:00,2020-02-24T22:00:00+00:00,-1,9859.38,9609.61,0.0253332359641274,0.0235332359641274,gap=0.016909
WKND_FADE,2020-03-01,2020-03-01T22:00:00+00:00,2020-03-02T22:00:00+00:00,1,8526.41,8935.75,0.04800848188158913,0.046208481881589124,gap=-0.010186
WKND_FADE,2020-03-08,2020-03-08T22:00:00+00:00,2020-03-09T22:00:00+00:00,1,8247.94,7830.38,-0.05062597448575046,-0.05242597448575046,gap=-0.093451
WKND_FADE,2020-03-15,2020-03-15T22:00:00+00:00,2020-03-16T22:00:00+00:00,-1,5906.85,4962.01,0.1599566604874002,0.1581566604874002,gap=0.102670
WKND_FADE,2020-03-22,2020-03-22T22:00:00+00:00,2020-03-23T22:00:00+00:00,-1,6050.36,6444.97,-0.06522091247462969,-0.06702091247462968,gap=0.013445
WKND_FADE,2020-03-29,2020-03-29T22:00:00+00:00,2020-03-30T22:00:00+00:00,1,5895.21,6529.24,0.10755002790401025,0.10575002790401025,gap=-0.117053
WKND_FADE,2020-04-05,2020-04-05T22:00:00+00:00,2020-04-06T22:00:00+00:00,-1,6758.0,7287.45,-0.0783441846700208,-0.0801441846700208,gap=0.009523
WKND_FADE,2020-04-12,2020-04-12T22:00:00+00:00,2020-04-13T22:00:00+00:00,-1,7112.17,6827.08,0.040084812370907885,0.03828481237090788,gap=0.029259
WKND_FADE,2020-04-19,2020-04-19T22:00:00+00:00,2020-04-20T22:00:00+00:00,-1,7184.71,6841.39,0.047784809686125085,0.04598480968612508,gap=0.018514
WKND_FADE,2020-04-26,2020-04-26T22:00:00+00:00,2020-04-27T22:00:00+00:00,-1,7624.62,7723.49,-0.012967203611458755,-0.014767203611458755,gap=0.013199
WKND_FADE,2020-05-03,2020-05-03T22:00:00+00:00,2020-05-04T22:00:00+00:00,-1,8856.28,8936.56,-0.009064754050233104,-0.010864754050233103,gap=0.014478
WKND_FADE,2020-05-10,2020-05-10T22:00:00+00:00,2020-05-11T22:00:00+00:00,1,8717.55,8589.84,-0.014649758246296218,-0.016449758246296218,gap=-0.126480
WKND_FADE,2020-05-17,2020-05-17T22:00:00+00:00,2020-05-18T22:00:00+00:00,-1,9764.62,9686.23,0.008027962173643322,0.006227962173643322,gap=0.055602
WKND_FADE,2020-05-24,2020-05-24T22:00:00+00:00,2020-05-25T22:00:00+00:00,1,9054.21,8899.42,-0.0170959144972338,-0.0188959144972338,gap=-0.013410
WKND_FADE,2020-05-31,2020-05-31T22:00:00+00:00,2020-06-01T22:00:00+00:00,-1,9469.35,9653.0,-0.01939415060167793,-0.021194150601677928,gap=0.005134
WKND_FADE,2020-06-07,2020-06-07T22:00:00+00:00,2020-06-08T22:00:00+00:00,1,9706.84,9710.99,0.00042753357426295047,-0.0013724664257370495,gap=-0.000760
WKND_FADE,2020-06-14,2020-06-14T22:00:00+00:00,2020-06-15T22:00:00+00:00,1,9346.09,9434.23,0.00943068170753758,0.007630681707537581,gap=-0.012701
WKND_FADE,2020-06-21,2020-06-21T22:00:00+00:00,2020-06-22T22:00:00+00:00,-1,9333.7,9688.58,-0.03802136344643592,-0.03982136344643592,gap=0.001012
WKND_FADE,2020-06-28,2020-06-28T22:00:00+00:00,2020-06-29T22:00:00+00:00,1,9128.77,9210.46,0.008948631633834525,0.007148631633834526,gap=-0.007065
WKND_FADE,2020-07-05,2020-07-05T22:00:00+00:00,2020-07-06T22:00:00+00:00,1,9031.79,9272.11,0.026608236019659337,0.024808236019659338,gap=-0.006240
WKND_FADE,2020-07-12,2020-07-12T22:00:00+00:00,2020-07-13T22:00:00+00:00,-1,9260.62,9252.61,0.0008649528865237732,-0.0009350471134762267,gap=0.003086
WKND_FADE,2020-07-19,2020-07-19T22:00:00+00:00,2020-07-20T22:00:00+00:00,-1,9170.0,9167.47,0.0002758996728463581,-0.0015241003271536419,gap=0.001589
WKND_FADE,2020-07-26,2020-07-26T22:00:00+00:00,2020-07-27T22:00:00+00:00,-1,9879.98,11088.67,-0.12233729218075351,-0.1241372921807535,gap=0.027525
WKND_FADE,2020-08-02,2020-08-02T22:00:00+00:00,2020-08-03T22:00:00+00:00,1,11132.76,11190.74,0.005208052630255144,0.0034080526302551445,gap=-0.017115
WKND_FADE,2020-08-09,2020-08-09T22:00:00+00:00,2020-08-10T22:00:00+00:00,-1,11648.22,11834.35,-0.015979265501510298,-0.017779265501510298,gap=0.007592
WKND_FADE,2020-08-16,2020-08-16T22:00:00+00:00,2020-08-17T22:00:00+00:00,-1,11854.74,12315.55,-0.038871371282710454,-0.04067137128271046,gap=0.007881
WKND_FADE,2020-08-23,2020-08-23T22:00:00+00:00,2020-08-24T22:00:00+00:00,-1,11670.12,11755.11,-0.007282701463223962,-0.009082701463223961,gap=0.004699
WKND_FADE,2020-08-30,2020-08-30T22:00:00+00:00,2020-08-31T22:00:00+00:00,-1,11601.74,11632.61,-0.0026608077753855763,-0.004460807775385576,gap=0.009300
WKND_FADE,2020-09-06,2020-09-06T22:00:00+00:00,2020-09-07T22:00:00+00:00,1,10318.38,10157.21,-0.015619699991665348,-0.017419699991665347,gap=-0.025316
WKND_FADE,2020-09-13,2020-09-13T22:00:00+00:00,2020-09-14T22:00:00+00:00,1,10296.87,10717.35,0.04083571026923716,0.039035710269237155,gap=-0.002489
WKND_FADE,2020-09-20,2020-09-20T22:00:00+00:00,2020-09-21T22:00:00+00:00,1,10871.66,10504.0,-0.03381820255600343,-0.03561820255600343,gap=-0.001390
WKND_FADE,2020-09-27,2020-09-27T22:00:00+00:00,2020-09-28T22:00:00+00:00,-1,10716.84,10885.08,-0.015698657440066377,-0.017498657440066376,gap=0.000843
WKND_FADE,2020-10-04,2020-10-04T22:00:00+00:00,2020-10-05T22:00:00+00:00,-1,10645.01,10739.82,-0.008906520519943006,-0.010706520519943006,gap=0.009895
WKND_FADE,2020-10-11,2020-10-11T22:00:00+00:00,2020-10-12T22:00:00+00:00,-1,11328.22,11684.16,-0.03142064684478241,-0.03322064684478241,gap=0.026972
WKND_FADE,2020-10-18,2020-10-18T22:00:00+00:00,2020-10-19T22:00:00+00:00,-1,11454.35,11747.25,-0.025571071252406208,-0.027371071252406207,gap=0.012486
WKND_FADE,2020-10-25,2020-10-25T22:00:00+00:00,2020-10-26T22:00:00+00:00,-1,13023.94,13013.72,0.000784708774764109,-0.001015291225235891,gap=0.007358
WKND_FADE,2020-11-01,2020-11-01T22:00:00+00:00,2020-11-02T22:00:00+00:00,-1,13811.93,13605.0,0.014981975726781172,0.013181975726781172,gap=0.013650
WKND_FADE,2020-11-08,2020-11-08T22:00:00+00:00,2020-11-09T22:00:00+00:00,1,15327.05,15369.25,0.0027533021683885384,0.0009533021683885384,gap=-0.010154
WKND_FADE,2020-11-15,2020-11-15T22:00:00+00:00,2020-11-16T22:00:00+00:00,1,15848.67,16695.41,0.053426565131332815,0.05162656513133281,gap=-0.021804
WKND_FADE,2020-11-22,2020-11-22T22:00:00+00:00,2020-11-23T22:00:00+00:00,1,18567.05,18410.29,-0.008442913656181106,-0.010242913656181105,gap=-0.003023
WKND_FADE,2020-11-29,2020-11-29T22:00:00+00:00,2020-11-30T22:00:00+00:00,-1,18254.24,19379.86,-0.06166348201842409,-0.06346348201842408,gap=0.069500
WKND_FADE,2020-12-06,2020-12-06T22:00:00+00:00,2020-12-07T22:00:00+00:00,-1,19238.08,19075.45,0.008453546299838743,0.006653546299838744,gap=0.014532
WKND_FADE,2020-12-13,2020-12-13T22:00:00+00:00,2020-12-14T22:00:00+00:00,-1,19190.0,19197.82,-0.00040750390828558913,-0.002207503908285589,gap=0.067091
WKND_FADE,2020-12-20,2020-12-20T22:00:00+00:00,2020-12-21T22:00:00+00:00,-1,23376.94,23127.38,0.010675477628808494,0.008875477628808495,gap=0.027321
WKND_FADE,2020-12-27,2020-12-27T22:00:00+00:00,2020-12-28T22:00:00+00:00,-1,26404.45,26627.31,-0.008440243974027206,-0.010240243974027206,gap=0.079714
WKND_FADE,2021-01-03,2021-01-03T22:00:00+00:00,2021-01-04T22:00:00+00:00,-1,33559.06,31014.27,0.07583019309837635,0.07403019309837636,gap=0.149245
WKND_FADE,2021-01-10,2021-01-10T22:00:00+00:00,2021-01-11T22:00:00+00:00,1,38052.58,33962.22,-0.10749231720950325,-0.10929231720950325,gap=-0.025863
WKND_FADE,2021-01-17,2021-01-17T22:00:00+00:00,2021-01-18T22:00:00+00:00,-1,36542.97,36198.01,0.009439845748717146,0.007639845748717147,gap=0.026324
WKND_FADE,2021-01-24,2021-01-24T22:00:00+00:00,2021-01-25T22:00:00+00:00,1,31909.46,32715.53,0.025261160796829607,0.023461160796829608,gap=-0.047517
WKND_FADE,2021-01-31,2021-01-31T22:00:00+00:00,2021-02-01T22:00:00+00:00,1,32561.35,33661.79,0.033795896054678476,0.03199589605467847,gap=-0.058229
WKND_FADE,2021-02-07,2021-02-07T22:00:00+00:00,2021-02-08T22:00:00+00:00,-1,38530.37,44632.41,-0.15836961856322684,-0.16016961856322684,gap=0.020932
WKND_FADE,2021-02-14,2021-02-14T22:00:00+00:00,2021-02-15T22:00:00+00:00,-1,48822.67,48201.18,0.012729537323542539,0.01092953732354254,gap=0.026172
WKND_FADE,2021-02-21,2021-02-21T22:00:00+00:00,2021-02-22T22:00:00+00:00,-1,57293.52,54883.16,0.042070377243360046,0.040270377243360043,gap=0.035204
WKND_FADE,2021-02-28,2021-02-28T22:00:00+00:00,2021-03-01T22:00:00+00:00,1,45129.52,48784.46,0.0809877880376304,0.07918778803763041,gap=-0.024648
WKND_FADE,2021-03-07,2021-03-07T22:00:00+00:00,2021-03-08T22:00:00+00:00,-1,50086.11,51848.34,-0.035184006104686416,-0.03698400610468642,gap=0.018552
WKND_FADE,2021-03-14,2021-03-14T22:00:00+00:00,2021-03-15T22:00:00+00:00,-1,60081.55,56712.71,0.05607112333153863,0.05427112333153863,gap=0.059699
WKND_FADE,2021-03-21,2021-03-21T22:00:00+00:00,2021-03-22T22:00:00+00:00,1,58085.41,54566.77,-0.06057700203889427,-0.06237700203889427,gap=-0.004917
WKND_FADE,2021-03-28,2021-03-28T22:00:00+00:00,2021-03-29T22:00:00+00:00,-1,55140.01,57547.6,-0.04366321297366471,-0.045463212973664714,gap=0.021868
WKND_FADE,2021-04-04,2021-04-04T22:00:00+00:00,2021-04-05T22:00:00+00:00,1,58116.69,58664.04,0.009418120680995345,0.007618120680995346,gap=-0.009442
WKND_FADE,2021-04-11,2021-04-11T22:00:00+00:00,2021-04-12T22:00:00+00:00,-1,59610.72,59992.53,-0.0064050560033497295,-0.008205056003349729,gap=0.021928
WKND_FADE,2021-04-18,2021-04-18T22:00:00+00:00,2021-04-19T22:00:00+00:00,1,56300.01,56245.2,-0.0009735344629602238,-0.002773534462960224,gap=-0.090684
WKND_FADE,2021-04-25,2021-04-25T22:00:00+00:00,2021-04-26T22:00:00+00:00,1,47598.87,53363.53,0.12110917759182094,0.11930917759182094,gap=-0.057548
WKND_FADE,2021-05-02,2021-05-02T22:00:00+00:00,2021-05-03T22:00:00+00:00,1,56649.98,57110.24,0.008124627758032688,0.006324627758032688,gap=-0.001892
WKND_FADE,2021-05-09,2021-05-09T22:00:00+00:00,2021-05-10T22:00:00+00:00,-1,58025.88,55640.76,0.041104417546101724,0.03930441754610172,gap=0.007254
WKND_FADE,2021-05-16,2021-05-16T22:00:00+00:00,2021-05-17T22:00:00+00:00,1,45195.29,43514.55,-0.037188388436051545,-0.03898838843605155,gap=-0.080387
WKND_FADE,2021-05-23,2021-05-23T22:00:00+00:00,2021-05-24T22:00:00+00:00,1,34007.57,38467.42,0.13114286025140864,0.12934286025140865,gap=-0.034219
WKND_FADE,2021-05-30,2021-05-30T22:00:00+00:00,2021-05-31T22:00:00+00:00,-1,35939.61,36932.55,-0.02762801265790027,-0.02942801265790027,gap=0.020726
WKND_FADE,2021-06-06,2021-06-06T22:00:00+00:00,2021-06-07T22:00:00+00:00,1,35938.61,34113.66,-0.05077964896249454,-0.05257964896249454,gap=-0.029541
WKND_FADE,2021-06-13,2021-06-13T22:00:00+00:00,2021-06-14T22:00:00+00:00,-1,38899.52,40270.0,-0.035231283059534046,-0.03703128305953405,gap=0.047277
WKND_FADE,2021-06-20,2021-06-20T22:00:00+00:00,2021-06-21T22:00:00+00:00,-1,35542.52,31532.15,0.11283302365729819,0.1110330236572982,gap=0.001255
WKND_FADE,2021-06-27,2021-06-27T22:00:00+00:00,2021-06-28T22:00:00+00:00,-1,32860.66,34644.87,-0.054296231420793095,-0.0560962314207931,gap=0.020517
WKND_FADE,2021-07-04,2021-07-04T22:00:00+00:00,2021-07-05T22:00:00+00:00,-1,35903.79,34148.98,0.04887534157257489,0.04707534157257489,gap=0.083619
WKND_FADE,2021-07-11,2021-07-11T22:00:00+00:00,2021-07-12T22:00:00+00:00,-1,34490.31,32867.95,0.047038139117914546,0.04523813911791454,gap=0.028701
WKND_FADE,2021-07-18,2021-07-18T22:00:00+00:00,2021-07-19T22:00:00+00:00,1,31814.5,30722.23,-0.034332458470194394,-0.0361324584701944,gap=-0.000172
WKND_FADE,2021-07-25,2021-07-25T22:00:00+00:00,2021-07-26T22:00:00+00:00,-1,34551.0,37119.09,-0.07432751584614028,-0.07612751584614028,gap=0.063696
WKND_FADE,2021-08-01,2021-08-01T22:00:00+00:00,2021-08-02T22:00:00+00:00,-1,41068.21,39202.02,0.04544123057713012,0.04364123057713012,gap=0.009827
WKND_FADE,2021-08-08,2021-08-08T22:00:00+00:00,2021-08-09T22:00:00+00:00,-1,44229.2,45716.06,-0.033617157895688754,-0.03541715789568876,gap=0.035744
WKND_FADE,2021-08-15,2021-08-15T22:00:00+00:00,2021-08-16T22:00:00+00:00,1,46837.57,46049.98,-0.016815347166814987,-0.018615347166814986,gap=-0.015700
WKND_FADE,2021-08-22,2021-08-22T22:00:00+00:00,2021-08-23T22:00:00+00:00,-1,48676.1,49559.99,-0.01815860350356746,-0.01995860350356746,gap=0.000722
WKND_FADE,2021-08-29,2021-08-29T22:00:00+00:00,2021-08-30T22:00:00+00:00,1,48891.95,48391.73,-0.010231132118886488,-0.012031132118886487,gap=-0.000067
WKND_FADE,2021-09-05,2021-09-05T22:00:00+00:00,2021-09-06T22:00:00+00:00,-1,51699.99,52098.99,-0.007717603040155341,-0.00951760304015534,gap=0.031289
WKND_FADE,2021-09-12,2021-09-12T22:00:00+00:00,2021-09-13T22:00:00+00:00,-1,45287.4,45100.88,0.004118584860248187,0.0023185848602481868,gap=0.004894
WKND_FADE,2021-09-19,2021-09-19T22:00:00+00:00,2021-09-20T22:00:00+00:00,-1,47457.0,43516.87,0.0830252649767157,0.0812252649767157,gap=0.010348
WKND_FADE,2021-09-26,2021-09-26T22:00:00+00:00,2021-09-27T22:00:00+00:00,-1,43563.9,43070.3,0.011330482348917315,0.009530482348917315,gap=0.014659
WKND_FADE,2021-10-03,2021-10-03T22:00:00+00:00,2021-10-04T22:00:00+00:00,1,47758.2,48931.04,0.024557876971912806,0.022757876971912807,gap=-0.006908
WKND_FADE,2021-10-10,2021-10-10T22:00:00+00:00,2021-10-11T22:00:00+00:00,-1,54801.07,57156.54,-0.042982189946291216,-0.04478218994629122,gap=0.014803
WKND_FADE,2021-10-17,2021-10-17T22:00:00+00:00,2021-10-18T22:00:00+00:00,1,60623.95,61794.9,0.01931497370263746,0.017514973702637462,gap=-0.030910
WKND_FADE,2021-10-24,2021-10-24T22:00:00+00:00,2021-10-25T22:00:00+00:00,-1,60977.22,62827.02,-0.03033591888905396,-0.03213591888905396,gap=0.004046
WKND_FADE,2021-10-31,2021-10-31T22:00:00+00:00,2021-11-01T22:00:00+00:00,1,61444.34,60729.92,-0.011627108371576544,-0.013427108371576544,gap=-0.014802
WKND_FADE,2021-11-07,2021-11-07T22:00:00+00:00,2021-11-08T22:00:00+00:00,-1,62834.62,66121.62,-0.052311926132440956,-0.05411192613244096,gap=0.031255
WKND_FADE,2021-11-14,2021-11-14T22:00:00+00:00,2021-11-15T22:00:00+00:00,-1,64308.58,63880.41,0.00665805402638342,0.00485805402638342,gap=0.002950
WKND_FADE,2021-11-21,2021-11-21T22:00:00+00:00,2021-11-22T22:00:00+00:00,-1,59472.1,56240.01,0.054346323738357905,0.0525463237383579,gap=0.029501
WKND_FADE,2021-11-28,2021-11-28T22:00:00+00:00,2021-11-29T22:00:00+00:00,-1,56273.23,58247.17,-0.03507778032289943,-0.036877780322899435,gap=0.032239
WKND_FADE,2021-12-05,2021-12-05T22:00:00+00:00,2021-12-06T22:00:00+00:00,1,49158.84,50059.22,0.01831572917505797,0.01651572917505797,gap=-0.080352
WKND_FADE,2021-12-12,2021-12-12T22:00:00+00:00,2021-12-13T22:00:00+00:00,-1,49950.05,46791.74,0.06322936613677077,0.06142936613677077,gap=0.031372
WKND_FADE,2021-12-19,2021-12-19T22:00:00+00:00,2021-12-20T22:00:00+00:00,-1,46730.36,46962.64,-0.004970644351980136,-0.006770644351980135,gap=0.011832
WKND_FADE,2021-12-26,2021-12-26T22:00:00+00:00,2021-12-27T22:00:00+00:00,1,50776.16,50975.6,0.003927827547415941,0.002127827547415941,gap=-0.006516
WKND_FADE,2022-01-02,2022-01-02T22:00:00+00:00,2022-01-03T22:00:00+00:00,-1,47017.98,45979.01,0.022097291291544252,0.020297291291544253,gap=0.024655
WKND_FADE,2022-01-09,2022-01-09T22:00:00+00:00,2022-01-10T22:00:00+00:00,-1,42300.01,41714.14,0.013850351335614408,0.012050351335614409,gap=0.009012
WKND_FADE,2022-01-16,2022-01-16T22:00:00+00:00,2022-01-17T22:00:00+00:00,1,42951.02,41724.19,-0.028563466013146965,-0.030363466013146965,gap=-0.003478
WKND_FADE,2022-01-23,2022-01-23T22:00:00+00:00,2022-01-24T22:00:00+00:00,1,35346.15,36807.92,0.041355847808035584,0.03955584780803558,gap=-0.078342
WKND_FADE,2022-01-30,2022-01-30T22:00:00+00:00,2022-01-31T22:00:00+00:00,1,37729.0,38410.09,0.01805216146730615,0.01625216146730615,gap=-0.000768
WKND_FADE,2022-02-06,2022-02-06T22:00:00+00:00,2022-02-07T22:00:00+00:00,-1,41649.98,44085.23,-0.05846941583165233,-0.06026941583165233,gap=0.026165
WKND_FADE,2022-02-13,2022-02-13T22:00:00+00:00,2022-02-14T22:00:00+00:00,1,42200.21,42234.51,0.0008127921638305668,-0.000987207836169433,gap=-0.003270
WKND_FADE,2022-02-20,2022-02-20T22:00:00+00:00,2022-02-21T22:00:00+00:00,1,38240.08,37058.51,-0.030898732429430087,-0.03269873242943009,gap=-0.044614
WKND_FADE,2022-02-27,2022-02-27T22:00:00+00:00,2022-02-28T22:00:00+00:00,1,37417.75,41645.0,0.11297445730969935,0.11117445730969935,gap=-0.043246
WKND_FADE,2022-03-06,2022-03-06T22:00:00+00:00,2022-03-07T22:00:00+00:00,1,39020.12,37836.35,-0.03033742592283173,-0.03213742592283173,gap=-0.011382
WKND_FADE,2022-03-13,2022-03-13T22:00:00+00:00,2022-03-14T22:00:00+00:00,-1,38740.99,38729.97,0.00028445323673964573,-0.0015155467632603542,gap=0.009803
WKND_FADE,2022-03-20,2022-03-20T22:00:00+00:00,2022-03-21T22:00:00+00:00,1,41358.83,41305.53,-0.0012887211751396732,-0.003088721175139673,gap=-0.008657
WKND_FADE,2022-03-27,2022-03-27T22:00:00+00:00,2022-03-28T22:00:00+00:00,-1,46552.07,47629.21,-0.02313839105328719,-0.024938391053287188,gap=0.044928
WKND_FADE,2022-04-03,2022-04-03T22:00:00+00:00,2022-04-04T22:00:00+00:00,-1,46980.0,46449.07,0.011301191996594295,0.009501191996594296,gap=0.018087
WKND_FADE,2022-04-10,2022-04-10T22:00:00+00:00,2022-04-11T22:00:00+00:00,1,42706.71,39395.29,-0.07753863502948366,-0.07933863502948366,gap=-0.002151
WKND_FADE,2022-04-17,2022-04-17T22:00:00+00:00,2022-04-18T22:00:00+00:00,1,40208.15,40801.29,0.014751735655582188,0.012951735655582188,gap=-0.004667
WKND_FADE,2022-04-24,2022-04-24T22:00:00+00:00,2022-04-25T22:00:00+00:00,-1,39633.37,40227.57,-0.014992416743769166,-0.016792416743769165,gap=0.000248
WKND_FADE,2022-05-01,2022-05-01T22:00:00+00:00,2022-05-02T22:00:00+00:00,1,38342.63,38639.67,0.007746990751547278,0.0059469907515472785,gap=-0.005750
WKND_FADE,2022-05-08,2022-05-08T22:00:00+00:00,2022-05-09T22:00:00+00:00,1,34460.7,30835.15,-0.10520825171862425,-0.10700825171862424,gap=-0.044948
WKND_FADE,2022-05-15,2022-05-15T22:00:00+00:00,2022-05-16T22:00:00+00:00,-1,31075.87,30170.01,0.029149948175224094,0.027349948175224095,gap=0.042881
WKND_FADE,2022-05-22,2022-05-22T22:00:00+00:00,2022-05-23T22:00:00+00:00,-1,30017.7,29346.33,0.022365804175536352,0.020565804175536353,gap=0.030053
WKND_FADE,2022-05-29,2022-05-29T22:00:00+00:00,2022-05-30T22:00:00+00:00,-1,29235.64,31807.99,-0.0879867859913448,-0.08978678599134479,gap=0.016684
WKND_FADE,2022-06-05,2022-06-05T22:00:00+00:00,2022-06-06T22:00:00+00:00,-1,29965.23,31488.86,-0.05084659787360213,-0.05264659787360213,gap=0.010208
WKND_FADE,2022-06-12,2022-06-12T22:00:00+00:00,2022-06-13T22:00:00+00:00,1,27369.35,23061.44,-0.15739906135878268,-0.15919906135878267,gap=-0.062822
WKND_FADE,2022-06-19,2022-06-19T22:00:00+00:00,2022-06-20T22:00:00+00:00,1,20395.63,20418.44,0.0011183768287617024,-0.0006816231712382975,gap=-0.012445
WKND_FADE,2022-06-26,2022-06-26T22:00:00+00:00,2022-06-27T22:00:00+00:00,-1,21381.86,20803.25,0.027060788911722367,0.025260788911722367,gap=0.008559
WKND_FADE,2022-07-03,2022-07-03T22:00:00+00:00,2022-07-04T22:00:00+00:00,1,19300.92,19958.76,0.03408334939474389,0.032283349394743886,gap=-0.006734
WKND_FADE,2022-07-10,2022-07-10T22:00:00+00:00,2022-07-11T22:00:00+00:00,1,21035.22,20239.42,-0.037831788780911424,-0.03963178878091143,gap=-0.037528
WKND_FADE,2022-07-17,2022-07-17T22:00:00+00:00,2022-07-18T22:00:00+00:00,-1,21018.99,21660.9,-0.03053952639969859,-0.032339526399698594,gap=0.003944
WKND_FADE,2022-07-24,2022-07-24T22:00:00+00:00,2022-07-25T22:00:00+00:00,-1,22806.47,22022.79,0.034362178802769594,0.03256217880276959,gap=0.008986
WKND_FADE,2022-07-31,2022-07-31T22:00:00+00:00,2022-08-01T22:00:00+00:00,1,23591.06,23019.09,-0.02424520136017627,-0.02604520136017627,gap=-0.014627
WKND_FADE,2022-08-07,2022-08-07T22:00:00+00:00,2022-08-08T22:00:00+00:00,-1,23311.34,23850.33,-0.02312136496657846,-0.02492136496657846,gap=0.014361
WKND_FADE,2022-08-14,2022-08-14T22:00:00+00:00,2022-08-15T22:00:00+00:00,-1,24344.88,24027.43,0.013039702804039321,0.011239702804039322,gap=0.004940
WKND_FADE,2022-08-21,2022-08-21T22:00:00+00:00,2022-08-22T22:00:00+00:00,-1,21535.4,21101.67,0.02014032708935065,0.018340327089350652,gap=0.012299
WKND_FADE,2022-08-28,2022-08-28T22:00:00+00:00,2022-08-29T22:00:00+00:00,1,19964.82,20203.57,0.011958535063176123,0.010158535063176124,gap=-0.033076
WKND_FADE,2022-09-04,2022-09-04T22:00:00+00:00,2022-09-05T22:00:00+00:00,1,19860.66,19750.01,-0.0055713153540718485,-0.007371315354071848,gap=-0.005210
WKND_FADE,2022-09-11,2022-09-11T22:00:00+00:00,2022-09-12T22:00:00+00:00,-1,21511.51,22337.28,-0.03838735635015866,-0.040187356350158666,gap=0.010228
WKND_FADE,2022-09-18,2022-09-18T22:00:00+00:00,2022-09-19T22:00:00+00:00,1,19463.67,19516.67,0.0027230219172438286,0.0009230219172438286,gap=-0.014811
WKND_FADE,2022-09-25,2022-09-25T22:00:00+00:00,2022-09-26T22:00:00+00:00,1,18743.1,19096.63,0.018861874503150577,0.017061874503150578,gap=-0.005854
WKND_FADE,2022-10-02,2022-10-02T22:00:00+00:00,2022-10-03T22:00:00+00:00,1,19196.55,19555.17,0.018681481828765945,0.016881481828765945,gap=-0.011726
WKND_FADE,2022-10-09,2022-10-09T22:00:00+00:00,2022-10-10T22:00:00+00:00,1,19478.17,19244.98,-0.0119718638865971,-0.0137718638865971,gap=-0.003613
WKND_FADE,2022-10-16,2022-10-16T22:00:00+00:00,2022-10-17T22:00:00+00:00,1,19148.25,19514.57,0.019130729962268056,0.017330729962268056,gap=-0.001365
WKND_FADE,2022-10-23,2022-10-23T22:00:00+00:00,2022-10-24T22:00:00+00:00,-1,19538.12,19366.42,0.008787948891705089,0.006987948891705089,gap=0.018787
WKND_FADE,2022-10-30,2022-10-30T22:00:00+00:00,2022-10-31T22:00:00+00:00,-1,20688.83,20407.46,0.013600092417019316,0.011800092417019317,gap=0.002818
WKND_FADE,2022-11-06,2022-11-06T22:00:00+00:00,2022-11-07T22:00:00+00:00,1,21126.89,20681.97,-0.021059417642634526,-0.022859417642634525,gap=-0.000178
WKND_FADE,2022-11-13,2022-11-13T22:00:00+00:00,2022-11-14T22:00:00+00:00,1,16391.66,16407.87,0.0009889175348927193,-0.0008110824651072807,gap=-0.014133
