,realized,cycles,unrealized,equity,ret
2022-04-15,0.0032849516522061896,46,-0.006817235721912576,-3.8954898553116957,0.013830047390139821
2022-04-16,0.0012818480697152457,18,-0.009125492015860449,-3.8965162635359283,-0.0010264082242326111
2022-04-17,0.002288932351965921,32,-0.02142920881445735,-3.906531047982559,-0.010014784446630731
2022-04-18,-0.03143632466687863,79,-0.0008468344204309375,-3.9173849982554114,-0.010853950272852408
2022-04-19,0.003876600916364287,56,-0.00014095005128197962,-3.9128025129698982,0.004582485285513194
2022-04-20,0.00315766329451802,46,-0.0005393904621956416,-3.910043290086294,0.0027592228836041954
2022-04-21,-0.02318389805214163,66,-0.001471704830093529,-3.934159502506333,-0.02411621242003914
2022-04-22,0.004175520999405068,59,-0.009609424190289487,-3.938121700867124,-0.003962198360790925
2022-04-23,7.198160816000013e-05,1,-0.013587766484820966,-3.942028061553496,-0.003906360686372068
2022-04-24,-0.02041763914956565,15,-0.001018371398528665,-3.9498763056167694,-0.007848244063273224
2022-04-25,0.00791656078244182,113,-0.0002890753449055316,-3.9412304487807046,0.00864585683606478
2022-04-26,-0.01281505659078395,91,-0.006982948814455684,-3.9607393788410388,-0.019508930060334162
2022-04-27,0.00940131271544766,134,-0.0002551120577523433,-3.944610229368888,0.01612914947215094
2022-04-28,0.005494324600221239,80,0.0,-3.9388607927109143,0.005749436657973561
2022-04-29,0.006717960263521929,96,-0.010499927555405183,-3.9426427600027973,-0.0037819672918830705
2022-04-30,0.002563926114794083,36,-0.03217756816529944,-3.9617564744978977,-0.019113714495100353
2022-05-01,0.002786623855825115,39,-0.012992218631701776,-3.9397845011084747,0.021971973389423027
2022-05-02,0.00884335147637691,125,-0.011158298432483059,-3.929107229432879,0.010677271675595623
2022-05-03,0.002213045621246916,31,-0.029061789596842417,-3.9447976749759914,-0.015690445543112386
2022-05-04,0.006914501077884277,99,-2.2697042204126775e-06,-3.9088236540054853,0.03597402097050617
2022-05-05,-0.06591333400074295,112,0.0,-3.974734718302008,-0.0659110642965226
2022-05-06,0.0102470647492838,148,-0.0019611946529833105,-3.966448848205707,0.008285870096300663
2022-05-07,0.003884885452039748,55,-0.009552030045511032,-3.9701547981461953,-0.003705949940488118
2022-05-08,-0.04686308522016712,63,-0.0051403036673674345,-4.012606156988219,-0.042451358842023446
2022-05-09,-0.03940014034570778,290,-0.027792379418328107,-4.074658373084887,-0.06205221609666811
2022-05-10,-0.023203590733088017,306,-0.007844169890798475,-4.077913754290446,-0.003255381205558905
2022-05-11,-0.07649308265288554,513,-0.0007332149774110851,-4.147295882029944,-0.06938212773949815
2022-05-12,-0.01175256936629989,593,-0.00309823923311437,-4.161413475651948,-0.01411759362200371
2022-05-13,-0.019856065475953394,286,-0.0005601021475320791,-4.178731404042319,-0.01731792839037105
2022-05-14,0.012523849413449823,180,0.0,-4.165647452481337,0.013083951560981966
2022-05-15,0.008761874720737337,126,0.0,-4.156885577760599,0.008761874720737417
2022-05-16,0.0067528117704108905,95,-0.017193257550346883,-4.167326023540536,-0.010440445779936525
2022-05-17,0.010007525612119168,142,-0.0043543354088863215,-4.144479575786956,0.02284644775357947
2022-05-18,-0.034503618666478705,115,-0.00845145810186951,-4.183080317146418,-0.038600741359461566
2022-05-19,0.010642524709706261,152,-0.0006004950487920116,-4.164586829383634,0.018493487762784255
2022-05-20,-0.011726816510092577,127,-0.0006780397473623167,-4.176391190592297,-0.011804361208663572
2022-05-21,0.003954015312012544,57,-0.0006269297249358347,-4.172386065257858,0.004005125334439086
2022-05-22,0.00144969723687617,21,-0.000655253121239769,-4.170964691417286,0.001421373840572393
2022-05-23,-0.01577898308686528,112,-0.002204270936420383,-4.188292692319332,-0.017328000902046448
2022-05-24,0.007532768676986337,108,-0.00024205518643679393,-4.178797707892362,0.009494984426970277
2022-05-25,0.0049894220372270065,73,-0.0008837353057619964,-4.1744499659744605,0.004347741917901438
2022-05-26,0.010089496142790635,145,-0.004368275287729346,-4.167845009813637,0.006604956160823683
2022-05-27,0.00834926271798118,118,-0.01793923044185084,-4.173066702249777,-0.005221692436140124
2022-05-28,0.0029874376264182687,42,-0.0074143067674989575,-4.159554340949008,0.013512361300769271
2022-05-29,0.0023749373345086297,34,-0.001485273393994007,-4.151250370240994,0.008303970708013253
2022-05-30,0.007769004613209873,112,-0.0020410602110728293,-4.144037152444863,0.007213217796131488
2022-05-31,0.006702559298105262,96,-0.003500467953943015,-4.138794000889628,0.005243151555235137
