,realized,cycles,unrealized,equity,ret
2022-03-30,0.0009385400307432601,67,-0.0021606020110718615,-10.015886349892964,-0.00085873188208474
2022-03-31,0.0007889323900356969,52,-0.021570614923494123,-10.034507430415351,-0.018621080522386535
2022-04-01,-0.03653119442714066,83,-0.00107188824598996,-10.050539898164988,-0.01603246774963729
2022-04-02,0.0011627013679589894,75,-0.010789811137537027,-10.059095119688577,-0.00855522152358823
2022-04-03,0.0010408415618261449,68,-0.005825854082103793,-10.053090321071318,0.0060047986172584444
2022-04-04,0.0012281880156485012,77,-0.004303843209204948,-10.05034012218277,0.0027501988885472173
2022-04-05,0.0009301877374779306,59,-0.020636209244934194,-10.065742300481022,-0.015402178298250746
2022-04-06,-0.040339952368872,108,-0.026555401972062933,-10.112001445577022,-0.046259145096000154
2022-04-07,0.0002867900648808672,17,-0.02053388225892937,-10.105693135799008,0.0063083097780136654
2022-04-08,-0.03916430907899973,52,-0.008230493361078244,-10.132554055980156,-0.026860920181148273
2022-04-09,0.0005411671012569219,35,-0.0024175324144003942,-10.126199927932221,0.006354128047934893
2022-04-10,0.0006796006668631541,46,-0.008505884707068954,-10.131608679558028,-0.005408751625806119
2022-04-11,-0.03421680663870454,73,-0.015206942855729757,-10.172526544345393,-0.04091786478736559
2022-04-12,0.0006603108340559297,40,-0.008571161109706855,-10.165230451765314,0.007296092580078906
2022-04-13,0.001091472758437915,72,-0.0015394114402958337,-10.157107229337466,0.00812322242784802
2022-04-14,0.0005226961108945078,35,-0.017362331459846236,-10.172407453246121,-0.015300223908655042
2022-04-15,0.0007526384661602669,46,-0.006817235721912576,-10.161109719042027,0.011297734204093857
2022-04-16,0.0002909448726374868,18,-0.009125492015860449,-10.163127030463338,-0.0020173114213104526
2022-04-17,0.0005273211169253318,32,-0.02142920881445735,-10.17490342614501,-0.011776395681671659
2022-04-18,-0.03578521655295451,79,-0.0008468344204309375,-10.190106268303937,-0.015202842158927865
2022-04-19,0.0007938522361242413,56,-0.00014095005128197962,-10.188606531698664,0.0014997366052735828
2022-04-20,0.0006254201310733479,46,-0.0005393904621956416,-10.188379551978505,0.0002269797201588375
