asset,direction,entry_ts,entry_iso,entry_date,exit_ts,exit_iso,exit_type,hold_hours,cdo,cdo_ts,up_exc_pct,dn_exc_pct,entry_price,exit_price,stop_price,target_price,move_pct,R,first_bar_of_day,same_bar_stop_target
ETH,LONG,1669770000,2022-11-30T01:00:00Z,2022-11-30,1669800360,2022-11-30T09:26:00Z,stop,8.433333333333334,1216.49,1669766400,5.506004981545276,0.3279928318358549,1274.77,1262.0222999999999,1262.0222999999999,1300.2654,-1.000000000000012,-1.180000000000012,True,False
BTC,LONG,1669770000,2022-11-30T01:00:00Z,2022-11-30,1669849080,2022-11-30T22:58:00Z,target,21.966666666666665,16442.91,1669766400,2.7743872587029816,0.08885288552938908,16845.72,17182.634400000003,16677.2628,17182.634400000003,2.0000000000000018,1.8200000000000018,True,False
ETH,LONG,1670256000,2022-12-05T16:00:00Z,2022-12-05,1670260020,2022-12-05T17:07:00Z,stop,1.1166666666666667,1279.4,1670198400,2.0095357198686825,1.5796467093950328,1266.59,1253.9241,1253.9241,1291.9217999999998,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1670594400,2022-12-09T14:00:00Z,2022-12-09,1670634000,2022-12-10T01:00:00Z,tif,11.0,1280.18,1670544000,1.2857566904654005,2.357480979237303,1275.03,1264.3,1287.7803,1249.5294,0.848690975243227,0.6686909752432271,False,False
ETH,LONG,1671044400,2022-12-14T19:00:00Z,2022-12-14,1671044400,2022-12-14T19:00:00Z,stop,0.0,1320.69,1670976000,2.4252474085515896,0.5368405909032536,1332.73,1319.4027,1319.4027,1359.3846,-0.9999999999999898,-1.1799999999999897,False,False
BTC,LONG,1671048000,2022-12-14T20:00:00Z,2022-12-14,1671066000,2022-12-15T01:00:00Z,tif,5.0,17775.82,1670976000,3.4436104776038423,0.3724160123133591,17792.9,17792.15,17614.971,18148.758,-0.004215164475718236,-0.18421516447571823,False,False
ETH,SHORT,1671069600,2022-12-15T02:00:00Z,2022-12-15,1671140700,2022-12-15T21:45:00Z,target,19.75,1307.45,1671062400,0.28222876591839086,2.013843741634491,1286.01,1260.2898,1298.8701,1260.2898,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1671742800,2022-12-22T21:00:00Z,2022-12-22,1671757200,2022-12-23T01:00:00Z,tif,4.0,1213.78,1671667200,1.994595396200305,2.5737777851010946,1217.37,1215.27,1229.5437,1193.0225999999998,0.17280110592707842,-0.007198894072921569,False,False
ETH,SHORT,1672005600,2022-12-25T22:00:00Z,2022-12-25,1672016400,2022-12-26T01:00:00Z,tif,3.0,1220.42,1671926400,0.3752806410907583,2.2320184854394354,1218.74,1218.39,1230.9274,1194.3652,0.028726434064618722,-0.15127356593538127,False,False
ETH,LONG,1673485200,2023-01-12T01:00:00Z,2023-01-12,1673487120,2023-01-12T01:32:00Z,stop,0.5333333333333333,1389.4,1673481600,2.113862098747643,0.24470994673960744,1415.23,1401.0777,1401.0777,1443.5346,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1673532000,2023-01-12T14:00:00Z,2023-01-12,1673533920,2023-01-12T14:32:00Z,stop,0.5333333333333333,17943.26,1673481600,2.4658283946172643,0.2853996430971839,18284.91,18102.0609,18102.0609,18650.6082,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1673658000,2023-01-14T01:00:00Z,2023-01-14,1673687820,2023-01-14T09:17:00Z,stop,8.283333333333333,19930.01,1673654400,6.663268106739539,0.21053677343864097,20891.67,20682.753299999997,20682.753299999997,21309.503399999998,-1.000000000000012,-1.180000000000012,True,False
ETH,LONG,1673658000,2023-01-14T01:00:00Z,2023-01-14,1673688000,2023-01-14T09:20:00Z,stop,8.333333333333334,1451.21,1673654400,10.251445345608158,0.14263959041075358,1540.62,1525.2137999999998,1525.2137999999998,1571.4324,-1.000000000000012,-1.180000000000012,True,False
ETH,SHORT,1673744400,2023-01-15T01:00:00Z,2023-01-15,1673795400,2023-01-15T15:10:00Z,stop,14.166666666666666,1549.91,1673740800,0.14904091205294456,2.1801265879954457,1527.99,1543.2699,1543.2699,1497.4302,-0.990099009900991,-1.170099009900991,True,False
BTC,LONG,1673859600,2023-01-16T09:00:00Z,2023-01-16,1673889900,2023-01-16T17:25:00Z,target,8.416666666666666,20872.99,1673827200,2.7145128704608057,0.9916643470820552,20747.7,21162.654000000002,20540.223,21162.654000000002,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1673859600,2023-01-16T09:00:00Z,2023-01-16,1673882040,2023-01-16T15:14:00Z,stop,6.233333333333333,1552.52,1673827200,2.0650297580707466,1.888542498647361,1537.45,1522.0755,1522.0755,1568.199,-1.000000000000012,-1.180000000000012,False,False
ETH,SHORT,1673931600,2023-01-17T05:00:00Z,2023-01-17,1673964420,2023-01-17T14:07:00Z,stop,9.116666666666667,1576.94,1673913600,0.35892297741193513,2.2695853995713167,1567.73,1583.4073,1583.4073,1536.3754,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1673967600,2023-01-17T15:00:00Z,2023-01-17,1673970180,2023-01-17T15:43:00Z,stop,0.7166666666666667,21185.65,1673913600,2.179777349290668,1.6253454578924909,21281.66,21068.843399999998,21068.843399999998,21707.2932,-1.000000000000012,-1.180000000000012,False,False
BTC,LONG,1674057600,2023-01-18T16:00:00Z,2023-01-18,1674058020,2023-01-18T16:07:00Z,stop,0.11666666666666667,21132.29,1674000000,2.449852808190678,1.3736798046969922,21042.73,20832.3027,20832.3027,21463.5846,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1674057600,2023-01-18T16:00:00Z,2023-01-18,1674058320,2023-01-18T16:12:00Z,stop,0.2,1565.56,1674000000,2.838600884028719,2.078489486190238,1549.75,1534.2525,1534.2525,1580.7450000000001,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1674298800,2023-01-21T11:00:00Z,2023-01-21,1674305760,2023-01-21T12:56:00Z,stop,1.9333333333333333,1658.53,1674259200,1.249902021669791,2.5516571904035446,1641.25,1657.6625,1657.6625,1608.425,-0.9900990099009799,-1.1700990099009798,False,False
BTC,LONG,1674298800,2023-01-21T11:00:00Z,2023-01-21,1674315000,2023-01-21T15:30:00Z,target,4.5,22666.0,1674259200,2.9549545574869773,1.0765022500661803,22777.52,23233.0704,22549.7448,23233.0704,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1674421200,2023-01-22T21:00:00Z,2023-01-22,1674435600,2023-01-23T01:00:00Z,tif,4.0,1626.65,1674345600,2.2893677189315564,1.3924322995112703,1614.08,1635.74,1597.9391999999998,1646.3616,1.3419409199048493,1.1619409199048494,False,False
BTC,SHORT,1674432000,2023-01-23T00:00:00Z,2023-01-23,1674435600,2023-01-23T01:00:00Z,tif,1.0,22783.35,1674345600,1.2963852989134717,2.154994765914575,22707.88,22745.28,22934.9588,22253.722400000002,-0.1644297190450006,-0.3444297190450006,False,False
ETH,SHORT,1674486000,2023-01-23T15:00:00Z,2023-01-23,1674486180,2023-01-23T15:03:00Z,stop,0.05,1627.43,1674432000,1.269486245184126,2.5893586820938563,1599.13,1615.1213,1615.1213,1567.1474,-0.9900990099009799,-1.1700990099009798,False,False
BTC,LONG,1674504000,2023-01-23T20:00:00Z,2023-01-23,1674522000,2023-01-24T01:00:00Z,tif,5.0,22706.02,1674432000,2.0874640293631286,0.9073364684784035,22792.47,22986.44,22564.5453,23248.3194,0.8510266767927988,0.6710266767927988,False,False
ETH,SHORT,1674630000,2023-01-25T07:00:00Z,2023-01-25,1674676920,2023-01-25T20:02:00Z,stop,13.033333333333333,1555.97,1674604800,0.06812470677455273,2.4402784115375,1555.16,1570.7116,1570.7116,1524.0568,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1674766800,2023-01-26T21:00:00Z,2023-01-26,1674781200,2023-01-27T01:00:00Z,tif,4.0,1611.95,1674691200,1.2959459040292831,2.141505629827223,1608.88,1588.87,1624.9688,1576.7024000000001,1.2593856010875815,1.0793856010875815,False,False
BTC,SHORT,1674799200,2023-01-27T06:00:00Z,2023-01-27,1674849240,2023-01-27T19:54:00Z,stop,13.9,23009.65,1674777600,0.3926613399160672,2.063351680707881,23034.92,23265.2692,23265.2692,22574.221599999997,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1674842400,2023-01-27T18:00:00Z,2023-01-27,1674867600,2023-01-28T01:00:00Z,tif,7.0,1601.08,1674777600,0.6689234766532604,3.031703600069946,1605.49,1604.24,1621.5449,1573.3802,0.07791851593277332,-0.10208148406722667,False,False
ETH,LONG,1675202400,2023-01-31T22:00:00Z,2023-01-31,1675213200,2023-02-01T01:00:00Z,tif,3.0,1566.21,1675123200,2.488172084203266,0.292425664502205,1577.55,1583.34,1561.7745,1609.1009999999999,0.36702481696300193,0.18702481696300194,False,False
ETH,LONG,1675281600,2023-02-01T20:00:00Z,2023-02-01,1675297380,2023-02-02T00:23:00Z,target,4.383333333333334,1585.32,1675209600,2.6329069210001776,1.9011934499028493,1617.48,1649.8296,1601.3052,1649.8296,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1675299600,2023-02-02T01:00:00Z,2023-02-02,1675301880,2023-02-02T01:38:00Z,stop,0.6333333333333333,23731.41,1675296000,2.206316438846234,0.17441020150087416,24189.85,23947.9515,23947.9515,24673.646999999997,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1675299600,2023-02-02T01:00:00Z,2023-02-02,1675301880,2023-02-02T01:38:00Z,stop,0.6333333333333333,1641.67,1675296000,3.3325820658232086,0.1431469174681954,1692.5,1675.575,1675.575,1726.3500000000001,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1675458000,2023-02-03T21:00:00Z,2023-02-03,1675472400,2023-02-04T01:00:00Z,tif,4.0,1643.12,1675382400,2.0010711329665476,1.0461804372169925,1655.74,1662.03,1639.1826,1688.8548,0.3798905625279403,0.1998905625279403,False,False
BTC,LONG,1675796400,2023-02-07T19:00:00Z,2023-02-07,1675818000,2023-02-08T01:00:00Z,tif,6.0,22762.52,1675728000,2.5820076160284477,0.07354194526792979,22932.28,23326.4,22702.957199999997,23390.9256,1.7186254484944374,1.5386254484944375,False,False
ETH,SHORT,1675954800,2023-02-09T15:00:00Z,2023-02-09,1675970640,2023-02-09T19:24:00Z,target,4.4,1650.42,1675900800,0.34839616582444943,2.521782334193723,1637.59,1604.8382,1653.9659,1604.8382,2.0408163265306145,1.8608163265306146,False,False
ETH,SHORT,1676044800,2023-02-10T16:00:00Z,2023-02-10,1676057640,2023-02-10T19:34:00Z,stop,3.566666666666667,1545.35,1675987200,0.6251011097809567,2.5463487235901194,1522.36,1537.5836,1537.5836,1491.9127999999998,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1676386800,2023-02-14T15:00:00Z,2023-02-14,1676389020,2023-02-14T15:37:00Z,stop,0.6166666666666667,21774.63,1676332800,2.2290619863575056,1.1107421802345252,22247.39,22024.9161,22024.9161,22692.3378,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1676386800,2023-02-14T15:00:00Z,2023-02-14,1676389200,2023-02-14T15:40:00Z,stop,0.6666666666666666,1505.25,1676332800,3.9023418036870927,1.5007473841554542,1554.76,1539.2124,1539.2124,1585.8552,-1.000000000000012,-1.180000000000012,False,False
ETH,LONG,1676509200,2023-02-16T01:00:00Z,2023-02-16,1676555940,2023-02-16T13:59:00Z,stop,12.983333333333333,1674.92,1676505600,2.2281661213669812,0.14269338237050677,1685.72,1668.8628,1668.8628,1719.4344,-0.9999999999999898,-1.1799999999999897,True,False
BTC,LONG,1676509200,2023-02-16T01:00:00Z,2023-02-16,1676558100,2023-02-16T14:35:00Z,stop,13.583333333333334,24322.87,1676505600,2.393344206501946,0.18209199818934874,24583.17,24337.3383,24337.3383,25074.8334,-0.9999999999999898,-1.1799999999999897,True,False
ETH,LONG,1676826000,2023-02-19T17:00:00Z,2023-02-19,1676829120,2023-02-19T17:52:00Z,stop,0.8666666666666667,1691.62,1676764800,2.0672491457892406,0.12532365424858805,1698.82,1681.8318,1681.8318,1732.7964,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1676829600,2023-02-19T18:00:00Z,2023-02-19,1676854800,2023-02-20T01:00:00Z,tif,7.0,24632.05,1676764800,2.2732578084244004,1.2733816308427404,24361.74,24211.07,24118.122600000002,24848.974800000004,-0.6184697808941486,-0.7984697808941486,False,False
ETH,LONG,1677153600,2023-02-23T12:00:00Z,2023-02-23,1677158340,2023-02-23T13:19:00Z,target,1.3166666666666667,1643.15,1677110400,2.1817849861546446,0.7327389465356271,1637.48,1670.2296000000001,1621.1052,1670.2296000000001,2.0000000000000018,1.8200000000000018,False,False
BTC,SHORT,1677153600,2023-02-23T12:00:00Z,2023-02-23,1677157920,2023-02-23T13:12:00Z,stop,1.2,24182.21,1677110400,1.7259795527373223,2.211336350151616,23780.2,24018.002,24018.002,23304.596,-0.990099009900991,-1.170099009900991,False,False
BTC,SHORT,1678204800,2023-03-07T16:00:00Z,2023-03-07,1678237200,2023-03-08T01:00:00Z,tif,9.0,22409.41,1678147200,0.6626680488241332,2.1527117402912466,22320.9,22245.86,22544.109,21874.482,0.33732119144866957,0.15732119144866957,False,False
ETH,SHORT,1678467600,2023-03-10T17:00:00Z,2023-03-10,1678485780,2023-03-10T22:03:00Z,stop,5.05,1437.32,1678406400,0.14680099073276498,4.79573094370076,1414.99,1429.1399000000001,1429.1399000000001,1386.6902,-0.9900990099010021,-1.170099009901002,False,False
BTC,LONG,1678521600,2023-03-11T08:00:00Z,2023-03-11,1678556760,2023-03-11T17:46:00Z,target,9.766666666666667,20150.69,1678492800,2.6590652727028097,1.6221280760112866,19850.81,20247.826200000003,19652.301900000002,20247.826200000003,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1678521600,2023-03-11T08:00:00Z,2023-03-11,1678524240,2023-03-11T08:44:00Z,target,0.7333333333333333,1426.43,1678492800,3.4751091886738195,0.8608904748217516,1416.65,1444.9830000000002,1402.4835,1444.9830000000002,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1678644000,2023-03-12T18:00:00Z,2023-03-12,1678646460,2023-03-12T18:41:00Z,target,0.6833333333333333,1471.93,1678579200,3.4002975684984893,1.605375255616781,1514.98,1545.2796,1499.8302,1545.2796,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1678669200,2023-03-13T01:00:00Z,2023-03-13,1678673940,2023-03-13T02:19:00Z,stop,1.3166666666666667,21998.05,1678665600,2.7363789063121535,0.6241916897179456,22446.02,22221.5598,22221.5598,22894.9404,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1678669200,2023-03-13T01:00:00Z,2023-03-13,1678673940,2023-03-13T02:19:00Z,stop,1.3166666666666667,1580.33,1678665600,2.6747578037498387,0.4593977207292155,1611.88,1595.7612000000001,1595.7612000000001,1644.1176,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1678784400,2023-03-14T09:00:00Z,2023-03-14,1678792500,2023-03-14T11:15:00Z,target,2.25,24112.27,1678752000,2.935144637978926,0.5235923453080105,24219.61,24704.002200000003,23977.4139,24704.002200000003,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1678798800,2023-03-14T13:00:00Z,2023-03-14,1678805700,2023-03-14T14:55:00Z,target,1.9166666666666667,1673.44,1678752000,3.9774357013098838,1.0875800745769215,1735.36,1770.0672,1718.0064,1770.0672,2.0000000000000018,1.8200000000000018,False,False
ETH,SHORT,1678885200,2023-03-15T13:00:00Z,2023-03-15,1678886520,2023-03-15T13:22:00Z,stop,0.36666666666666664,1699.41,1678838400,1.0291807156601385,2.87570392077251,1676.22,1692.9822000000001,1692.9822000000001,1642.6956,-0.9900990099010021,-1.170099009901002,False,False
BTC,LONG,1678885200,2023-03-15T13:00:00Z,2023-03-15,1678891260,2023-03-15T14:41:00Z,stop,1.6833333333333333,24670.41,1678838400,2.134378796298897,1.6838390606398468,24808.12,24560.0388,24560.0388,25304.2824,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1679018400,2023-03-17T02:00:00Z,2023-03-17,1679036100,2023-03-17T06:55:00Z,target,4.916666666666667,24998.78,1679011200,2.925022741109773,0.43514123489225565,25666.59,26179.9218,25409.9241,26179.9218,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1679130000,2023-03-18T09:00:00Z,2023-03-18,1679153580,2023-03-18T15:33:00Z,stop,6.55,1789.26,1679097600,2.35181024557638,1.236824161944039,1809.27,1791.1773,1791.1773,1845.4554,-1.0000000000000009,-1.1800000000000008,False,False
BTC,SHORT,1679158800,2023-03-18T17:00:00Z,2023-03-18,1679187600,2023-03-19T01:00:00Z,tif,8.0,27395.13,1679097600,1.2035715837084737,2.9827564242257742,27343.98,27077.54,27617.4198,26797.1004,0.9839889443427952,0.8039889443427952,False,False
ETH,SHORT,1679299200,2023-03-20T08:00:00Z,2023-03-20,1679319360,2023-03-20T13:36:00Z,target,5.6,1780.67,1679270400,0.725569588974917,2.4765958880646144,1791.5,1755.67,1809.415,1755.67,2.0408163265306145,1.8608163265306146,False,False
BTC,SHORT,1679299200,2023-03-20T08:00:00Z,2023-03-20,1679303040,2023-03-20T09:04:00Z,stop,1.0666666666666667,27972.87,1679270400,1.0550579901168478,3.0329387009627506,28183.13,28464.961300000003,28464.961300000003,27619.4674,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1679511600,2023-03-22T19:00:00Z,2023-03-22,1679511780,2023-03-22T19:03:00Z,stop,0.05,28107.81,1679443200,2.7047286857282637,1.1608873121029428,28027.99,27747.7101,27747.7101,28588.5498,-1.0000000000000009,-1.1800000000000008,False,False
ETH,SHORT,1679511600,2023-03-22T19:00:00Z,2023-03-22,1679512080,2023-03-22T19:08:00Z,target,0.13333333333333333,1801.23,1679443200,1.0409553471794286,2.794201739922164,1772.27,1736.8246,1789.9927,1736.8246,2.0408163265306145,1.8608163265306146,False,False
ETH,LONG,1680145200,2023-03-30T03:00:00Z,2023-03-30,1680145560,2023-03-30T03:06:00Z,stop,0.1,1793.06,1680134400,2.0428764235441044,0.9274647808773739,1816.8,1798.6319999999998,1798.6319999999998,1853.136,-1.000000000000012,-1.180000000000012,False,False
BTC,LONG,1680145200,2023-03-30T03:00:00Z,2023-03-30,1680145560,2023-03-30T03:06:00Z,stop,0.1,28348.6,1680134400,2.9492814459973316,0.39984337850899054,28964.76,28675.112399999998,28675.112399999998,29544.0552,-1.0000000000000009,-1.1800000000000008,False,False
BTC,SHORT,1680487200,2023-04-03T02:00:00Z,2023-04-03,1680508800,2023-04-03T08:00:00Z,stop,6.0,28171.87,1680480000,0.03656129323328372,2.171918300063147,27709.94,27987.039399999998,27987.039399999998,27155.741199999997,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1680555600,2023-04-03T21:00:00Z,2023-04-03,1680560400,2023-04-03T22:20:00Z,target,1.3333333333333333,1794.51,1680480000,2.5343965762241405,1.7687279535917866,1780.05,1815.651,1762.2495,1815.651,2.0000000000000018,1.8200000000000018,False,False
ETH,LONG,1680656400,2023-04-05T01:00:00Z,2023-04-05,1680698040,2023-04-05T12:34:00Z,stop,11.566666666666666,1870.38,1680652800,2.546006693826919,0.3100974133598666,1913.77,1894.6323,1894.6323,1952.0454,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1680656400,2023-04-05T01:00:00Z,2023-04-05,1680698040,2023-04-05T12:34:00Z,stop,11.566666666666666,28165.47,1680652800,2.0149850153396986,0.23358388835691413,28661.81,28375.1919,28375.1919,29235.0462,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1681311600,2023-04-12T15:00:00Z,2023-04-12,1681327740,2023-04-12T19:29:00Z,stop,4.483333333333333,1889.86,1681257600,2.282708772078368,1.9689289153693834,1914.45,1895.3055,1895.3055,1952.739,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1681434000,2023-04-14T01:00:00Z,2023-04-14,1681484640,2023-04-14T15:04:00Z,stop,14.066666666666666,2012.0,1681430400,5.367793240556651,0.13817097415507185,2098.43,2077.4456999999998,2077.4456999999998,2140.3986,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1681488000,2023-04-14T16:00:00Z,2023-04-14,1681520400,2023-04-15T01:00:00Z,tif,9.0,30373.84,1681430400,2.0615108264216753,0.8982729875445461,30237.89,30372.48,29935.5111,30842.6478,0.4451038084998693,0.2651038084998693,False,False
ETH,LONG,1681840800,2023-04-18T18:00:00Z,2023-04-18,1681866000,2023-04-19T01:00:00Z,tif,7.0,2073.99,1681776000,2.4595104122970834,1.1084913620605596,2075.37,2098.26,2054.6162999999997,2116.8774,1.1029358620390672,0.9229358620390673,False,False
ETH,LONG,1682010000,2023-04-20T17:00:00Z,2023-04-20,1682018880,2023-04-20T19:28:00Z,stop,2.466666666666667,1933.74,1681948800,2.546878070474823,0.9985830566673903,1937.82,1918.4417999999998,1918.4417999999998,1976.5764,-1.0000000000000009,-1.1800000000000008,False,False
BTC,SHORT,1682362800,2023-04-24T19:00:00Z,2023-04-24,1682384400,2023-04-25T01:00:00Z,tif,6.0,27590.59,1682294400,1.4838754807345644,2.347793215005556,27339.9,27459.04,27613.299000000003,26793.102000000003,-0.43388261206509515,-0.6138826120650951,False,False
ETH,SHORT,1682445600,2023-04-25T18:00:00Z,2023-04-25,1682453220,2023-04-25T20:07:00Z,stop,2.1166666666666667,1841.84,1682380800,0.5320766190331616,2.181514138035867,1839.47,1857.8647,1857.8647,1802.6806,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1682539200,2023-04-26T20:00:00Z,2023-04-26,1682539200,2023-04-26T20:00:00Z,stop,0.0,1866.1,1682467200,5.284818605648156,2.5475590804351356,1828.74,1810.4526,1810.4526,1865.3148,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1682539200,2023-04-26T20:00:00Z,2023-04-26,1682539200,2023-04-26T20:00:00Z,stop,0.0,28300.8,1682467200,6.131275440976935,2.1438969923111673,27884.24,27605.3976,27605.3976,28441.9248,-1.0000000000000009,-1.1800000000000008,False,False
BTC,LONG,1682557200,2023-04-27T01:00:00Z,2023-04-27,1682558520,2023-04-27T01:22:00Z,stop,0.36666666666666664,28415.29,1682553600,3.7487211990445912,0.12820562450709394,29225.54,28933.2846,28933.2846,29810.0508,-1.0000000000000009,-1.1800000000000008,True,False
ETH,LONG,1682557200,2023-04-27T01:00:00Z,2023-04-27,1682558640,2023-04-27T01:24:00Z,stop,0.4,1866.01,1682553600,4.016591550956328,0.2583051537773051,1919.81,1900.6118999999999,1900.6118999999999,1958.2062,-1.0000000000000009,-1.1800000000000008,True,False
BTC,LONG,1682884800,2023-04-30T20:00:00Z,2023-04-30,1682902800,2023-05-01T01:00:00Z,tif,5.0,29230.45,1682812800,2.5279802397842,0.5161056364168193,29361.13,29315.57,29067.5187,29948.352600000002,-0.15517113953039674,-0.33517113953039673,False,False
ETH,SHORT,1682906400,2023-05-01T02:00:00Z,2023-05-01,1682924760,2023-05-01T07:06:00Z,stop,5.1,1870.08,1682899200,0.8775025667351111,2.5175393566050586,1836.0,1854.3600000000001,1854.3600000000001,1799.28,-0.9900990099010021,-1.170099009901002,False,False
BTC,SHORT,1682906400,2023-05-01T02:00:00Z,2023-05-01,1682968500,2023-05-01T19:15:00Z,target,17.25,29233.2,1682899200,0.356238796984254,2.9529781207668027,28504.36,27934.2728,28789.4036,27934.2728,2.0408163265306145,1.8608163265306146,False,False
BTC,LONG,1683039600,2023-05-02T15:00:00Z,2023-05-02,1683075600,2023-05-03T01:00:00Z,tif,10.0,28068.26,1682985600,2.001085924100754,0.6992239632951924,28374.22,28503.72,28090.4778,28941.704400000002,0.45640021117761,0.27640021117761,False,False
BTC,LONG,1683291600,2023-05-05T13:00:00Z,2023-05-05,1683302520,2023-05-05T16:02:00Z,target,3.033333333333333,28838.16,1683244800,2.4025111172141456,0.13232466981250024,28952.39,29531.4378,28662.8661,29531.4378,2.0000000000000018,1.8200000000000018,False,False
BTC,LONG,1683723600,2023-05-10T13:00:00Z,2023-05-10,1683738840,2023-05-10T17:14:00Z,stop,4.233333333333333,27628.28,1683676800,2.011127728544815,0.5551196093278254,28175.28,27893.527199999997,27893.527199999997,28738.7856,-1.000000000000012,-1.180000000000012,False,False
ETH,SHORT,1683741600,2023-05-10T18:00:00Z,2023-05-10,1683745380,2023-05-10T19:03:00Z,stop,1.05,1846.53,1683676800,2.2171315927713042,3.0337985302161363,1830.41,1848.7141000000001,1848.7141000000001,1793.8018,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1683921600,2023-05-12T20:00:00Z,2023-05-12,1683925860,2023-05-12T21:11:00Z,stop,1.1833333333333333,1794.31,1683849600,0.42801968444694527,3.0267902424887527,1790.01,1807.9101,1807.9101,1754.2097999999999,-0.990099009900991,-1.170099009900991,False,False
ETH,SHORT,1684350000,2023-05-17T19:00:00Z,2023-05-17,1684371600,2023-05-18T01:00:00Z,tif,6.0,1824.21,1684281600,0.7285345437202828,2.2217836762214893,1818.41,1820.69,1836.5941,1782.0418,-0.12522724900998483,-0.3052272490099848,False,False
ETH,SHORT,1684447200,2023-05-18T22:00:00Z,2023-05-18,1684458000,2023-05-19T01:00:00Z,tif,3.0,1822.12,1684368000,0.537835049283264,2.798937501372023,1814.67,1804.15,1832.8167,1778.3766,0.5831000748274695,0.4031000748274695,False,False
ETH,SHORT,1684980000,2023-05-25T02:00:00Z,2023-05-25,1685016300,2023-05-25T12:05:00Z,stop,10.083333333333334,1799.89,1684972800,0.4133585941362927,2.137908427737256,1777.15,1794.9215000000002,1794.9215000000002,1741.607,-0.990099009900991,-1.170099009900991,False,False
BTC,LONG,1686661200,2023-06-13T13:00:00Z,2023-06-13,1686669780,2023-06-13T15:23:00Z,stop,2.3833333333333333,25905.2,1686614400,2.0382394268332105,0.33634173833825276,26082.29,25821.4671,25821.4671,26603.935800000003,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1687017600,2023-06-17T16:00:00Z,2023-06-17,1687050000,2023-06-18T01:00:00Z,tif,9.0,1717.91,1686960000,3.032172814641032,0.21246747501324492,1727.88,1725.06,1710.6012,1762.4376000000002,-0.16320577817905413,-0.3432057781790541,False,False
ETH,LONG,1687435200,2023-06-22T12:00:00Z,2023-06-22,1687444860,2023-06-22T14:41:00Z,stop,2.683333333333333,1889.1,1687392000,2.3328569159917434,0.4060134455560749,1886.76,1867.8924,1867.8924,1924.4952,-1.0000000000000009,-1.1800000000000008,False,False
ETH,LONG,1688133600,2023-06-30T14:00:00Z,2023-06-30,1688143320,2023-06-30T16:42:00Z,target,2.7,1851.99,1688083200,3.3158926344094786,1.4568113218753842,1855.36,1892.4671999999998,1836.8064,1892.4671999999998,2.0000000000000018,1.8200000000000018,False,False
BTC,SHORT,1688133600,2023-06-30T14:00:00Z,2023-06-30,1688143320,2023-06-30T16:42:00Z,stop,2.7,30447.31,1688083200,2.7414244476769767,3.111309340628121,30135.62,30436.9762,30436.9762,29532.9076,-0.9900990099010021,-1.170099009901002,False,False
ETH,SHORT,1688313600,2023-07-02T16:00:00Z,2023-07-02,1688336520,2023-07-02T22:22:00Z,stop,6.366666666666666,1924.5,1688256000,0.1616004156923756,2.0135100025980734,1918.61,1937.7961,1937.7961,1880.2377999999999,-0.990099009900991,-1.170099009900991,False,False
ETH,LONG,1688644800,2023-07-06T12:00:00Z,2023-07-06,1688646780,2023-07-06T12:33:00Z,stop,0.55,1910.35,1688601600,2.494307325882694,0.6046012510796395,1917.65,1898.4735,1898.4735,1956.0030000000002,-1.0000000000000009,-1.1800000000000008,False,False
