asset,ts,iso,bar_day,bar_day_str,pdo,today_open,gap_pct,hour_low,hour_high,hour_close,btc_30d_pct,regime_available
BTC,1709668800,2024-03-05T20:00:00Z,19787,2024-03-05,63113.97,68245.71,8.130909844524128,59005.0,64244.49,61410.98,44.034023478508054,True
BTC,1709672400,2024-03-05T21:00:00Z,19787,2024-03-05,63113.97,68245.71,8.130909844524128,61167.91,63158.52,61886.32,44.32181504161072,True
BTC,1709676000,2024-03-05T22:00:00Z,19787,2024-03-05,63113.97,68245.71,8.130909844524128,61870.0,63979.99,63264.24,47.88285265277184,True
BTC,1709679600,2024-03-05T23:00:00Z,19787,2024-03-05,63113.97,68245.71,8.130909844524128,62471.62,63574.26,63397.99,48.92078337634319,True
BTC,1710266400,2024-03-12T18:00:00Z,19794,2024-03-12,68955.88,72078.1,4.5278517219996335,68620.82,71121.1,71092.55,47.213927772715984,True
BTC,1710424800,2024-03-14T14:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,71360.8,72919.6,71884.81,45.13956331017205,True
BTC,1710428400,2024-03-14T15:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,71215.0,72536.03,71690.0,47.23109428704743,True
BTC,1710432000,2024-03-14T16:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,70543.64,72068.96,70844.01,45.38823788717123,True
BTC,1710435600,2024-03-14T17:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,69880.0,71445.0,71337.63,47.15747053194429,True
BTC,1710439200,2024-03-14T18:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,70700.0,71458.0,71036.01,45.43389909833696,True
BTC,1710457200,2024-03-14T23:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,71083.34,71666.38,71539.2,44.46077403893335,True
BTC,1710460800,2024-03-15T00:00:00Z,19796,2024-03-14,71452.0,73072.4,2.267816156300725,71380.0,71709.9,71388.94,43.64090327505721,True
BTC,1711951200,2024-04-01T06:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69000.0,70515.6,69167.48,11.548667035982477,True
BTC,1711954800,2024-04-01T07:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,68888.0,69671.64,69614.96,12.380072966777526,True
BTC,1711958400,2024-04-01T08:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69520.0,69786.0,69594.94,12.228453110171692,True
BTC,1711962000,2024-04-01T09:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69165.35,69594.94,69388.64,12.026224240244213,True
BTC,1711965600,2024-04-01T10:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69388.64,69616.65,69395.0,12.211459135430884,True
BTC,1711969200,2024-04-01T11:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69280.01,69577.14,69554.01,12.356299650786697,True
BTC,1711972800,2024-04-01T12:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69440.0,69799.98,69460.01,12.346990731455461,True
BTC,1711976400,2024-04-01T13:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69400.69,69841.13,69841.13,12.504248641964889,True
BTC,1711983600,2024-04-01T15:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,68611.45,69933.93,68906.07,11.4261582933539,True
BTC,1712001600,2024-04-01T20:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,68884.91,69816.24,69648.01,12.127936721008544,True
BTC,1712005200,2024-04-01T21:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69327.66,69785.34,69730.06,12.698324961372615,True
BTC,1712008800,2024-04-01T22:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69552.1,69900.0,69586.0,12.419107791064528,True
BTC,1712012400,2024-04-01T23:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69577.96,69853.87,69711.79,13.01251097916479,True
BTC,1712016000,2024-04-02T00:00:00Z,19814,2024-04-01,69582.17,71280.0,2.4400360034761803,69634.7,69876.04,69649.8,12.361439314646496,True
BTC,1712322000,2024-04-05T13:00:00Z,19818,2024-04-05,65963.27,68487.8,3.8271753356072233,65952.56,66888.0,66883.99,1.4477434228987103,True
BTC,1712674800,2024-04-09T15:00:00Z,19822,2024-04-09,69360.38,71620.0,3.2577964538256494,68611.0,70429.04,69358.32,0.1275010827198022,True
BTC,1712678400,2024-04-09T16:00:00Z,19822,2024-04-09,69360.38,71620.0,3.2577964538256494,68535.03,69360.0,69264.0,0.09996411581616467,True
BTC,1712682000,2024-04-09T17:00:00Z,19822,2024-04-09,69360.38,71620.0,3.2577964538256494,68516.15,69320.0,68601.24,-1.1885676951223945,True
BTC,1712703600,2024-04-09T23:00:00Z,19822,2024-04-09,69360.38,71620.0,3.2577964538256494,69144.59,69439.6,69325.65,1.3257507937535657,True
BTC,1712707200,2024-04-10T00:00:00Z,19822,2024-04-09,69360.38,71620.0,3.2577964538256494,68888.47,69332.0,69146.0,0.27571252806866553,True
BTC,1713196800,2024-04-15T16:00:00Z,19828,2024-04-15,63924.52,65661.85,2.717783410810138,63810.0,64792.88,64568.81,-5.581249731303008,True
BTC,1713200400,2024-04-15T17:00:00Z,19828,2024-04-15,63924.52,65661.85,2.717783410810138,63892.88,64868.28,64148.61,-5.922590873193666,True
BTC,1713204000,2024-04-15T18:00:00Z,19828,2024-04-15,63924.52,65661.85,2.717783410810138,63310.99,64745.2,63908.48,-5.005331778739056,True
BTC,1713207600,2024-04-15T19:00:00Z,19828,2024-04-15,63924.52,65661.85,2.717783410810138,63111.0,64060.34,63170.87,-5.758161198020013,True
BTC,1713492000,2024-04-19T02:00:00Z,19832,2024-04-19,61277.38,63470.09,3.5783351050583416,60618.97,62776.0,61022.0,-2.168918695769418,True
BTC,1713495600,2024-04-19T03:00:00Z,19832,2024-04-19,61277.38,63470.09,3.5783351050583416,59600.01,61390.0,61359.58,-2.420143317419777,True
BTC,1713499200,2024-04-19T04:00:00Z,19832,2024-04-19,61277.38,63470.09,3.5783351050583416,61140.0,62108.34,61785.14,-0.12232300223679299,True
BTC,1715353200,2024-05-10T15:00:00Z,19853,2024-05-10,61193.03,63074.0,3.0738304672934174,60690.0,63090.33,61063.87,-11.11912789897974,True
BTC,1715356800,2024-05-10T16:00:00Z,19853,2024-05-10,61193.03,63074.0,3.0738304672934174,60703.0,61326.01,60928.02,-11.257794507563082,True
BTC,1715360400,2024-05-10T17:00:00Z,19853,2024-05-10,61193.03,63074.0,3.0738304672934174,60255.0,61294.82,61071.54,-12.127280575539567,True
BTC,1715670000,2024-05-14T07:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61404.34,62717.22,62042.0,-4.0339700132838425,True
BTC,1715684400,2024-05-14T11:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61520.89,61822.19,61719.01,-4.248119256753665,True
BTC,1715691600,2024-05-14T13:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61151.0,62108.0,61566.52,-4.585383241444245,True
BTC,1715695200,2024-05-14T14:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61452.16,62054.77,61695.98,-4.159232179989808,True
BTC,1715698800,2024-05-14T15:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61142.77,62300.0,61803.74,-3.307784456994209,True
BTC,1715706000,2024-05-14T17:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61201.1,61816.34,61427.54,-4.633939102069993,True
BTC,1715709600,2024-05-14T18:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61159.34,61535.28,61314.98,-3.9982100744998537,True
BTC,1715713200,2024-05-14T19:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61224.07,61463.15,61429.99,-4.608365488999835,True
BTC,1715716800,2024-05-14T20:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61397.2,61680.0,61596.52,-4.008345512183379,True
BTC,1715724000,2024-05-14T22:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61472.41,61789.99,61694.56,-3.1211100755863357,True
BTC,1715731200,2024-05-15T00:00:00Z,19857,2024-05-14,61484.0,62940.09,2.3682421442976977,61540.0,61726.62,61577.49,-6.22027954135918,True
BTC,1720364400,2024-07-07T15:00:00Z,19911,2024-07-07,56628.79,58230.13,2.82778424190239,56563.46,56938.81,56771.51,-20.52252147318795,True
BTC,1720389600,2024-07-07T22:00:00Z,19911,2024-07-07,56628.79,58230.13,2.82778424190239,56210.0,57285.29,56596.0,-18.27293598946772,True
BTC,1720393200,2024-07-07T23:00:00Z,19911,2024-07-07,56628.79,58230.13,2.82778424190239,56392.39,56793.11,56395.54,-18.85417056360523,True
BTC,1723647600,2024-08-14T15:00:00Z,19949,2024-08-14,59346.64,60587.16,2.0902952551315526,58823.52,59621.94,59502.67,-5.877102207818461,True
BTC,1723651200,2024-08-14T16:00:00Z,19949,2024-08-14,59346.64,60587.16,2.0902952551315526,58903.01,59841.73,59435.69,-5.696553803192329,True
BTC,1723654800,2024-08-14T17:00:00Z,19949,2024-08-14,59346.64,60587.16,2.0902952551315526,58615.06,59451.53,59131.99,-6.749188675856231,True
BTC,1723658400,2024-08-14T18:00:00Z,19949,2024-08-14,59346.64,60587.16,2.0902952551315526,59039.47,59379.51,59168.36,-6.204007262296978,True
BTC,1723662000,2024-08-14T19:00:00Z,19949,2024-08-14,59346.64,60587.16,2.0902952551315526,58809.0,59462.61,58990.05,-7.10082048536197,True
BTC,1729882800,2024-10-25T19:00:00Z,20021,2024-10-25,66668.65,68198.27,2.2943617427381686,66006.6,67585.87,67026.61,5.80197629082414,True
BTC,1729886400,2024-10-25T20:00:00Z,20021,2024-10-25,66668.65,68198.27,2.2943617427381686,66618.58,67237.01,66850.0,5.806288233106209,True
BTC,1729890000,2024-10-25T21:00:00Z,20021,2024-10-25,66668.65,68198.27,2.2943617427381686,66620.38,67034.36,66937.99,5.404563175194458,True
BTC,1729897200,2024-10-25T23:00:00Z,20021,2024-10-25,66668.65,68198.27,2.2943617427381686,66618.01,67392.52,66626.42,5.3182487620133365,True
BTC,1729900800,2024-10-26T00:00:00Z,20021,2024-10-25,66668.65,68198.27,2.2943617427381686,65596.29,66800.0,66698.33,5.615529893664508,True
BTC,1731600000,2024-11-14T16:00:00Z,20041,2024-11-14,87952.0,90375.21,2.755150536656365,87829.57,89638.5,87947.99,33.21012692738785,True
BTC,1731603600,2024-11-14T17:00:00Z,20041,2024-11-14,87952.0,90375.21,2.755150536656365,87526.74,89239.79,89198.31,33.39421429020072,True
BTC,1731618000,2024-11-14T21:00:00Z,20041,2024-11-14,87952.0,90375.21,2.755150536656365,87565.01,89464.0,87612.66,31.8089930390536,True
BTC,1731621600,2024-11-14T22:00:00Z,20041,2024-11-14,87952.0,90375.21,2.755150536656365,87029.65,88280.91,88227.22,32.80831526974952,True
BTC,1731625200,2024-11-14T23:00:00Z,20041,2024-11-14,87952.0,90375.21,2.755150536656365,87050.0,88360.0,87640.01,31.300655394547626,True
BTC,1733439600,2024-12-05T23:00:00Z,20062,2024-12-05,95849.69,98587.32,2.8561699051921865,90500.0,99040.0,96589.04,38.78932091846997,True
BTC,1733443200,2024-12-06T00:00:00Z,20062,2024-12-05,95849.69,98587.32,2.8561699051921865,95340.0,97457.55,96945.63,39.747471638777675,True
BTC,1736265600,2025-01-07T16:00:00Z,20095,2025-01-07,98363.61,102235.6,3.9364049367443967,97153.5,100142.99,97952.26,-1.961475902646739,True
BTC,1736269200,2025-01-07T17:00:00Z,20095,2025-01-07,98363.61,102235.6,3.9364049367443967,97586.41,98347.81,97733.58,-2.1028926719191783,True
BTC,1738706400,2025-02-04T22:00:00Z,20123,2025-02-04,97700.59,101328.51,3.7133040854717443,96422.0,98673.86,96514.47,-2.0123045971573443,True
BTC,1738710000,2025-02-04T23:00:00Z,20123,2025-02-04,97700.59,101328.51,3.7133040854717443,96150.0,97967.4,97691.2,-1.0172834122345038,True
BTC,1738713600,2025-02-05T00:00:00Z,20123,2025-02-04,97700.59,101328.51,3.7133040854717443,97473.32,98224.97,97763.13,-0.6104696645436213,True
BTC,1739430000,2025-02-13T07:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95800.0,96757.5,96056.72,1.078353235764732,True
BTC,1739437200,2025-02-13T09:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95649.85,96175.34,95943.62,0.47662283939950395,True
BTC,1739440800,2025-02-13T10:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95786.2,96297.76,96262.25,-0.9234203078980306,True
BTC,1739448000,2025-02-13T12:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95599.57,96288.74,95925.11,-0.6452021190694218,True
BTC,1739451600,2025-02-13T13:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95707.02,96069.81,95820.28,-0.1747301746051602,True
BTC,1739455200,2025-02-13T14:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95636.79,96301.59,96074.66,-0.2712796877595048,True
BTC,1739458800,2025-02-13T15:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95336.0,96104.49,95857.03,-0.45337384831391386,True
BTC,1739462400,2025-02-13T16:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95519.99,96480.06,95998.0,-0.4909732548370368,True
BTC,1739466000,2025-02-13T17:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95217.36,96002.24,95359.22,-0.4033717327291672,True
BTC,1739469600,2025-02-13T18:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95287.0,96023.58,95692.09,-0.8659356314999404,True
BTC,1739473200,2025-02-13T19:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95320.75,95981.2,95964.01,-0.8408849963524777,True
BTC,1739476800,2025-02-13T20:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95561.46,96361.58,95627.76,-0.9426773761158925,True
BTC,1739480400,2025-02-13T21:00:00Z,20132,2025-02-13,95778.21,97870.0,2.183993624437117,95600.0,96291.95,96264.52,-0.24923050651032272,True
BTC,1741032000,2025-03-03T20:00:00Z,20150,2025-03-03,86064.54,94269.99,9.534065946323553,85555.45,87724.13,85606.0,-15.799806431814432,True
BTC,1741035600,2025-03-03T21:00:00Z,20150,2025-03-03,86064.54,94269.99,9.534065946323553,85200.01,86412.0,86074.0,-15.058558219831694,True
BTC,1741039200,2025-03-03T22:00:00Z,20150,2025-03-03,86064.54,94269.99,9.534065946323553,85117.11,86582.12,85374.33,-15.637863782761674,True
BTC,1741042800,2025-03-03T23:00:00Z,20150,2025-03-03,86064.54,94269.99,9.534065946323553,85308.0,87038.46,86650.96,-13.923095483908263,True
BTC,1741046400,2025-03-04T00:00:00Z,20150,2025-03-03,86064.54,94269.99,9.534065946323553,86000.0,86808.0,86220.61,-14.323989560359568,True
BTC,1743638400,2025-04-03T00:00:00Z,20180,2025-04-02,82550.0,85158.35,3.159721380981231,82320.0,82845.42,82516.29,-4.2963277573656775,True
BTC,1744552800,2025-04-13T14:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83487.72,84620.01,83599.13,-0.0036243082714595364,True
BTC,1744556400,2025-04-13T15:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83480.67,84166.96,84093.22,0.680540390399017,True
BTC,1744574400,2025-04-13T20:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83050.0,84730.0,83981.31,-0.6773068098493298,True
BTC,1744578000,2025-04-13T21:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83154.82,84446.31,83499.99,-0.7455495963255545,True
BTC,1744581600,2025-04-13T22:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83034.23,83826.09,83607.0,-0.7111031201061039,True
BTC,1744585200,2025-04-13T23:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83169.01,83882.77,83335.99,-1.305181573333154,True
BTC,1744588800,2025-04-14T00:00:00Z,20191,2025-04-13,83423.83,85276.91,2.221283774672059,83169.03,83840.43,83760.0,-0.26576743920212265,True
BTC,1747630800,2025-05-19T05:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102789.0,103779.99,103002.07,21.14769253568788,True
BTC,1747634400,2025-05-19T06:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102513.87,103118.57,103032.01,21.10016703104924,True
BTC,1747638000,2025-05-19T07:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102000.0,103195.67,102208.0,20.355177776118744,True
BTC,1747641600,2025-05-19T08:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102173.91,103356.8,103226.29,21.1328931806055,True
BTC,1747645200,2025-05-19T09:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102920.57,103357.6,103233.9,21.008003246450677,True
BTC,1747648800,2025-05-19T10:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102999.99,103425.53,103061.61,20.78270328702895,True
BTC,1747652400,2025-05-19T11:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102853.81,103090.07,102915.5,20.72199413489736,True
BTC,1747656000,2025-05-19T12:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102782.6,103067.83,102963.41,20.824397364857425,True
BTC,1747663200,2025-05-19T14:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,102321.83,103527.89,103294.11,20.850638111374728,True
BTC,1747666800,2025-05-19T15:00:00Z,20227,2025-05-19,103126.65,106454.27,3.2267314026005987,103181.67,104369.0,104328.11,22.14248091291598,True
BTC,1753279200,2025-07-23T14:00:00Z,20292,2025-07-23,117380.36,119954.43,2.1929307424172086,117330.0,118199.89,117381.44,14.681672866383327,True
BTC,1753282800,2025-07-23T15:00:00Z,20292,2025-07-23,117380.36,119954.43,2.1929307424172086,117301.0,118205.0,118204.99,16.315571488301188,True
BTC,1753293600,2025-07-23T18:00:00Z,20292,2025-07-23,117380.36,119954.43,2.1929307424172086,117331.63,118136.46,118131.99,15.268692621542366,True
BTC,1753308000,2025-07-23T22:00:00Z,20292,2025-07-23,117380.36,119954.43,2.1929307424172086,117381.8,118181.36,118181.36,13.958601239355433,True
BTC,1755176400,2025-08-14T13:00:00Z,20314,2025-08-14,120134.09,123306.44,2.6406742665633094,117632.0,121183.06,118866.37,1.4182002723793659,True
BTC,1762448400,2025-11-06T17:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,100300.95,102393.51,100867.2,-17.107377237318545,True
BTC,1762452000,2025-11-06T18:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,100770.57,101946.31,101804.01,-15.954764970731459,True
BTC,1762455600,2025-11-06T19:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,100916.74,102338.0,101722.13,-15.859366657300434,True
BTC,1762459200,2025-11-06T20:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,101202.73,101999.44,101388.81,-16.646523427008372,True
BTC,1762462800,2025-11-06T21:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,100638.55,101643.28,100914.11,-17.24526607011224,True
BTC,1762470000,2025-11-06T23:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,101009.7,101480.0,101415.05,-16.880520037632614,True
BTC,1762473600,2025-11-07T00:00:00Z,20398,2025-11-06,101497.23,103885.16,2.3527046009038943,101132.6,101538.0,101346.04,-16.47278006510186,True
BTC,1764878400,2025-12-04T20:00:00Z,20426,2025-12-04,91277.88,93429.95,2.3577125147954714,90889.0,92174.91,91975.44,-8.520961852603032,True
BTC,1767722400,2026-01-06T18:00:00Z,20459,2026-01-06,91529.74,93859.71,2.545587914922517,91539.68,92773.05,91589.24,0.7081959382779833,True
BTC,1767726000,2026-01-06T19:00:00Z,20459,2026-01-06,91529.74,93859.71,2.545587914922517,91262.94,92221.52,92034.09,0.7336714833821429,True
BTC,1770138000,2026-02-03T17:00:00Z,20487,2026-02-03,76968.22,78738.6,2.300144137411525,76400.0,78134.53,76488.08,-16.242616703715463,True
BTC,1770156000,2026-02-03T22:00:00Z,20487,2026-02-03,76968.22,78738.6,2.300144137411525,76124.05,76960.0,76239.43,-16.47739006106378,True
BTC,1778853600,2026-05-15T14:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,78698.69,80385.11,78758.59,6.338673405350404,True
BTC,1778857200,2026-05-15T15:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,78659.0,79353.32,79150.37,6.740981777788024,True
BTC,1778860800,2026-05-15T16:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,79013.81,79369.36,79150.27,7.185667422493451,True
BTC,1778864400,2026-05-15T17:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,79131.01,79382.3,79294.31,7.239844584384679,True
BTC,1778868000,2026-05-15T18:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,79224.0,79504.83,79460.0,7.182914401372097,True
BTC,1778871600,2026-05-15T19:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,79170.47,79561.94,79284.0,6.578425759598473,True
BTC,1778875200,2026-05-15T20:00:00Z,20588,2026-05-15,79313.61,81090.0,2.2397038793215933,79051.0,79290.0,79146.5,5.525008466373158,True
ETH,1578898800,2020-01-13T07:00:00Z,18274,2020-01-13,142.4,146.56,2.921348314606739,142.27,143.73,142.42,11.244771029017336,True
ETH,1578902400,2020-01-13T08:00:00Z,18274,2020-01-13,142.4,146.56,2.921348314606739,142.3,143.23,142.87,11.350950348038085,True
ETH,1578906000,2020-01-13T09:00:00Z,18274,2020-01-13,142.4,146.56,2.921348314606739,142.54,143.64,143.62,13.08206735971825,True
ETH,1579435200,2020-01-19T12:00:00Z,18280,2020-01-19,169.92,174.1,2.4599811676082903,164.0,174.39,166.62,21.427232673613545,True
ETH,1580612400,2020-02-02T03:00:00Z,18294,2020-02-02,179.94,183.63,2.050683561187061,179.81,181.99,180.52,33.21819551293108,True
ETH,1580616000,2020-02-02T04:00:00Z,18294,2020-02-02,179.94,183.63,2.050683561187061,180.04,181.12,180.58,33.29655755720623,True
ETH,1580619600,2020-02-02T05:00:00Z,18294,2020-02-02,179.94,183.63,2.050683561187061,179.1,182.18,181.85,29.293818886880935,True
ETH,1581134400,2020-02-08T04:00:00Z,18300,2020-02-08,213.16,223.36,4.785137924563716,213.22,217.82,217.32,22.11756039181769,True
ETH,1581310800,2020-02-10T05:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,222.0,225.76,224.43,23.875129037106017,True
ETH,1581314400,2020-02-10T06:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,218.69,225.46,220.83,21.677732541093416,True
ETH,1581318000,2020-02-10T07:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,220.33,225.16,223.22,22.53442773468029,True
ETH,1581321600,2020-02-10T08:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,222.8,224.35,223.64,23.46752239855935,True
ETH,1581325200,2020-02-10T09:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,219.71,223.87,220.94,22.843774214698687,True
ETH,1581346800,2020-02-10T15:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,219.06,223.8,223.41,22.758094055564168,True
ETH,1581350400,2020-02-10T16:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,223.13,225.12,223.34,21.79480056742632,True
ETH,1581354000,2020-02-10T17:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,221.2,224.15,221.93,20.356669841091087,True
ETH,1581357600,2020-02-10T18:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,220.89,223.28,222.92,20.658631270403006,True
ETH,1581361200,2020-02-10T19:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,221.15,223.64,221.7,20.48098086212257,True
ETH,1581368400,2020-02-10T21:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,220.91,222.99,222.67,20.71378775051122,True
ETH,1581372000,2020-02-10T22:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,221.51,222.9,222.53,21.771745835903765,True
ETH,1581375600,2020-02-10T23:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,221.72,223.9,223.42,21.778468977070414,True
ETH,1581379200,2020-02-11T00:00:00Z,18302,2020-02-10,223.01,228.53,2.4752253262185597,222.88,225.0,222.89,22.84061989947643,True
ETH,1581782400,2020-02-15T16:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,267.67,282.21,274.06,14.617188020234165,True
ETH,1581786000,2020-02-15T17:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,265.0,279.3,267.04,14.361809613876833,True
ETH,1581789600,2020-02-15T18:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,261.91,271.23,262.84,13.442527364766388,True
ETH,1581793200,2020-02-15T19:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,261.86,269.0,268.78,14.162978930677456,True
ETH,1581796800,2020-02-15T20:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,266.23,270.09,266.63,13.658701895462375,True
ETH,1581804000,2020-02-15T22:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,266.24,269.35,268.1,14.179711545652774,True
ETH,1581807600,2020-02-15T23:00:00Z,18307,2020-02-15,268.34,285.11,6.249534173064038,266.62,269.17,267.31,13.800316041273438,True
ETH,1582034400,2020-02-18T14:00:00Z,18310,2020-02-18,258.89,267.9,3.480242574066202,258.0,265.06,263.17,11.568779696372703,True
ETH,1582149600,2020-02-19T22:00:00Z,18311,2020-02-19,267.9,282.64,5.50205300485256,251.56,275.48,262.94,10.617571404249043,True
ETH,1582354800,2020-02-22T07:00:00Z,18314,2020-02-22,256.97,265.32,3.2494065455111354,256.0,260.59,257.99,12.477211909325668,True
ETH,1582358400,2020-02-22T08:00:00Z,18314,2020-02-22,256.97,265.32,3.2494065455111354,256.62,259.74,258.33,11.759256561890053,True
ETH,1582570800,2020-02-24T19:00:00Z,18316,2020-02-24,261.55,274.5,4.951252150640408,257.09,264.39,262.41,14.953429012963609,True
ETH,1582574400,2020-02-24T20:00:00Z,18316,2020-02-24,261.55,274.5,4.951252150640408,261.4,265.65,263.36,14.805611922165854,True
ETH,1582578000,2020-02-24T21:00:00Z,18316,2020-02-24,261.55,274.5,4.951252150640408,261.23,265.23,261.76,14.657305888327901,True
ETH,1582581600,2020-02-24T22:00:00Z,18316,2020-02-24,261.55,274.5,4.951252150640408,258.78,262.75,262.13,14.522822071266841,True
ETH,1582585200,2020-02-24T23:00:00Z,18316,2020-02-24,261.55,274.5,4.951252150640408,261.66,264.86,263.72,15.236148276451909,True
ETH,1584518400,2020-03-18T08:00:00Z,18339,2020-03-18,111.02,115.67,4.188434516303374,110.57,115.23,112.22,-47.210163576076106,True
ETH,1584522000,2020-03-18T09:00:00Z,18339,2020-03-18,111.02,115.67,4.188434516303374,111.02,113.45,112.78,-47.22823253854339,True
ETH,1584529200,2020-03-18T11:00:00Z,18339,2020-03-18,111.02,115.67,4.188434516303374,110.21,112.94,111.62,-47.686853985552744,True
ETH,1584536400,2020-03-18T13:00:00Z,18339,2020-03-18,111.02,115.67,4.188434516303374,111.04,112.83,112.08,-46.92301783219179,True
ETH,1584540000,2020-03-18T14:00:00Z,18339,2020-03-18,111.02,115.67,4.188434516303374,109.86,116.52,115.56,-43.97410196616514,True
