time,entry,risk_pct,exit_reason,gross_r,net_r,cost_r,hold_bars,symbol,n_days,target_r,event_ts
2025-02-14 15:15:00+00:00,96626.6,1.3242019911368312,stop,-1.0000000000000056,-1.135930923835477,0.13593092383547128,10,BTCUSDT,1,1.5,2025-02-14 15:00:00+00:00
2025-02-12 20:45:00+00:00,97034.3,2.190598191967288,timeout,-0.04737415410400997,-0.1295434906167683,0.0821693365127583,193,BTCUSDT,1,1.5,2025-02-12 20:30:00+00:00
2025-02-11 06:15:00+00:00,98152.1,1.375775126114729,target,1.4999999999999971,1.3691646646437527,0.13083533535624436,44,BTCUSDT,1,1.5,2025-02-11 06:00:00+00:00
2025-02-10 06:00:00+00:00,96979.5,1.8980737122144882,timeout,0.5978566053287158,0.5030236181577415,0.09483298717097423,193,BTCUSDT,1,1.5,2025-02-10 05:45:00+00:00
2025-02-09 02:15:00+00:00,96800.6,1.1257410939187384,target,1.4999999999999951,1.3401053306374202,0.15989466936257485,78,BTCUSDT,1,1.5,2025-02-09 02:00:00+00:00
2025-02-07 15:15:00+00:00,98380.1,2.0155231126058797,timeout,1.0321383796573036,0.942831539723686,0.08930683993361758,193,BTCUSDT,1,1.5,2025-02-07 15:00:00+00:00
2025-02-03 17:15:00+00:00,98462.8,3.7783055580169798,stop,-0.9999999999999983,-1.04764040314793,0.047640403147931706,20,BTCUSDT,1,1.5,2025-02-03 17:00:00+00:00
2025-01-30 20:45:00+00:00,104838.1,1.7579905842186316,target,1.499999999999996,1.3976103731067415,0.1023896268932544,94,BTCUSDT,1,1.5,2025-01-30 20:30:00+00:00
2025-01-29 20:15:00+00:00,103392.1,2.012018612930574,stop,-1.0000000000000004,-1.0894623930629672,0.08946239306296666,35,BTCUSDT,1,1.5,2025-01-29 20:00:00+00:00
2025-04-16 20:45:00+00:00,84368.5,2.177280846777563,timeout,-0.0594467146883925,-0.14211864020797124,0.08267192551957873,193,BTCUSDT,1,1.5,2025-04-16 20:30:00+00:00
2025-04-15 15:30:00+00:00,85163.9,1.7618231431541922,timeout,0.39661770610093505,0.2944508111436206,0.10216689495731449,193,BTCUSDT,1,1.5,2025-04-15 15:15:00+00:00
2025-04-14 15:00:00+00:00,85380.0,2.1092059197721764,timeout,0.3622753797221955,0.2769352058147363,0.0853401739074592,193,BTCUSDT,1,1.5,2025-04-14 14:45:00+00:00
2025-04-12 21:15:00+00:00,85280.1,1.8277701110565938,timeout,0.348554290426221,0.2500736341822331,0.0984806562439879,193,BTCUSDT,1,1.5,2025-04-12 21:00:00+00:00
2025-04-11 10:15:00+00:00,82330.2,2.4120719173468324,stop,-0.9999999999999996,-1.0746246406276272,0.0746246406276276,110,BTCUSDT,1,1.5,2025-04-11 10:00:00+00:00
2025-04-10 00:15:00+00:00,82440.0,3.4045440492106533,timeout,-0.3121808854787554,-0.3650514012947376,0.05287051581598222,193,BTCUSDT,1,1.5,2025-04-10 00:00:00+00:00
2025-04-04 10:15:00+00:00,83644.5,1.8865070067800276,timeout,0.54532456631915,0.4499101314121566,0.09541443490699346,193,BTCUSDT,1,1.5,2025-04-04 10:00:00+00:00
2025-04-02 22:15:00+00:00,83655.1,2.805350810471659,timeout,-0.19784226857102835,-0.26200536693580534,0.06416309836477702,193,BTCUSDT,1,1.5,2025-04-02 22:00:00+00:00
2025-04-01 21:30:00+00:00,85134.3,1.8071455574469857,stop,-1.0000000000000007,-1.0996045942498915,0.09960459424989093,73,BTCUSDT,1,1.5,2025-04-01 21:15:00+00:00
2025-03-31 14:30:00+00:00,82771.6,1.9588847556242077,stop,-0.9999999999999986,-1.0918890197512612,0.09188901975126258,80,BTCUSDT,1,1.5,2025-03-31 14:15:00+00:00
2025-03-25 20:30:00+00:00,88125.3,1.5386946842582983,target,1.5000000000000004,1.3830177280512506,0.11698227194874983,91,BTCUSDT,1,1.5,2025-03-25 20:15:00+00:00
2025-03-23 17:45:00+00:00,84897.6,0.8085083356084324,stop,-1.0000000000000009,-1.2226322130179945,0.22263221301799363,19,BTCUSDT,1,1.5,2025-03-23 17:30:00+00:00
2025-03-19 09:45:00+00:00,83390.5,1.4547826162773323,stop,-0.9999999999999978,-1.12372982601387,0.12372982601387211,24,BTCUSDT,1,1.5,2025-03-19 09:30:00+00:00
2025-03-17 22:45:00+00:00,84093.9,1.9367439351898823,target,1.5000000000000024,1.4070605066940107,0.09293949330599166,60,BTCUSDT,1,1.5,2025-03-17 22:30:00+00:00
2025-03-16 16:45:00+00:00,84020.1,1.378870382842885,target,1.5000000000000042,1.3694583608149742,0.13054163918502995,22,BTCUSDT,1,1.5,2025-03-16 16:30:00+00:00
2025-03-14 21:15:00+00:00,83935.5,2.1630727001951535,timeout,0.5575610648078024,0.4743461086097235,0.08321495619807892,193,BTCUSDT,1,1.5,2025-03-14 21:00:00+00:00
2025-05-12 01:30:00+00:00,104239.1,1.326931301545743,stop,-1.0000000000000036,-1.1356513331099527,0.13565133310994917,23,BTCUSDT,1,1.5,2025-05-12 01:15:00+00:00
2025-05-11 00:30:00+00:00,103891.7,1.204016655212959,stop,-1.0000000000000053,-1.1494995930668161,0.14949959306681077,99,BTCUSDT,1,1.5,2025-05-11 00:15:00+00:00
2025-05-09 12:15:00+00:00,102898.4,1.8624911146817291,stop,-1.0000000000000036,-1.0966447563594235,0.09664475635941984,141,BTCUSDT,1,1.5,2025-05-09 12:00:00+00:00
2025-05-08 12:00:00+00:00,99369.9,1.3200831933147916,stop,-1.0000000000000016,-1.1363550425545632,0.1363550425545616,14,BTCUSDT,1,1.5,2025-05-08 11:45:00+00:00
2025-05-07 05:30:00+00:00,96379.7,1.4822565144980864,stop,-0.9999999999999956,-1.121436470839829,0.12143647083983343,79,BTCUSDT,1,1.5,2025-05-07 05:15:00+00:00
2025-05-02 19:45:00+00:00,96837.5,1.3315533235869312,timeout,1.0109791986334038,0.8757987317219346,0.1351804669114692,193,BTCUSDT,1,1.5,2025-05-02 19:30:00+00:00
2025-05-01 19:15:00+00:00,96429.2,1.4929211891677625,timeout,0.14545586304747954,0.02488687299895459,0.12056899004852495,193,BTCUSDT,1,1.5,2025-05-01 19:00:00+00:00
2025-04-29 19:15:00+00:00,95299.7,1.3101903816936384,target,1.5000000000000033,1.3626153858897088,0.1373846141102945,75,BTCUSDT,1,1.5,2025-04-29 19:00:00+00:00
2025-04-28 13:45:00+00:00,94700.8,1.1772066820885851,target,1.499999999999994,1.347095669147364,0.15290433085263014,193,BTCUSDT,1,1.5,2025-04-28 13:30:00+00:00
2025-04-27 02:30:00+00:00,94287.8,1.142404518957454,stop,-1.0000000000000027,-1.1575624019452138,0.15756240194521115,131,BTCUSDT,1,1.5,2025-04-27 02:15:00+00:00
2025-04-25 00:30:00+00:00,93591.6,1.4354986311884685,stop,-0.9999999999999958,-1.125391969096459,0.12539196909646344,47,BTCUSDT,1,1.5,2025-04-25 00:15:00+00:00
2025-04-23 13:45:00+00:00,93396.7,1.8399115451231507,timeout,-0.5510305030786545,-0.6488612930843513,0.09783079000569675,193,BTCUSDT,1,1.5,2025-04-23 13:30:00+00:00
2025-04-22 12:45:00+00:00,88660.8,1.4402041069607037,stop,-1.0000000000000036,-1.124982284892843,0.12498228489283938,4,BTCUSDT,1,1.5,2025-04-22 12:30:00+00:00
2025-04-21 08:00:00+00:00,87400.7,1.2582518506850284,stop,-1.000000000000004,-1.143055621100027,0.14305562110002287,70,BTCUSDT,1,1.5,2025-04-21 07:45:00+00:00
2025-04-19 05:00:00+00:00,84995.9,0.7146492882164943,target,1.4999999999999913,1.2481282036266754,0.2518717963733159,120,BTCUSDT,1,1.5,2025-04-19 04:45:00+00:00
2025-04-17 23:45:00+00:00,84878.4,1.4271542734922595,timeout,-0.1391014953117891,-0.2652266125071,0.1261251171953109,193,BTCUSDT,1,1.5,2025-04-17 23:30:00+00:00
2025-06-08 22:15:00+00:00,105888.6,0.7440604752238055,stop,-0.9999999999999948,-1.2419158200089233,0.24191582000892856,47,BTCUSDT,1,1.5,2025-06-08 22:00:00+00:00
2025-06-07 21:15:00+00:00,105735.1,0.9107606852880484,stop,-1.0000000000000058,-1.1976369895051808,0.19763698950517497,147,BTCUSDT,1,1.5,2025-06-07 21:00:00+00:00
2025-06-06 20:00:00+00:00,104177.0,1.4442377378264957,stop,-1.000000000000003,-1.124633220200225,0.12463322020022191,67,BTCUSDT,1,1.5,2025-06-06 19:45:00+00:00
2025-06-05 16:30:00+00:00,103980.6,1.3309169104890701,target,1.5000000000000022,1.3647548929753603,0.13524510702464188,12,BTCUSDT,1,1.5,2025-06-05 16:15:00+00:00
2025-06-03 03:00:00+00:00,105553.9,1.2860674460902555,timeout,0.4372762227396576,0.2973146674206003,0.13996155531905727,193,BTCUSDT,1,1.5,2025-06-03 02:45:00+00:00
2025-06-02 02:15:00+00:00,105190.9,0.9879633102531125,target,1.499999999999996,1.317806999377448,0.1821930006225481,48,BTCUSDT,1,1.5,2025-06-02 02:00:00+00:00
2025-06-01 01:30:00+00:00,104344.7,0.9808111879190272,stop,-0.9999999999999959,-1.1835215607418788,0.18352156074188283,81,BTCUSDT,1,1.5,2025-06-01 01:15:00+00:00
2025-05-27 13:45:00+00:00,110092.9,1.2893607975130554,target,1.5000000000000049,1.3603959416579274,0.13960405834207737,97,BTCUSDT,1,1.5,2025-05-27 13:30:00+00:00
2025-05-25 23:15:00+00:00,108873.4,1.441113550065363,stop,-0.9999999999999966,-1.1249034123590267,0.12490341235903023,152,BTCUSDT,1,1.5,2025-05-25 23:00:00+00:00
2025-05-22 08:30:00+00:00,110770.4,2.3563309493775946,target,1.5,1.4236100514456402,0.07638994855435971,158,BTCUSDT,1,1.5,2025-05-22 08:15:00+00:00
2025-05-21 07:30:00+00:00,106940.2,1.8044955306228734,stop,-0.9999999999999962,-1.0997508705038803,0.09975087050388416,30,BTCUSDT,1,1.5,2025-05-21 07:15:00+00:00
2025-05-20 06:15:00+00:00,105788.1,1.7256264593957644,stop,-0.9999999999999978,-1.1043099443798654,0.10430994437986757,90,BTCUSDT,1,1.5,2025-05-20 06:00:00+00:00
2025-05-18 19:45:00+00:00,104200.0,1.2843171255139618,stop,-0.9999999999999998,-1.1401523007239873,0.14015230072398752,13,BTCUSDT,1,1.5,2025-05-18 19:30:00+00:00
2025-05-16 20:30:00+00:00,103836.1,1.336885448945733,stop,-0.9999999999999967,-1.1346413038917758,0.1346413038917791,169,BTCUSDT,1,1.5,2025-05-16 20:15:00+00:00
2025-05-15 20:15:00+00:00,102899.9,1.766355325636436,timeout,-0.12274577307121853,-0.22465052427700674,0.10190475120578821,193,BTCUSDT,1,1.5,2025-05-15 20:00:00+00:00
2025-05-13 22:15:00+00:00,104161.2,1.538161832091836,target,1.5000000000000042,1.3829772028895029,0.11702279711050138,134,BTCUSDT,1,1.5,2025-05-13 22:00:00+00:00
2025-07-14 13:30:00+00:00,121680.9,1.4493822120183013,target,1.4999999999999971,1.375809156130494,0.12419084386950316,45,BTCUSDT,1,1.5,2025-07-14 13:15:00+00:00
2025-07-13 13:15:00+00:00,118120.8,0.7485422882729684,stop,-1.000000000000003,-1.2404673761522507,0.24046737615224748,5,BTCUSDT,1,1.5,2025-07-13 13:00:00+00:00
2025-07-11 07:15:00+00:00,117443.7,1.7345901267273183,timeout,-0.2472551554943272,-0.3510260678421388,0.1037709123478116,193,BTCUSDT,1,1.5,2025-07-11 07:00:00+00:00
2025-07-09 14:30:00+00:00,108864.1,0.7928685047997995,stop,-1.0000000000000029,-1.2270237736905094,0.2270237736905065,20,BTCUSDT,1,1.5,2025-07-09 14:15:00+00:00
2025-07-08 14:00:00+00:00,108977.6,0.8094933246255397,stop,-0.9999999999999951,-1.2223613148178356,0.22236131481784052,118,BTCUSDT,1,1.5,2025-07-08 13:45:00+00:00
2025-07-06 19:30:00+00:00,108413.2,0.6812992579427097,stop,-1.000000000000008,-1.2642010803645138,0.2642010803645058,8,BTCUSDT,1,1.5,2025-07-06 19:15:00+00:00
2025-07-02 22:15:00+00:00,109234.9,1.1995729628122656,target,1.499999999999995,1.3499466013488532,0.15005339865114165,180,BTCUSDT,1,1.5,2025-07-02 22:00:00+00:00
2025-06-29 15:45:00+00:00,107843.6,0.6239345025167399,stop,-0.9999999999999977,-1.2884918196925153,0.2884918196925176,35,BTCUSDT,1,1.5,2025-06-29 15:30:00+00:00
2025-06-25 19:45:00+00:00,107608.4,1.3409314985367915,timeout,0.5962071175706481,0.4619720726064469,0.13423504496420127,193,BTCUSDT,1,1.5,2025-06-25 19:30:00+00:00
2025-06-24 18:45:00+00:00,105667.4,1.6722066346885611,stop,-0.9999999999999977,-1.1076421993945265,0.10764219939452875,75,BTCUSDT,1,1.5,2025-06-24 18:30:00+00:00
2025-06-23 18:30:00+00:00,102569.2,2.2679275924186775,stop,-0.9999999999999977,-1.0793676132349668,0.079367613234969,15,BTCUSDT,1,1.5,2025-06-23 18:15:00+00:00
2025-06-20 14:00:00+00:00,105607.6,1.0135893123366067,target,1.5000000000000058,1.3224132813860834,0.17758671861392233,4,BTCUSDT,1,1.5,2025-06-20 13:45:00+00:00
2025-06-16 11:30:00+00:00,106647.2,1.032258420271205,stop,-0.9999999999999976,-1.1743749399038141,0.17437493990381653,13,BTCUSDT,1,1.5,2025-06-16 11:15:00+00:00
2025-06-15 07:00:00+00:00,105391.0,0.8870903053055178,stop,-0.9999999999999969,-1.2029105705737642,0.20291057057376727,86,BTCUSDT,1,1.5,2025-06-15 06:45:00+00:00
2025-06-14 04:45:00+00:00,105287.4,1.3854180810438423,timeout,-0.7279916001539195,-0.8579162795433924,0.1299246793894729,193,BTCUSDT,1,1.5,2025-06-14 04:30:00+00:00
2025-06-10 03:15:00+00:00,109358.8,1.2824084713711819,timeout,1.082694874446167,0.9423339800678419,0.14036089437832527,193,BTCUSDT,1,1.5,2025-06-10 03:00:00+00:00
2025-08-12 23:15:00+00:00,120048.1,1.3314215532312328,stop,-0.9999999999999986,-1.1351938456780688,0.13519384567807033,59,BTCUSDT,1,1.5,2025-08-12 23:00:00+00:00
2025-08-10 14:45:00+00:00,118732.3,0.9853784586394446,stop,-0.9999999999999959,-1.1826709305666474,0.18267093056665143,45,BTCUSDT,1,1.5,2025-08-10 14:30:00+00:00
2025-08-09 09:45:00+00:00,117228.0,0.7909762606424425,stop,-0.9999999999999976,-1.2275668802674298,0.22756688026743227,71,BTCUSDT,1,1.5,2025-08-09 09:30:00+00:00
2025-08-07 16:45:00+00:00,116051.5,1.0706606123806794,stop,-1.0000000000000013,-1.1681205023501895,0.16812050235018827,13,BTCUSDT,1,1.5,2025-08-07 16:30:00+00:00
2025-08-06 15:15:00+00:00,114985.4,1.232345676598223,stop,-0.9999999999999981,-1.1460629135299691,0.1460629135299711,80,BTCUSDT,1,1.5,2025-08-06 15:00:00+00:00
2025-08-04 14:45:00+00:00,114945.0,0.8834981784632757,target,1.4999999999999942,1.2962644356402744,0.2037355643597199,88,BTCUSDT,1,1.5,2025-08-04 14:30:00+00:00
2025-08-03 11:30:00+00:00,113953.4,0.9553443806895037,stop,-0.9999999999999943,-1.1884137318838706,0.1884137318838763,107,BTCUSDT,1,1.5,2025-08-03 11:15:00+00:00
2025-07-30 20:30:00+00:00,117047.5,1.4374175098382682,stop,-1.0000000000000013,-1.1252245772491354,0.12522457724913397,44,BTCUSDT,1,1.5,2025-07-30 20:15:00+00:00
2025-07-29 13:15:00+00:00,118836.4,1.027527715024529,target,1.500000000000001,1.3248222433633317,0.17517775663666948,14,BTCUSDT,1,1.5,2025-07-29 13:00:00+00:00
2025-07-27 08:15:00+00:00,118074.6,0.6025549903953441,stop,-0.9999999999999901,-1.2987279217153171,0.2987279217153271,32,BTCUSDT,1,1.5,2025-07-27 08:00:00+00:00
2025-07-26 08:00:00+00:00,117288.0,1.080493358958943,stop,-0.999999999999997,-1.1665905657887865,0.16659056578878956,125,BTCUSDT,1,1.5,2025-07-26 07:45:00+00:00
2025-07-24 09:15:00+00:00,118625.8,1.4007094609582653,target,1.4999999999999998,1.3714936930055022,0.12850630699449753,72,BTCUSDT,1,1.5,2025-07-24 09:00:00+00:00
2025-07-22 14:00:00+00:00,118135.1,1.5307339081786135,stop,-1.0000000000000024,-1.1175906531097763,0.11759065310977401,20,BTCUSDT,1,1.5,2025-07-22 13:45:00+00:00
2025-07-20 15:00:00+00:00,118433.0,0.7281814271573386,target,1.4999999999999976,1.2528088560255066,0.24719114397449093,29,BTCUSDT,1,1.5,2025-07-20 14:45:00+00:00
2025-07-17 22:30:00+00:00,120077.6,1.721415993844734,target,1.500000000000001,1.3954349206446182,0.10456507935538292,88,BTCUSDT,1,1.5,2025-07-17 22:15:00+00:00
2025-07-16 13:45:00+00:00,118324.0,1.3985128100345934,stop,-1.000000000000002,-1.1287081524805984,0.12870815248059653,30,BTCUSDT,1,1.5,2025-07-16 13:30:00+00:00
2025-09-15 05:00:00+00:00,116006.5,0.728178989827878,target,1.5000000000000087,1.2528080286379302,0.2471919713620784,16,BTCUSDT,1,1.5,2025-09-15 04:45:00+00:00
2025-09-12 06:15:00+00:00,115328.3,1.058659549830393,stop,-0.9999999999999961,-1.1700263319107957,0.17002633191079952,55,BTCUSDT,1,1.5,2025-09-12 06:00:00+00:00
2025-09-10 19:15:00+00:00,113306.0,1.1530778858533213,stop,-1.0000000000000033,-1.1561039390385992,0.15610393903859596,75,BTCUSDT,1,1.5,2025-09-10 19:00:00+00:00
2025-09-08 19:15:00+00:00,112171.7,0.9085629444362352,stop,-1.0000000000000047,-1.1981150575227284,0.1981150575227237,49,BTCUSDT,1,1.5,2025-09-08 19:00:00+00:00
2025-09-07 08:45:00+00:00,111150.1,0.6126839047651931,stop,-0.9999999999999918,-1.293789339984341,0.2937893399843493,97,BTCUSDT,1,1.5,2025-09-07 08:30:00+00:00
2025-09-05 14:15:00+00:00,112194.4,1.3074339234087984,target,1.4999999999999953,1.3623257383970102,0.13767426160298504,105,BTCUSDT,1,1.5,2025-09-05 14:00:00+00:00
2025-09-03 12:45:00+00:00,111206.2,1.1612773300116668,stop,-0.9999999999999984,-1.1550017341664542,0.15500173416645585,21,BTCUSDT,1,1.5,2025-09-03 12:30:00+00:00
2025-09-02 10:30:00+00:00,110196.0,1.3602745630932267,stop,-1.0000000000000029,-1.1323262265455356,0.13232622654553283,17,BTCUSDT,1,1.5,2025-09-02 10:15:00+00:00
2025-09-01 10:15:00+00:00,109173.0,1.1759548875121466,stop,-1.0000000000000018,-1.1530670962904117,0.15306709629041,69,BTCUSDT,1,1.5,2025-09-01 10:00:00+00:00
2025-08-30 20:45:00+00:00,108579.9,0.9436980357190199,stop,-0.9999999999999976,-1.1907389791935432,0.1907389791935456,142,BTCUSDT,1,1.5,2025-08-30 20:30:00+00:00
2025-08-28 11:15:00+00:00,112941.6,1.263117434387736,target,1.5000000000000033,1.3574954354206612,0.14250456457934205,80,BTCUSDT,1,1.5,2025-08-28 11:00:00+00:00
2025-08-27 01:30:00+00:00,111206.3,1.5185697354221674,stop,-0.999999999999998,-1.118532587474461,0.11853258747446285,110,BTCUSDT,1,1.5,2025-08-27 01:15:00+00:00
2025-08-22 22:00:00+00:00,116978.4,1.6730526273096107,target,1.4999999999999978,1.3924122307560303,0.10758776924396753,183,BTCUSDT,1,1.5,2025-08-22 21:45:00+00:00
2025-08-20 21:30:00+00:00,113981.6,1.533540411911339,stop,-1.0000000000000027,-1.1173754526466373,0.11737545264663465,165,BTCUSDT,1,1.5,2025-08-20 21:15:00+00:00
2025-08-17 12:45:00+00:00,118181.9,0.6143107620943661,target,1.5000000000000053,1.2069886918693662,0.293011308130639,47,BTCUSDT,1,1.5,2025-08-17 12:30:00+00:00
2025-08-14 04:45:00+00:00,123263.4,1.5273007821331883,target,1.500000000000003,1.3821450220508704,0.11785497794913267,31,BTCUSDT,1,1.5,2025-08-14 04:30:00+00:00
2025-10-23 09:15:00+00:00,109093.4,1.8985141111180364,stop,-0.9999999999999984,-1.0948109887337076,0.09481098873370915,35,BTCUSDT,1,1.5,2025-10-23 09:00:00+00:00
2025-10-21 18:45:00+00:00,111602.2,2.431622580791925,target,1.4999999999999982,1.4259753543079114,0.0740246456920868,66,BTCUSDT,1,1.5,2025-10-21 18:30:00+00:00
2025-10-19 21:30:00+00:00,108567.8,1.3243443306927063,stop,-1.0000000000000022,-1.1359163140796267,0.13591631407962454,26,BTCUSDT,1,1.5,2025-10-19 21:15:00+00:00
2025-10-13 02:30:00+00:00,115155.6,2.119247166590573,target,1.5000000000000013,1.4150641780545212,0.08493582194548005,114,BTCUSDT,1,1.5,2025-10-13 02:15:00+00:00
2025-10-08 19:45:00+00:00,123372.7,1.6638890661638661,target,1.5000000000000027,1.3918197110249726,0.10818028897503008,85,BTCUSDT,1,1.5,2025-10-08 19:30:00+00:00
2025-10-06 13:45:00+00:00,124504.4,1.1864116893550791,stop,-0.9999999999999988,-1.151717992679122,0.15171799267912311,21,BTCUSDT,1,1.5,2025-10-06 13:30:00+00:00
2025-10-05 09:15:00+00:00,124371.3,1.204400192185176,stop,-0.9999999999999979,-1.1494519854512963,0.14945198545129848,135,BTCUSDT,1,1.5,2025-10-05 09:00:00+00:00
2025-10-02 22:30:00+00:00,120286.8,1.330626431117505,stop,-1.0000000000000042,-1.135274631399615,0.13527463139961074,70,BTCUSDT,1,1.5,2025-10-02 22:15:00+00:00
2025-10-01 18:00:00+00:00,116734.3,1.2924243376877032,stop,-1.000000000000001,-1.139273143309915,0.13927314330991386,22,BTCUSDT,1,1.5,2025-10-01 17:45:00+00:00
2025-09-30 05:30:00+00:00,113898.2,0.9163907234154698,stop,-1.0000000000000036,-1.1964227653125157,0.19642276531251207,108,BTCUSDT,1,1.5,2025-09-30 05:15:00+00:00
2025-09-29 05:00:00+00:00,111752.6,0.8229965460838364,stop,-1.0000000000000069,-1.2187129470427565,0.21871294704274966,35,BTCUSDT,1,1.5,2025-09-29 04:45:00+00:00
2025-09-28 01:00:00+00:00,109556.3,0.5422207259250373,stop,-1.0000000000000044,-1.3319681292022165,0.331968129202212,61,BTCUSDT,1,1.5,2025-09-28 00:45:00+00:00
2025-09-27 00:00:00+00:00,109588.5,1.322406354811002,stop,-0.9999999999999988,-1.1361154983452297,0.13611549834523107,185,BTCUSDT,1,1.5,2025-09-26 23:45:00+00:00
2025-09-24 16:15:00+00:00,113231.1,1.0893128050858902,target,1.5000000000000053,1.3347582079641471,0.16524179203585818,77,BTCUSDT,1,1.5,2025-09-24 16:00:00+00:00
2025-09-18 05:30:00+00:00,117204.1,1.3252167542576359,timeout,1.0431955115773988,0.9073686746303871,0.1358268369470117,193,BTCUSDT,1,1.5,2025-09-18 05:15:00+00:00
2025-09-16 16:15:00+00:00,115717.1,0.9981949959325596,stop,-1.0000000000000022,-1.1803254882397383,0.18032548823973593,17,BTCUSDT,1,1.5,2025-09-16 16:00:00+00:00
2025-11-28 11:15:00+00:00,91322.6,1.3378209976067448,stop,-0.9999999999999991,-1.134547148177525,0.13454714817752575,11,BTCUSDT,1,1.5,2025-11-28 11:00:00+00:00
2025-11-27 10:00:00+00:00,91523.7,1.6958734217121951,stop,-1.0000000000000029,-1.1061399970631491,0.10613999706314614,115,BTCUSDT,1,1.5,2025-11-27 09:45:00+00:00
2025-11-25 00:00:00+00:00,88247.1,2.2188789877114994,stop,-1.0000000000000027,-1.0811220445084542,0.08112204450845148,170,BTCUSDT,1,1.5,2025-11-24 23:45:00+00:00
2025-11-23 07:30:00+00:00,85488.5,2.0780908314970294,stop,-0.9999999999999981,-1.086617965524792,0.08661796552479391,35,BTCUSDT,1,1.5,2025-11-23 07:15:00+00:00
2025-11-20 05:15:00+00:00,92846.4,2.373512531061546,target,1.5000000000000024,1.4241630294155263,0.07583697058447614,44,BTCUSDT,1,1.5,2025-11-20 05:00:00+00:00
2025-11-17 17:30:00+00:00,93492.7,2.4919089405787602,target,1.5000000000000009,1.4277662208803699,0.07223377911963105,40,BTCUSDT,1,1.5,2025-11-17 17:15:00+00:00
2025-11-16 10:15:00+00:00,96479.8,1.4235773960531792,target,1.4999999999999991,1.3735579811122,0.12644201888779913,23,BTCUSDT,1,1.5,2025-11-16 10:00:00+00:00
2025-11-12 18:15:00+00:00,101615.8,1.9739430174113222,stop,-1.0000000000000029,-1.0911880426194178,0.09118804261941485,51,BTCUSDT,1,1.5,2025-11-12 18:00:00+00:00
2025-11-11 01:45:00+00:00,106362.5,1.6396780940061073,target,1.5000000000000036,1.3902223548280668,0.10977764517193674,55,BTCUSDT,1,1.5,2025-11-11 01:30:00+00:00
2025-11-08 01:00:00+00:00,102674.5,2.084167474697134,stop,-0.9999999999999968,-1.0863654203346353,0.08636542033463848,173,BTCUSDT,1,1.5,2025-11-08 00:45:00+00:00
2025-11-05 21:30:00+00:00,103533.0,2.269050760514163,target,1.4999999999999991,1.4206716733127582,0.07932832668724092,152,BTCUSDT,1,1.5,2025-11-05 21:15:00+00:00
2025-11-02 05:15:00+00:00,110470.0,0.8667373013440329,target,1.5000000000000064,1.292324618173382,0.20767538182662434,86,BTCUSDT,1,1.5,2025-11-02 05:00:00+00:00
2025-10-31 15:30:00+00:00,110437.0,2.0543673327338943,timeout,0.0944559825233985,0.00683776686550977,0.08761821565788873,193,BTCUSDT,1,1.5,2025-10-31 15:15:00+00:00
2025-10-28 14:45:00+00:00,114720.1,1.151285393587842,target,1.5000000000000053,1.3436530151407153,0.15634698485928994,22,BTCUSDT,1,1.5,2025-10-28 14:30:00+00:00
2025-10-26 18:00:00+00:00,113397.1,0.9547643389189067,stop,-1.0000000000000062,-1.188528197653279,0.18852819765327283,17,BTCUSDT,1,1.5,2025-10-26 17:45:00+00:00
2025-10-24 10:15:00+00:00,111225.1,1.5164361478783415,timeout,-0.62543813652175,-0.7441374963674247,0.11869935984567469,193,BTCUSDT,1,1.5,2025-10-24 10:00:00+00:00
2025-12-30 19:15:00+00:00,88026.3,1.442953984006257,timeout,-0.08187822328099678,-0.20662232600022767,0.12474410271923089,193,BTCUSDT,1,1.5,2025-12-30 19:00:00+00:00
2025-12-29 01:15:00+00:00,88031.6,0.740212648249915,stop,-1.000000000000006,-1.243173364337368,0.2431733643373618,4,BTCUSDT,1,1.5,2025-12-29 01:00:00+00:00
2025-12-27 22:30:00+00:00,87644.1,0.5696694040522268,stop,-0.9999999999999993,-1.3159727356245683,0.3159727356245689,105,BTCUSDT,1,1.5,2025-12-27 22:15:00+00:00
2025-12-26 08:00:00+00:00,88433.0,1.3601737661748965,target,1.500000000000005,1.3676639672986841,0.13233603270132097,30,BTCUSDT,1,1.5,2025-12-26 07:45:00+00:00
2025-12-25 03:00:00+00:00,87847.9,1.1626772000593506,stop,-0.9999999999999976,-1.154815111185468,0.15481511118547056,94,BTCUSDT,1,1.5,2025-12-25 02:45:00+00:00
2025-12-22 14:45:00+00:00,89783.4,1.3733289206896089,target,1.500000000000004,1.3689316177004351,0.1310683822995689,21,BTCUSDT,1,1.5,2025-12-22 14:30:00+00:00
2025-12-21 09:00:00+00:00,88509.0,0.711521245488598,target,1.4999999999999951,1.2470209060638822,0.25297909393611284,20,BTCUSDT,1,1.5,2025-12-21 08:45:00+00:00
2025-12-19 20:15:00+00:00,87747.4,2.43164268149388,timeout,-0.23466243706691134,-0.30868647084864154,0.0740240337817302,193,BTCUSDT,1,1.5,2025-12-19 20:00:00+00:00
2025-12-17 16:00:00+00:00,87191.0,2.158547419726953,stop,-0.9999999999999967,-1.0833894119512844,0.08338941195128768,88,BTCUSDT,1,1.5,2025-12-17 15:45:00+00:00
2025-12-12 03:15:00+00:00,92404.4,2.301997154159945,timeout,1.023060629829915,0.9448676574038972,0.07819297242601779,193,BTCUSDT,1,1.5,2025-12-12 03:00:00+00:00
